chinese,english
夫既尚同乎天子，而未上同乎天者，則天菑將猶未止也。故當若天降寒熱不節，雪霜雨露不時，五穀不孰，六畜不遂，疾菑戾疫、飄風苦雨，荐臻而至者，此天之降罰也，將以罰下人之不尚同乎天者也。故古者聖王，明天鬼之所欲，而避天鬼之所憎，以求興天下之利，除天下之害。是以率天下之萬民，齊戒沐浴，潔為酒醴粢盛，以祭祀天鬼。其事鬼神也，酒醴粢盛不敢不蠲潔，犧牲不敢不腯肥，珪璧幣帛不敢不中度量，春秋祭祀不敢失時幾，聽獄不敢不中，分財不敢不均，居處不敢怠慢。曰其為正長若此，是故天鬼之福可得也。萬民之所便利而能彊從事焉，則萬民之親可得也。其為政若此，是以謀事，舉事成，入守固，1上者天鬼有厚乎其為政長也，下者萬民有便利乎其為政長也。天鬼之所深厚而彊從事焉，則2出誅勝者，何故之以也？曰唯以尚同為政者也。故古者聖王之為政若此。」,"But to carry the process of identification with the superior up to the Son of Heaven and not further up to Heaven itself -- then the jungle from Heaven is yet unremoved. Thereupon Heaven would send down cold and heat without moderation, and snow, frost, rain, and dew untimely. As a result, the five grains could not ripen and the six animals could not mature; and there would be disease, epidemics, and pestilence. Now the repeated visitations of hurricanes and torrents are just punishments from Heaven - punishments to the people below for not identifying themselves with it. Therefore the sage-kings of old appreciated what Heaven and the spirits desire and avoided what they abominate, in order to increase benefits and to avoid calamities in the world. With purification and baths and clean wine and cakes they led the people to make sacrifice and libation to Heaven and the spirits. In such services to the spirits they dared not use wine and cakes that were unclean, sacrificial animals that were not fat, or jade and silk that did not satisfy the standard requirements. The proper time for the spring and autumn sacrifices they dared not miss. Judging lawsuits, they dared not be unjust. Distributing properties, they dared not be unfair. Even when at leisure they dared not be disrespectful. When the sage-kings made such (good) rulers, Heaven and the spirits commended their leadership from above, and the people cherished it from below. To work under the hearty approval of Heaven and the spirits is to obtain their blessings. To work under the appreciation of the people is to obtain their confidence. Administering the government like this, consequently they would succeed in planning, accomplish their ends in executing, be strong in defence and victorious in attack. And the reason for all this lies in their employing the principle of Identification with the Superior in government. And this is how the sage-kings of old administered their government.1. 天鬼之福可得也。萬民之所便利而能彊從事焉，則萬民之親可得也。其為政若此，是以謀事，舉事成，入守固， : Moved here from entry 8.  孫詒讓《墨子閒詁》2. 上者天鬼有厚乎其為政長也，下者萬民有便利乎其為政長也。天鬼之所深厚而彊從事焉，則 : Moved here from entry 8.  孫詒讓《墨子閒詁》"
今天下之人曰：「方今之時，天鬼之福可得也。萬民之所便利而能彊從事焉，則萬民之親可得也。其為政若此，是以謀事，舉事成，入守固，1上者天鬼有厚乎其為政長也，下者萬民有便利乎其為政長也。天鬼之所深厚而彊從事焉，則2天下之正長猶未廢乎天下也，而天下之所以亂者，何故之以也？」子墨子曰：「方今之時之以正長，則本與古者異矣，譬之若有苗之以五刑然。昔者聖王制為五刑，以治天下，逮至有苗之制五刑，以亂天下。則此豈刑不善哉？用刑則不善也。是以先王之書呂刑之道曰：『苗民否用練折則刑，唯作五殺之刑，曰法。』則此言善用刑者以治民，不善用刑者以為五殺，則此豈刑不善哉？用刑則不善。故遂以為五殺。是以先王之書術令之道曰：『唯口出好興戎。』則此言善用口者出好，不善用口者以為讒賊寇戎。則此豈口不善哉？用口則不善也，故遂以為讒賊寇戎。,"People might then ask: At the present time rulers are not absent from the empire, why then is there disorder in the empire? Mozi said: The political leaders of the present day are quite different from those of old. The case is parallel to that of the Five Punishments with the Prince of Miao. In ancient times, the sage-kings made the code of the Five Punishments and put the empire in order. But when the Prince of Miao established the Five Punishments they unsettled his empire. Can it be that the Punishments are at fault? Really the fault lies in their application. The ""Penal Code of Lu"" among the books of the ancient kings, says: ""Among the people of Miao punishments were applied without employing instruction and admonition. They made a code of five tortures and called it law."" This is to say, those who know how to apply punishments can govern the people with them. And those who do not know, make five tortures out of them. Can it be that the punishments are at fault? Only, when their application is not to the point do they become five tortures. And, also, ""Shu Ling"", among the books of the ancient kings, says: ""The same mouth can produce friendship or produce war."" This is to say that he who can use the mouth well will produce friendship, and he who cannot will stir up the enemies and the besieging barbarians. Can it be that the mouth is at fault? The fault really lies in its use which stirs up the enemies and the besieging barbarians.1. 天鬼之福可得也。萬民之所便利而能彊從事焉，則萬民之親可得也。其為政若此，是以謀事，舉事成，入守固， : Moved to entry 7.  孫詒讓《墨子閒詁》2. 上者天鬼有厚乎其為政長也，下者萬民有便利乎其為政長也。天鬼之所深厚而彊從事焉，則 : Moved to entry 7.  孫詒讓《墨子閒詁》"
故古者之置正長也，將以治民也，譬之若絲縷之有紀，而罔罟之有綱也，將以運役天下淫暴，而一同其義也。是以先王之書，《相年》之道曰：「夫建國設都，乃作后王君公，否用泰也，輕大夫師長，否用佚也，維辯使治天均。」則此語古者上帝鬼神之建設國都，立正長也，非高其爵，厚其祿，富貴佚而錯之也，將以為萬民興利除害，富貴貧寡，安危治亂也。故古者聖王之為若此。,"Hence the installing of the ruler in the ancient days was intended to govern the people. Just as there is one thread to hold together the others in a skein and a main rope to a fishing net, so the ruler is to hold together all the evil and wicked in the empire and bring their purposes into harmony (with their superiors). Thus ""Xiang Nian"", among the books of the ancient kings, says: ""Now the empire is established and the capital is located: (Heaven) installed the emperor, kings, and lords not in order to make them proud, and (Heaven) appointed the ministers and the officials not in order to make them idle - it was to apportion duties among them and charge them with the maintenance of the Heavenly justice."" This is to say that when God and the spirits in the past established the capital and installed the rulers, it was not to make their ranks high, and their emoluments substantial, and to give them wealth and honour, and let them live in comfort and free of care. It was really to procure benefits and eliminate adversities for the people, and to enrich the poor and increase the few, and to bring safety where there is danger and to restore order where there is confusion - it was for this that the political leaders were appointed. And so the ancient sage-kings administered their government accordingly."
今王公大人之為刑政則反此。政以為便譬，宗於父兄故舊，以為左右，置以為正長。民知上置正長之非正以治民也，是以皆比周隱匿，而莫肯尚同其上。是故上下不同義。若苟上下不同義，賞譽不足以勸善，而刑罰不足以沮暴。何以知其然也？,"The lords at the present, however, do just the reverse. Administration is carried on to court flattery. Fathers and brothers and other relatives and friends are placed at the right and left and appointed rulers of the people. Knowing that the superior appointed the rulers not for the welfare of the people, the people all kept aloof and would not identify themselves with the superior. Therefore purposes of the superior and the subordinates are not unified. This being so, rewards and commendations would not encourage the people to do good, and punishments and fines would not restrain them from doing evil. How do we know this would be so?"
曰：上唯毋立而為政乎國家，為民正長，曰：「人可賞吾，將賞之。」若苟上下不同義，上之所賞，則眾之所非，曰人眾與處，於眾得非。則是雖使得上之賞，未足以勸乎！上唯毋立而為政乎國家，為民正長，曰：「人可罰，吾將罰之。」若苟上下不同義，上之所罰，則眾之所譽。曰人眾與處，於眾得譽，則是雖使得上之罰，未足以沮乎！若立而為政乎國家，為民正長，賞譽不足以勸善，而刑罰不可以沮暴，則是不與鄉吾本言「民始生未有正長之時」同乎！若有正長與無正長之時同，則此非所以治民一眾之道。,"In governing the country, the ruler proclaims ""Whoever deserves reward I will reward."" Suppose the purposes of the superior and the subordinates are different,whoever is rewarded by the superior would be condemned by the public. And in community life the condemnation of the public is supreme. Though there is reward from the superior, it will not be an encouragement. In governing the country, again, the ruler proclaims: ""Whoever deserves punishment I will punish."" Suppose the purposes of the superior and the subordinates are different, whoever is punished by the superior would be applauded by the public. And in community life the approval of the public is supreme. Though there is punishment from the superior, it will not be an obstruction. Now, in governing the country and ruling the people, if rewards cannot encourage the people to do good and punishments cannot restrain them from doing evil, is this not just the same as in the beginning of human life when there were no rulers? If it is the same with rulers or without them, it is not the way to govern the people and unify the multitude."
故古者聖王唯而審1以尚同，以為正長，是故2上下情請為通。上有隱事遺利，下得而利之；下有蓄怨積害，上得而除之。是以數千萬里之外，有為善者，其室人未遍知，鄉里未遍聞，天子得而賞之。數千萬里之外，有為不善者，其室人未遍知，鄉里未遍聞，天子得而罰之。是以舉天下之人皆恐懼振動惕慄，不敢為淫暴，曰：「天子之視聽也神。」先王之言曰：「非神也，夫唯能使人之耳目助己視聽，使人之吻助己言談，使人之心助己思慮，使人之股肱助己動作」。助之視聽者眾，則其所聞見者遠矣；助之言談者眾，則其德音之所撫循者博矣；助之思慮者眾，則其談謀度速得矣；助之動作者眾，即其舉事速成矣。故古者聖人之所以濟事成功，垂名於後世者，無他故異物焉，曰唯能以尚同為政者也。,"As the ancient sage-kings could observe the principle of Identification with the Superior, when they became rulers the purposes of the superior and the subordinates became interchangeable. If the superior reserved for himself special facilities the subordinates could share them. If the people had any unrighted wrongs or accumulated injuries, the superior would remove them. Therefore, if there was a virtuous man thousands of li away, though his clansmen did not all know it (the fact) and people in the same district did not all know it, the emperor could reward him. And if there was an evil man thousands of li away, though his clansmen did not all know it (the fact) and people in the same village did not all know it, the emperor could punish him. Thereupon all the people in the world were astonished, and carefully avoided doing evil, saying: ""The emperor is like a spirit in his hearing and sight."" But the ancient kings said: ""It was no spirit but only the ability to make use of others' ears and eyes to help one's own hearing and sight, to make use of others' lips to help one's own speech, to make use of others' minds to help one's own thought, to make use of others' limbs to help one's own actions."" When there are many to help one's hearing and sight then of course one can hear and see far; when there are many to help one's speech then one's good counsel can comfort many; when there are many to help one's thought then one's plans can be shaped speedily; when there are many to help one's actions then one can accomplish one's undertaking quickly. So there was no other reason for the success and great fame of the ancient sages than that they could carry out the principle of Identification with the Superior in their administration.1. 審 : Inserted. 2. 故 : Inserted."
是以先王之書《周頌》之道之曰：「載來見彼王，聿求厥章。」則此語古者國君諸侯之以春秋來朝聘天子之廷，受天子之嚴教，退而治國，政之所加，莫敢不賓。當此之時，本無有敢紛天子之教者。《詩》曰：「我馬維駱，六轡沃若，載馳載驅，周爰咨度。」又曰：「我馬維騏，六轡若絲，載馳載驅，周爰咨謀。」即此語也。古者國君諸侯之聞見善與不善也，皆馳驅以告天子，是以賞當賢，罰當暴，不殺不辜，不失有罪，則此尚同之功也。」,"One of the ""Eulogies of Zhou"" among the works of the ancient kings says: ""They came to see his Majesty. Daily they sought the code of propriety."" This describes how in times of old, the feudal lords came to the emperor's court both spring and autumn to receive strict instructions from the emperor and ruled their states accordingly when they returned; and there was none among those who came under such an administration that dared not submit completely. And, at that time, none dared to confuse the instructions from the emperor. And thus runs an Ode: ""My team is of white horses with black manes. The six reins look luxuriant. They trot and gallop. The considerations (of the emperor) are all-inclusive."" Further: ""My team is of dark grey horses. The six reins look like silk. They trot and gallop. The plans (of the emperor) are all-inclusive."" This is to say that upon discovering either good or evil the ancient feudal lords always hurriedly drove to the emperor and reported it to him. Therefore rewards fell upon the virtuous and punishment upon the wicked. The innocent was not prosecuted and the guilty was not set free. And all this is the result of practising the principle of Identification with the Superior."
是故子墨子曰：「今天下之王公大人士君子，請將欲富其國家，眾其人民，治其刑政，定其社稷，當若尚同之不可不察，此之本也。」,"Therefore, Mozi said: Now, if the rulers and the gentlemen of the world sincerely desire to enrich their country and multiply their people, and to put the government and jurisdiction in order and stabilize the state - if so, then they cannot afford to fail to understand the principle of Identification with the Superior, which is the foundation of government."
子墨子言曰：「知者之事，必計國家百姓所以治者而為之，必計國家百姓之所以亂者而辟之。然計國家百姓之所以治者何也？上之為政，得下之情則治，不得下之情則亂。何以知其然也？上之為政，得下之情，則是明於民之1善非也。若苟2明於民之善非也，則得善人而賞之，得暴人而罰之也。善人賞而暴人罰，則國必治。上之為政也，不得下之情，則是不明於民之善非也。若苟不明於民之善非，則是不得善人而賞之，不得暴人而罰之。善人不賞而暴人不罰，為政若此，國眾必亂。故賞不得下之情，而不可不察者也。」,"Mozi said: The interest of the wise (ruler) lies in carrying out what makes for order among the people and avoiding what makes for confusion. But what is it that makes for order among the people? When the administration of the ruler answers to the desires of the people there will be order, otherwise there will be confusion. How do we know it is so? When the administration of the ruler answers to the desires of the subjects, it manifests an understanding of the approvals and disapprovals of the people. When there is such an understanding, the good will be discovered and rewarded and the bad will be discovered and punished, and the country will surely have order. When the administration of the ruler does not answer to the desires of the subjects, it shows a lack of understanding of the approvals and disapprovals of the subjects. When there is no such understanding then the good wiII not be discovered and rewarded and the bad will not be discovered and punished. With the good unrewarded and the evil unpunished, such a government will surely put the country into disorder. Therefore when rewards and punishments do not answer to the desires of the people, the matter has to be carefully looked into.1. 於民之 : Originally read: ""民於"". 2. 若苟 : Originally read: ""苟若"". Corrected by 孫詒讓《墨子閒詁》"
然計得下之情將柰何可？故子墨子曰：「唯能以尚同一義為政，然後可矣。何以知尚同一義之可而為政於天下也？然胡不審稽古之治為政之說乎。古者，天之始生民，未有正長也，百姓為人。若苟百姓為人，是一人一義，十人十義，百人百義，千人千義，逮至人之眾不可勝計也，則其所謂義者，亦不可勝計。此皆是其義，而非人之義，是以厚者有鬥，而薄者有爭。是故天下之欲同一天下之義也，是故選擇賢者，立為天子。天子以其知力為未足獨治天下，是以選擇其次立為三公。三公又以其知力為未足獨左右天子也，是以分國建諸侯。諸侯又以其知力為未足獨治其四境之內也，是以選擇其次立為卿之宰。卿之宰又以其知力為未足獨左右其君也，是以選擇其次立而為鄉長家君。是故古者天子之立三公、諸侯、卿之宰、鄉長家君，非特富貴游佚而擇之也，將使助治亂刑政也。故古者建國設都，乃立后王君公，奉以卿士師長，此非欲用說也，唯辯而使助治天助1明也。,"But how can the desires of the people (being so many and various) be met? Therefore Mozi said: It can be done only by adopting the principle of Identification with the Superior in government. How do we know the principle of Identification with the Superior can govern the empire? Why not then examine the administration and the theory of government of the ancient times? In the beginning there was no ruler and everybody was independent. Since every one was independent, there would be one purpose when there was one man, ten purposes when there were ten men, a hundred purposes when there were a hundred men, a thousand purposes when there were a thousand men and so on until the number of men became innumerable and the number of different purposes became innumerable with it. And all of them approved their own ideas and disapproved those of others. And there was strife among the strong and struggle among the weak. Thereupon Heaven wished to unify the standards in the world. The virtuous was selected and made emperor. Conscious of the insufficiency of his power alone to govern the empire, the emperor chose the next best (in virtue and wisdom) and honoured them to be the three ministers. Conscious of the insufficiency of their powers alone to assist the emperor, the three ministers in turn divided the empire into feudal states and assigned them to feudal lords. Conscious of the insufficiency of his power alone to govern all that were within his four borders, the feudal lord in turn selected his next best and commissioned them ministers and secretaries. Conscious of the insufficiency of their power alone to assist their feudal lord, the ministers and secretaries again selected their next best and appointed them district heads and clan patriarchs. Therefore, in appointing the three ministers, the feudal lords, the ministers and secretaries, and the district heads and clan patriarchs, the emperor was not selecting them for wealth and honour, leisure and ease. It was to employ them to help in administration and jurisdiction. Hence, when Heaven established the empire and located the capital and commissioned the sovereign, kings, lords, and dukes, and appointed secretaries, scholars, professors, and elders - it was not to give them ease, but only to divide up the task and let them help carry out the light of Heaven.1. 助 : Deleted.  孫詒讓《墨子閒詁》"
今此何為人上而不能治其下，為人下而不能事其上，則是上下相賊也，何故以然？則義不同也。若苟義不同者有黨，上以若人為善，將賞之，若人唯使得上之賞，而辟百姓之毀，是以為善者，必未可使勸，見有賞也。上以若人為暴，將罰之，若人唯使得上之罰，而懷百姓之譽，是以為暴者，必未可使沮，見有罰也。故計上之賞譽，不足以勸善，計其毀罰，不足以沮暴。此何故以然？則義不同也。1」,"Why are the superiors now unable to govern their subordinates, and the subordinates unwilling to serve their superiors? It is because of a mutual disregard. What is the reason for this? The reason is a difference in standards. Whenever standards differ there will be opposition. The ruler may think a man good and reward him. The man, though rewarded by the ruler, yet by the same act provokes the condemnation of the people. Therefore those who do good are not necessarily encouraged by rewards. The ruler may think a man evil and punish him. This man, though punished by the ruler, yet at the same time receives the approval of the people. Therefore those who do evil are not necessarily obstructed by punishments. Thus reward and honour from the ruler cannot encourage the good and his denunciation and punishment cannot prevent the evil. What is the reason for this? The reason is a difference in standards.1. 則義不同也。 : Inserted.  孫詒讓《墨子閒詁》"
