chinese,english
紹曰：「吾亦知此最好，奈我心中恍惚，恐有不利。」豐曰：「何恍惚之有？」紹曰：「五子中惟此子生得最異，倘有疏虞，吾命休矣。」遂決意不肯發兵，乃謂孫乾曰：「汝回見玄德，可言其故。倘有不如意，可來相投，吾自有相助之處。」田豐以杖擊地曰：「遭此難遇之時，乃以嬰兒之病，失此機會，大事去矣！可痛惜哉！」跌足長歎而出。,"""I know the chance is excellent, but I am worried and distressed and fear failure.""""What are you distressed about?"" said Tian Feng.""Among my sons only this special one is remarkable; and if anything happens, I am done.""Thus it became evident that no army would be dispatched.In confirmation of this, Yuan Shao said to Sun Qian, ""Go home and tell Liu Bei the real reason, and say that if anything untoward happen, he can come over to me, and I will find some means of helping him.""Tian Feng struck the ground with his staff.""It is such a pity!"" cried he. ""Just as a unique opportunity presents itself, everything is spoiled by the illness of a child."" He went out."
孫乾見紹不肯發兵，只得星夜回小沛見玄德，具說此事。玄德大驚曰：「似此如之奈何？」張飛曰：「兄長勿憂；曹兵遠來，必然困乏；乘其初至，先去劫寨，可破曹操。」玄德曰：「素以汝為一勇夫耳：前者捉劉岱時，頗能用計；今獻此策，亦中兵法。」乃從其言，分兵劫寨。,"Sun Qian saw that no help could be hoped for and set out to return. When he had arrived and related what he had seen, Liu Bei was quite alarmed and asked what could be done.""Do not be troubled, brother,"" said Zhang Fei. ""We can destroy Cao Cao merely by a sudden attack before his army shall have time to camp.""""That would be according to the rules of war,"" said Liu Bei. ""You have always been a bold warrior, and that move against Liu Dai shows that you are becoming a strategist too.""So Liu Bei gave Zhang Fei command of enough soldiers to carry out this plan."
且說曹操引軍往小沛來。正行間，狂風驟至，忽聽一聲響亮，將一面牙旗吹折。操便令軍兵且住，聚眾謀士問吉凶。荀彧曰：「風從何方來？吹折甚顏色旗？」操曰：「風自東南方來，吹折角上牙旗，旗乃青紅二色。」彧曰：「不主別事，今夜劉備必來劫寨。」操點頭。忽毛玠入見曰：「方纔東南風起，吹折青紅牙旗一面。主公以為主何吉凶？」操曰：「公意若何？」毛玠曰：「愚意以為今夜必主有人來劫寨。」後人有詩歎曰：,"Now while Cao Cao was in the midst of his march toward Xiaopei, a tornado sprang up and the howling gale tore down one of the banners and broke the staff. Cao Cao called together his advisers and leaders to ask them what this portended.Xun Yu said, ""From what direction was the wind at the time, and what was the color of the flag?""""The wind was from the southeast, and the flag was blue and red.""""There is only one interpretation: A raid on the camp will occur tonight.""Cao Cao nodded. At that moment Mao Jie entered and reported a similar incident. Cao Cao asked him the portent.""My thinking tells me it means a night raid,"" replied he."
吁嗟帝冑勢孤窮，全仗分兵劫寨功。爭奈牙旗折有兆，老天何故縱奸雄？,Alas for the weakness of this descendant of kings!He placed his faith on a night raid.But the broken staff of a banner warned his enemy.Why should the ancient of days favor the wicked?
操曰：「天報應我，當即防之。」遂分兵九隊，只留一隊，向前虛紮營寨，餘眾八面埋伏。是夜月色微明。玄德在左，張飛在右，分兵兩隊進發；只留孫乾守小沛。,"""This is evidently providence,"" said Cao Cao.And he began to make preparations. He told off nine bodies of troops to take stations, leaving only one of them as if camped while he placed the others in ambush at eight points.There was but little moonlight as Liu Bei and Zhang Fei marched their respective armies toward Cao Cao's camp. They had left Sun Qian to guard Xiaopei."
且說張飛自以為得計，領輕騎在前，突入操寨，但見零零落落，無多人馬，四邊火光大起，喊聲齊舉。飛知中計，急出寨外。正東張遼，正西許褚，正南于禁，正北李典，東南徐晃，西南樂進，東北夏侯惇，西北夏侯淵，八處軍馬殺來。張飛左衝右突，前遮後當；所領軍兵原是曹操手下舊軍，見事勢已急，儘皆投降去了。,"Zhang Fei, since he was the originator of the stratagem, led the way with some light horse. As they drew near, everything seemed very quiet and no one seemed moving. Then suddenly lights flashed out all about them, and Zhang Fei saw he had fallen into a trap. At once from all the eight directions came out the ambushing troops. From east, west, north, south were Zhang Liao, Xu Chu, Li Dian, and Yu Jin. From northeast, northwest, southeast, southwest were Xiahou Dun, Xiahou Yuan, Xu Huang, and Yue Jing.Zhang Fei, dashing this way and rushing that, guarding his van and protecting his rear, vainly tried to clear himself. The soldiers he had, being originally Cao Cao's troops, soon gave in and returned to their old leader. The position became very desperate."
飛正殺間，逢著徐晃大殺一陣，後面樂進趕到。飛殺條血路突圍而出，只有數十騎跟定。欲還小沛，去路已斷；欲投徐州、下邳，又恐曹軍截住；尋思無路，只得望芒碭山而去。,"Zhang Fei met Xu Huang and engaged him, but his rear was also attacked by Yue Jing. At length he cut an alley out and with a half score of his troops started to return to Xiaopei. The retreat was cut off. He thought to make for Xuzhou but felt certain that way was also barred. No other way seemed open, and so he made for the Mangdang Hills."
卻說玄德引軍劫寨，將近寨門，喊聲大震，後面衝出一軍，先截去了一半人馬。夏侯惇又到。玄德突圍而走，夏侯淵又從後趕來。玄德回顧，止有三十餘騎跟隨；急欲奔還小沛，早望見小沛城中火起，只得棄了小沛，欲投徐州、不邳；又見曹軍漫山塞野，截住去路。玄德自思無路可歸，想袁紹有言：「倘不如意，可來相投」，今不若暫往依棲，別作良圖；遂望青州路而走，正逢李典攔住。玄德匹馬落荒望北而逃，李典擄將從騎去了。,"As Liu Bei drew near the camp, he intended to attack when he heard the din of battle. Then he was attacked in the rear and very soon had lost half his force. Next Xiahou Dun came to attack. Thereupon Liu Bei bolted. He was pursued by Xiahou Yuan. Presently Liu Bei looked about him and found he had less than half a hundred soldiers following him. He set his face in the direction of Xiaopei.But before long Liu Bei saw that place was in flames. So he changed his plan and went toward Xiapi. However he found the whole countryside full of the enemy, and he could not get through. So he bethought himself of the promise of Yuan Shao, that he would find refuge if things went unfavorable, and determined to go to Yuan Shao till he could form some other plan. Wherefore he took the Qingzhou road. But it also was blocked, and he went into the open country and made his way north, not without being pursued and losing the remainder of his few followers."
且說玄德匹馬投青州，日行三百里，奔至青州城下叫門；門吏問了姓名，來報刺史。刺史乃袁紹長子袁譚。譚素敬玄德，聞知匹馬到來，即便開門相迎，接入公廨，細問其故。玄德備言兵敗相投之意。譚乃留玄德於館驛中住下，發書報父袁紹；一面差本州人馬，護送玄德。至平原界口，袁紹親自引眾出鄴邵三十里迎接玄德。玄德拜謝，紹忙答禮曰：「昨為小兒抱病，有失救援，於心怏怏不安。今幸得相見，大慰平生渴想之思。」玄德曰：「孤窮劉備，久欲投於門下，奈機緣未遇，今為曹操所攻，妻子俱陷，想將軍容納四方之士，故不避羞慚，逕來相投。望乞收錄，誓當圖報。」紹大喜，相待甚厚，同居冀州。,"He hastened toward Qingzhou City, traveling one hundred miles a day. When he reached the city and summoned the gate, the guards asked who he was and they told the Governor, who was Yuan Shao's eldest son, Yuan Tan. Yuan Tan was greatly surprised, but he opened the gates and went to meet Liu Bei, whom he treated with due consideration.Liu Bei told the story of his defeat and said he wished for harbor. He was given suitable quarters and hospitably entertained, while the young man wrote to inform his father. Then Yuan Tan provided an escort and sent Liu Bei on his journey as far as the boundary of Pingyuan.At the city of Yejun, Liu Bei was met by Yuan Shao in person ten miles outside the city, with a great escort. Liu Bei made a humble obeisance which Yuan Shao hastened to return and said, ""I have been very distressed that, on account of my son's illness, I did not come to your aid. It is a great joy to see you; the one desire of my life is satisfied.""Liu Bei replied, ""The poor Liu Bei you see here has long desired to take refuge with you, but fate has hitherto denied him that privilege. Now attacked by Cao Cao, my family lost, I remembered that you, General, would receive good people from all sides. Wherefore I put my pride in my pocket. I trust that I may be found worthy and one day I will prove my gratitude.""Yuan Shao received him with much pleasure and treated him exceedingly well. And they both lived in Yuan Shao's home region Jizhou."
且說曹操當夜取了小沛，隨即進兵攻徐州。糜竺，簡雍，守把不住，只棄城而走。陳登獻了徐州。曹操大軍入城，安民己畢，隨喚眾謀士議取下邛。荀彧曰：「雲長保護玄德妻小，死守此城；若不速取，恐為袁紹所竊。」操曰：「吾素愛雲長武藝人材，欲得之以為己用，不若令人說之使降。」郭嘉曰：「雲長義氣深重，必不肯降。若使人說之，恐被其害。」帳下一人出曰：「某與關公有一面之交，願往說之。」眾視之，乃張遼也。程昱曰：「文遠雖與雲長有舊，吾觀此人，非可以言詞說也。某有一計，使此人進退無路，然後用文遠說之，彼必歸丞相矣。」正是：整備窩弓射猛虎，安排香餌釣鰲魚。未知其計若何，且看下文分解。,"After the capture of Xiaopei, Cao Cao pressed on toward Xuzhou City, which, after a short defense and the flight of Mi Zhu and Jian Yong, was surrendered by Chen Deng. Cao Cao led his army into the city, restored order, and pacified the people. Next he wanted to press on to Xiapi, where Guan Yu was holding out and keeping guard of Liu Bei's family.Xun Yu said, ""Guan Yu is there, in charge of his brother's family, and he will defend the city to the last. If you do not take it quickly, Yuan Shao will get it.""Cao Cao said, ""I have always loved Guan Yu, both for his warlike abilities and his principles. I would engage him to enter my service. I would rather send someone to talk him into surrender.""""He will not do that,"" said Guo Jia. ""His sense of right is too solid. I fear anyone who went to speak with him would suffer.""Then suddenly a man stepped out, saying, ""I know him slightly, and I will go.""The speaker was Zhang Liao.Cheng Yu looked at him and said, ""Though you are an old acquaintance, I do not think you are equal to talking over Guan Yu. But I have a scheme that will so entangle him that he will have no alternative. He will have to enter the service of the Prime Minister.""They set the fatal spring beside the lordly tiger's trail,They hide the hook with fragrant bait to catch the mighty whale.How Guan Yu was to be entrapped will be told in the next chapter."
