chinese,english
譚從其言，問曰：「使人可為使？」圖曰：「辛評之弟辛毗，字佐治，見為平原令。此人乃能言之士，可命為使。」譚即召辛毗。毗欣然而至。譚修書付毗，使三千軍送毗出境。毗星夜齎書往見曹操。時操屯軍西平伐劉表，表遣玄德引兵為前部以迎之。未及交鋒，辛毗到操寨。見操禮畢，操問其來意，毗具言袁譚相求之意，呈上書信。,"""Supposing this scheme be attempted, who is the man for a messenger?""""I have one Xin Pi, Xin Ping's younger brother. Xin Pi is the magistrate here in this very place. He is a fluent speaker and good scholar and suited to your purpose.""So Xin Pi was summoned and came readily enough. Letters were given him and an escort of three thousand soldiers took him beyond the border. He traveled as quickly as possible.At that time Cao Cao's camp was at the Xiping Pass and he was attacking Liu Biao, who had sent Liu Bei out to offer the first resistance. No battle had yet taken place.Soon after his arrival, Xin Pi was admitted to the Prime Minister's presence. After the ceremonies of greeting, Cao Cao asked the object of the visit. Xin Pi explained that Yuan Tan wanted assistance and presented his dispatches."
操看書畢，留辛毗於寨中，聚文武計議。程昱曰：「袁譚被袁尚攻擊太急，不得已而來降，不可准信。」呂虔、滿寵亦曰：「丞相既引兵至此，安可復舍表而助譚？」荀攸曰：「三公之言未善。以愚意度之，天下方有事，而劉表坐保江、漢之間，不敢展足，其無四方之志可知矣；袁氏據四州之地，帶甲數十萬，若二子和睦，共守成業，天下事未可知也。今其兄弟相攻，勢窮而投我，我提兵先除袁尚，後觀其變。並滅袁譚，天下定矣。此機會不可失也。」,"Cao Cao read them and told the messenger to wait in his camp while he called his officers to a council.The council met. Cheng Yu said, ""Yuan Tan has been forced into making this offer because of the pressure of his brother's attack. Put no trust in him.""Lu Qian and Man Chong said, ""You have led your armies here for a special purpose. How can you abandon that and go to assist Yuan Tan?""""Gentlemen, not one of you is giving good advice,"" interposed Xu You. ""This is how I regard it. Since there is universal trouble, in the midst of which Liu Biao remains quietly content with his position between the River Zhang and the River Han, it is evident that he has no ambition to enlarge his borders. The Yuans hold four regions and have many legions of soldiers. Harmony between the two brothers means success for the family, and none can foresee what will happen in the empire. Now take advantage of this fraternal conflict and let them fight till they are weakened and have to yield to our Prime Minister. Then Yuan Shang can be removed, and when the times are suitable, Yuan Tan can be destroyed in his turn. Thus peace will ensue. This present combination of circumstances is to be taken advantage of to full measure."""
操大喜，便邀辛毗飲酒，謂之曰：「袁譚之降，真耶詐耶？袁尚之兵，果可必勝耶？」毗對曰：「明公勿問真與詐也，只論其勢可耳。袁氏連年喪敗，兵革疲於外，謀臣誅於內；兄弟讒隙，國分為二；加之饑饉並臻，天災人困；無問智愚，皆知土崩瓦解。此乃天滅袁氏之時也。今明公提兵攻鄴，袁尚不還救，則失巢穴；若還救，則譚踵襲其後。以明公之威，擊疲憊之眾，如迅風之掃秋葉也。不此之圖，而伐荊州，荊州豐樂之地，國和民順，未可搖動。況四方之患，莫大於河北。河北既平，則霸業成矣。願明公詳之。」操大喜曰：「恨與辛佐治相見之晚也！」即日督軍還取冀州。玄德恐操有謀，不敢追襲，引兵自回荊州。,"Cao Cao realized the truth of this and treated Xin Pi well.At a banquet Cao Cao said, ""But is this surrender of Yuan Tan real or false? Do you really think that Yuan Shang's army is sure to overcome him?""Xin Pi replied, ""Illustrious Sir, do not inquire into the degree of sincerity; rather regard the situation. The Yuans have been suffering military losses for years and are powerless without, while their strategists are put to death within. The brothers seize every chance to speak evil of each other, and their country is divided. Add to this famine, supplemented by calamities and general exhaustion, and everybody, wise as well as simple, can see that the catastrophe is near and the time ordained of Heaven for the destruction of the Yuans is at hand. Now you have a force attacking the capital of Jizhou —-Yejun —-and if Yuan Shang will not return to give aid, the place of refuge is lost. If he helps, then Yuan Tan will follow up and smite him, making use of your power to destroy the remnant of his brother's army, just as the autumn gale sweeps away the fallen leaves. Now Liu Biao's Jingzhou is rich, the government peaceful, the people submissive, and it cannot be shaken. Moreover, there is no greater threat to it than the North of Yellow River. If that be reduced, then the task is complete. I pray you, Sir, think of it.""""I am sorry that I did not meet you earlier,"" said Cao Cao, much gratified with this speech.Forthwith orders were given to return and attack Jizhou. Liu Bei, fearing this retirement was only a ruse, allowed it to proceed without interference and himself returned to Jingzhou."
卻說袁尚知曹軍渡河，急急引軍還鄴，命呂曠、呂翔斷後。袁譚見尚退軍，乃大起平原軍馬，隨後趕來。行不到數十里，一聲砲響，兩軍齊出，左邊呂曠，右邊呂翔，兄弟二人截住袁譚。譚勒馬告二將曰：「吾父在日，吾並未慢待二將軍，今何從吾弟而見迫耶。」,"When Yuan Shang heard that Cao Cao had crossed the Yellow River, he hastily led his army back to Yejun, ordering Lu Xiang and Lu Kuang to guard the rear.Yuan Tan started from Pingyuan with a force in pursuit. He had proceeded only a dozen miles when he heard a bomb and two bodies of troops came out in front of him and checked his progress. Their leaders were Lu Xiang and Lu Kuang.Yuan Tan reined in and addressed them, saying, ""While my father lived, I never treated you badly. Why do you support my brother and try to injure me?"""
二將聞言，乃下馬降譚。譚曰：「勿降我，可降曹丞相。」二將因隨譚歸營。譚候操軍至，引二將見操。操大喜，以女許譚為妻，即令呂曠、呂翔為媒。譚請操攻取冀州。操曰：「方今糧草不接，搬運勞苦，我由濟河遏淇水入白溝，以通糧道，然後進兵。」令譚且居平原。操引軍退屯黎陽，封呂曠、呂翔為列侯，隨軍聽用。郭圖謂袁譚曰：「曹操以女許婚，恐非真意。今又封賞呂曠、呂翔，帶去軍中，此乃牢籠河北人心。後必終為我禍。主公可刻將軍印二顆，暗使人送與二呂，令作內應。待操破了袁尚，可乘便圖之。」,"The two generals had no reply to make, but they dismounted and bowed before him yielding submission.Yuan Tan said, ""Do not surrender to me but to the Prime Minister.""And he led them back to camp, where he waited the arrival of Cao Cao and then presented the pair. Cao Cao received them well. He promised his daughter to Yuan Tan to wife, and he appointed the two brothers as advisers.When Yuan Tan asked Cao Cao to attack Jizhou, the reply was: ""Supplies are short and difficult to transport. I must turn the waters of River Ji into the White River whereby to convey my grain and afterwards I can advance.""Ordering Yuan Tan to remain in Pingyuan, Cao Cao retired into camp at Liyang. The two brothers Lu Xiang and Lu Kuang, who were renegades from Yuan Shang, were now raised to noble rank and followed the army as supernumeraries.Guo Tu noted this advancement and said to Yuan Tan, ""He has promised you a daughter to wife. I fear that bodes no good. Now he has given titles of nobility to the two Lus and taken them with him. This is a bait for the northern people, and at the same time he intends evil toward us. You, my lord, should have two generals' seals engraved and send them secretly to the brothers so that you may have friends at court ready for the day when Cao Cao shall have broken your brother's power, and we can begin to work against him."""
譚依言，遂刻將軍印二顆，暗送與二呂。二呂受訖，逕將印來稟曹操。操大笑曰：「譚暗送印者，欲汝等為內助，待我破袁尚之後，就中取事耳。汝等權且受之，我自有主張。」自此曹操便有殺譚之心。,"The seals were engraved and sent.As soon as the Lu brothers received them, they informed Cao Cao, who smiled, saying, ""He wants your support so he sends you seals as officers. I will consider it as soon as Yuan Shang has been dealt with. In the meantime you may accept the seals till I shall decide what to do.""Thenceforward Cao Cao planned Yuan Tan's doom."
且說袁尚與審配商議：「今曹兵運糧入白溝，必來攻冀州，如之奈何？」配曰：「可發檄使武安長尹楷屯毛城，通上黨運糧道；令沮授之子沮鵠守邯鄲，遙為聲援。主公可進兵平原，急攻袁譚。先絕袁譚，然後破曹。」袁尚大喜，留審配與陳琳守冀州，使馬延、張顗二將為先鋒，連夜起兵攻打平原。譚知尚兵來近，告急於操。操曰：「吾今番必得冀州矣。」,"Shen Pei and his master also discussed the current situation. Yuan Shang said, ""Cao Cao is getting grain into the White River, which means an attack on Jizhou. What is to be done?""Shen Pei replied, ""Send letters to Yin Kai, Commander of Wuan, bidding him camp at Maocheng to secure the road to Shangdang, and direct Ju Gu, son of Ju Shou, to maintain Handan as a distant auxiliary. Then you may advance on Pingyuan and attack Yuan Tan. After he is destroyed, Cao Cao is next.""The plan seemed good. Yuan Shang left Shen Pei and Chen Lin in charge of Yejun, appointed two Commanders Ma Yan and Zhang Zi as Van Leaders, and set out hastily for Pingyuan.When Yuan Tan heard of the approach of his brother's army, he sent urgent messages to Cao Cao, who said to himself, ""I am going to get Jizhou this time."""
正說間，適許攸自許昌來；聞尚又攻譚，入見操曰：「丞相坐守於此，豈欲待天雷擊殺二袁乎？」操笑曰：「吾已料定矣。」遂令曹洪先進兵攻鄴，操自引一軍來攻尹楷。兵臨本境，楷引軍來迎。楷出馬，操曰：「許仲康安在？」許褚應聲而出，縱馬直取尹楷。楷措手不及，被許褚一刀斬於馬下，餘眾奔潰。操盡招降之，即勒兵取邯鄲。沮鵠進兵來迎。張遼出馬，與鵠交鋒，戰不三合，鵠大敗，遼從後追趕。兩馬相離不遠，遼急取弓射之，應弦落馬。操指揮軍馬掩殺，眾皆奔散。,"Just at this time it happened that Xu You came down from the capital. When he heard that Yuan Shang was attacking his brother Yuan Tan, he sought Cao Cao and said, ""You, Sir, sit here on guard. Are you waiting till Heaven's thunder shall strike the two Yuans?""""I have thought it all out,"" said Cao Cao.Then he ordered Cao Hong to go and fight against Yejun, while he led another army against Yin Kai in Maocheng. Yin Kai could make no adequate defense and was killed by Xu Chu. His soldiers ran away and presently joined Cao Cao's army. Next Cao Cao led the army to Handan, and Ju Gu came out to fight him. Zhang Liao advanced to fight with Ju Gu, and after the third encounter Ju Gu was defeated and fled. Zhang Liao went after him, and when their two horses were not far apart, Zhang Liao took his bow and shot. The fleeing warrior fell as the bowstring twanged. Cao Cao completed the rout, and Ju Gu's force was broken up."
於是操引大軍前抵冀州。曹洪已近城下。操令三軍遶城築起土山，又暗掘地道以攻之。審配設守堅固，法令甚嚴，東門守將馮禮，因酒醉有誤巡警，配痛責之。馮禮懷恨，潛地出城降操。操問破城之策，禮曰：「突門內土厚，可掘地道而入。」操便命馮禮引三百壯士，夤夜掘地道而入。,"Now Cao Cao led his armies to an attack on Yejun. Cao Hong had arrived before, and a regular siege began. The army encompassed the city and began by throwing up great mounds. They also tunneled subterranean ways.Within the city Shen Pei turned his whole care to the defense and issued the severest commands. The Commander of the East Gate, Feng Li, got intoxicated and failed to keep his watch for which he was severely punished. Feng Li resented this, sneaked out of the city, went over to the besiegers, and told them how the place could be attacked.""The earth within the Pearly Gate is solid enough to be tunneled, and entrance can be effected there,"" said the traitor.So Feng Li was sent with three hundred men to carry out his plan under cover of darkness."
卻說審配自馮禮出降之後，每夜親自登城點視軍馬。當夜在突門閣上，望見城外無燈火。配曰：「馮禮必引兵從地道而入也。」急喚精兵運石擊突閘門，門閉，馮禮及三百壯士，皆死於土內。操折了這一場，遂罷地道之計，退軍於洹水之上，以候袁尚回兵。袁尚攻平原，聞曹操已破尹楷、沮鵠，大軍圍困冀州，乃掣兵回救。部將馬延曰：「從大路去，曹操必有伏兵；可取小路，從西山出滏水口去劫曹營，必解圍也。」,"After Feng Li had deserted to the enemy, Shen Pei went every night to the wall to inspect the soldiers on duty. The night of the sapping he went there as usual and saw that there were no lights outside the city and all was perfectly quiet. So he said to himself, ""Feng Li is certain to try to come into the city by an underground road.""Whereupon he ordered his troops to bring up stones and pile them on the cover of the tunnel opening. The opening was stopped up and the attacking party perished in the tunnel they had excavated.Cao Cao having failed in this attempt abandoned the scheme of underground attack. He drew off the army to a place above the River Huan to await till Yuan Shang should return to relieve the city.Yuan Shang heard of the defeat of Yin Kai and Ju Gu, and the siege of his own city, and bethought himself of relieving it.One of his commanders, Ma Yan, said, ""The high road will surely be ambushed. We must find some other way. We can take a by-road from the West Hills and get through by River Fu, whence we can fall upon Cao Cao's camp."""
尚從其言，自領大軍先行，令馬延與張顗斷後。早有細作去報曹操。操曰：「彼若從大路上來，吾當避之；若從西山小路而來，一戰可擒也。吾料袁尚必舉火為號，令城中接應。吾可分兵擊之。」於是分撥已定。,"The plan was acceptable and Yuan Shang started off with the main body, Ma Yan and Zhang Zi being rear guard.Cao Cao's spies soon found out this move, and when they reported it, he said, ""If Yuan Shang comes by the high road, I shall have to keep out of the way; but if by the West Hills' by-road, I can settle him in one battle. And I think he will show a blaze as a signal to the besieged that they may make a sortie. I shall prepare to attack both.""So Cao Cao made his preparations."
卻說袁尚出滏水界口，東至陽平，屯軍陽平亭，離冀州十七里，一邊靠著滏水。尚令軍士堆積柴薪乾草，至夜焚燒為號，遣主簿李孚扮作曹軍都督，直至城下，大叫：「開門！」審配認得是李孚聲音，於入城中，說：「袁尚已陳兵在陽平亭，等候接應；若城中兵出，亦舉火為號。」配教城中堆草放火，以通音信。孚曰：「城中無糧，可發老弱殘兵並婦人出降；彼必不為備，我即以兵繼百姓之後出攻之。」配從其論。,"Now Yuan Shang went out by River Fu east toward Yangping, and near this he camped. Thence to Yejun was five miles. River Fu ran beside the camp. He ordered his soldiers to collect firewood and grass ready for the blaze he intended to make at night as his signal. He also sent Li Fu, a civil officer, disguised as an officer of Cao Cao's army, to inform Shen Pei of his intentions.Li Fu reached the city wall safely and called out to the guards to open. Shen Pei recognized his voice and let him in. Thus Shen Pei knew of the arrangements for his relief, and it was agreed that a blaze should be raised within the city so that the sortie could be simultaneous with Yuan Shang's attack. Orders were given to collect inflammables.Then said Li Fu, ""As your food supply is short, it would be well for the old people, the feeble soldiers and the women to surrender. This will come upon them as a surprise, and we will send the soldiers out behind them.""Shen Pei promised to do all this."
