chinese,english
孔融應允；教糜竺先回徐州去報，融便收拾起程。太史慈拜謝曰：「慈奉母命前來相助，今幸無虞。有揚州刺史劉繇，與慈同郡，有書來喚，不敢不去。容圖再見。」融以金帛相酬，慈不肯受而歸。其母見之，喜曰：「我喜汝有以報北海也！」遂遣慈往揚州去了。,"So the plan was agreed to. Mi Zhu set out to return forthwith while Kong Rong prepared for his expedition.Taishi Ci took his leave, saying, ""My mother bade me come to your aid, and now happily you are safe. Letters have come from my fellow townsman, Liu Yao, Imperial Protector of Yangzhou, calling me thither and I must go. I will see you again.""Kong Rong pressed rewards upon Taishi Ci, but he would accept nothing and departed.When his mother saw him, she was pleased at his success, saying, ""I rejoice that you have been able to prove your gratitude!""After this he departed for Yangzhou."
不說孔融起兵。且說玄德離北海來見公孫瓚，且說欲救徐州之事。瓚曰：「曹操與君無讎，何苦替人出力？」玄德曰：「備已許人，不敢失信。」瓚曰：「我借與君馬步軍二千。」玄德曰：「更望借趙子龍一行。」瓚許之。玄德遂與關、張引本部三千人為前部，子龍引二千人隨後，往徐州來。,"Liu Bei went away to his friend Gongsun Zan and laid before Gongsun Zan his design to help Xuzhou.""Cao Cao and you are not enemies. Why do you spend yourself for the sake of another?"" said Gongsun Zan.""I have promised,"" Liu Bei replied, ""and dare not break faith.""""I will lend you two thousand horse and foot,"" said Gongsun Zan.""Also, I wish to have the services of Zhao Zilong,"" said Liu Bei.Gongsun Zan agreed to this also. They marched away, Liu Bei's own troops being in the front, and Zhao Zilong, with the borrowed troops, being in rear."
卻說糜竺回報陶謙，言北海又請得劉玄德來助；陳元龍也回報青州田楷欣然領兵來救；陶謙心安。原來孔融、田楷兩路軍馬，懼怕曹兵勢猛，遠遠依山下寨，未敢輕進。曹操見兩路軍到，亦分了軍勢，不敢向前攻城。,"In due course Mi Zhu returned saying that Kong Rong had also obtained the services of Liu Bei. The other messenger, Chen Deng, came back and reported that Tian Kai would also bring help. Then was Tao Qian's heart set at ease.But both the leaders, though they had promised aid, greatly dreaded their antagonist and camped among the hills at a great distance, fearful of coming too close to Cao Cao's quarters. Cao Cao knew of their coming and divided his army into parts to meet them, so postponing the attack on the city itself."
卻說劉玄德軍到，見孔融。融曰：「曹兵勢大，操又善於用兵，未可輕戰。且觀其動靜，然後進兵。」玄德曰：「但恐城中無糧，難以久持。備令雲長、子龍領軍四千，在公部下相助；備與張飛奔曹營，逕投徐州去見陶使君商議。」融大喜，會合田楷，為犄角之勢；雲長、子龍領兵兩邊接應。,"Presently Liu Bei came up and went to see Kong Rong, who said, ""The enemy is very powerful, and Cao Cao handles his army skillfully. We must be cautious. Let us make most careful observations before we strike a blow.""""What I fear is famine in the city,"" said Liu Bei. ""They cannot hold out very long. I will put my troops with yours under your command, while I with Zhang Fei make a dash through to see Tao Qian and consult with him.""Kong Rong approved of this, so he and Tian Kai took up positions on the ox-horn formation, with Guan Yu and Zhao Zilong on either side to support them."
是日玄德、張飛引一千人馬殺入曹兵寨邊。正行之間，寨內一聲鼓響，馬軍步軍，如潮似浪，擁將出來。當頭一員大將乃是于禁，勒馬大叫：「何處狂徒！往那裏去！」張飛見了，更不打話，直取于禁。兩馬相交，戰到數合，玄德掣雙股劍麾兵大進，于禁敗走。張飛當前追殺，直到徐州城下。城上望見紅旗白字，大書「平原劉玄德」陶謙急令開門。玄德入城，陶謙接著，共到府衙。禮畢，設宴相待，一面勞軍。,"When Liu Bei and Zhang Fei leading one thousand troops made their dash to get through Cao Cao's army, they got as far as the flank of his camp when there arose a great beating of drums, and horse and foot rolled out like billows on the ocean. The leader was Yu Jin.Yu Jin checked his steed and called out, ""You mad men from somewhere, where are you going?""Zhang Fei heard Yu Jin but deigned no reply. He only rode straight to attack the speaker. After they had fought a few bouts, Liu Bei waved his double swords as signal for his troops to come on, and they drove Yu Jin before them. Zhang Fei led the pursuit and in this way they reached the city wall.From the city wall, the besieged saw a huge banner embroidered in white Liu Bei of Pingyuan, and the Imperial Protector bade them open the gate for the rescuers to enter. Liu Bei was made very welcome, conducted to the residency, and a banquet prepared in his honor. The soldiers also were feasted."
陶謙見玄德儀表軒昂，語言豁達，心中大喜，便命糜竺取徐州牌印，讓與玄德。玄德愕然曰：「公何意也？」謙曰：「今天下擾亂，王綱不振，公乃漢室宗親，正宜力扶社稷。老夫年邁無能，情願將徐州相讓。公勿推辭。謙當自寫表文，申奏朝廷。」玄德離席再拜曰：「劉備雖漢朝苗裔，功微德薄，為平原相猶恐不稱職；今為大義，故來相助；公出此言，莫非疑劉備有吞併之心耶？若舉此念，皇天不佑！」謙曰：「此老夫之實情也。」再三相讓，玄德那裏肯受。糜竺進曰：「今兵臨城下，且當商議退敵之策。待事平之日，再當相讓可也。」玄德曰：「備當遺書於曹操，勸令解和。操若不從，廝殺未遲。」於是傳檄三寨，且按兵不動；遣人齎書以達曹操。,"Tao Qian was delighted with Liu Bei, admiring his high-spirited appearance and clear speech. Tao Qian bade Mi Zhu offer Liu Bei the seal and insignia of the protectorship office. But Liu Bei shrank back startled.""What does this mean?"" said Liu Bei.Tao Qian said, ""There is trouble on every side, and the kingly rule is no longer maintained. You, Sir, are a member of the family and eminently fitted to support them and their prerogatives. I am verging on senility, and I wish to retire in your favor. I pray you not to decline, and I will report my action to the court.""Liu Bei started up from his seat and bowed before his host, saying, ""Scion of the family I may be, but my merit is small and my virtue meager. I doubt my fitness even for my present post, and only a feeling of doing right sent me to your assistance. To hear such speech makes me doubt. Surely you think I came with greed in my heart. May God help me no more if I cherished such a thought!""""It is a poor old man's real sentiment,"" said Tao Qian.Time after time Tao Qian renewed his offer to entrust the region of Xuzhou to Liu Bei, but Liu Bei kept refusing.In the midst of this came Mi Zhu, saying, ""The enemies had reached the wall, and something must be done to drive them off. The present matter could await a more tranquil time.""Said Liu Bei, ""I ought to write to Cao Cao to press him to raise the siege. If he refuses, we will attack forthwith.""Orders were sent to the camps outside to remain quiescent till the letter could reach Cao Cao."
卻說曹操正在軍中，與諸將議事，人報徐州有戰書到。操拆而觀之，乃劉備書也。書略曰：「備自關外得拜君顏，嗣後天各一方，不及趨侍。向者，尊父曹侯，實因張闓不仁，以致被害，非陶恭祖之罪也。目今黃巾遺孽，擾亂於外；董卓餘黨，盤踞於內。願明公先朝廷之急，而後私讎；撤徐州之兵，以救國難：則徐州幸甚，天下幸甚！」,"It happened that Cao Cao was holding a council when a messenger with a war letter was announced. The letter was brought in and handed to him and, when he had opened and looked at it, he found it was from Liu Bei.This is the letter, very nearly:""Since meeting you outside the pass, fate has assigned us to different quarters of the world, and I have not been able to pay my respects to you. Touching the death of your noble father, it was owing to the vicious nature of Zhang Kai and due to no fault of Tao Qian. Now while the remnant of the Yellow Scarves is disturbing the lands, and Dong Zhuo's partisans have the upper hand in the capital, I wish that you, Illustrious Sir, would regard the critical position of the court rather than your personal grievances, and so divert your forces from the attack on Xuzhou to the rescue of the state. Such would be for the happiness of this city and the whole empire."""
曹操看書，大罵：「劉備何人，敢以書來勸我！且中間有譏諷之意！」命斬來使，一面竭力攻城。郭嘉諫曰：「劉備遠來救援，先禮後兵，主公當用好言答之，以慢備心；然後進兵攻城，城可破也。」操從其言，款留來使，候發回書。,"Cao Cao gave vent to a torrent of abuse: ""Who is this Liu Bei that he dares write and exhort me? Beside, he means to be satirical.""Cao Cao issued orders to put the bearer of the letter to death and to press on the siege.But Guo Jia remonstrated, saying, ""Liu Bei has come from afar to help Tao Qian, and he is trying the effect of politeness before resorting to arms. I pray you, my lord, reply with fair words that his heart may be lulled with a feeling of safety. Then attack with vigor and the city will fall.""Cao Cao found this advice good, so he spared the messenger, telling him to wait to carry back his reply."
正商議間，忽流星馬飛報「禍事！」。操問其故，報說呂布已襲破兗州，進據濮陽。原來呂布自遭李、郭之亂，逃出武關，去投袁術；術怪呂布反覆不定，拒而不納。投袁紹，紹納之，與布共破張燕於常山；布自以為得志，傲慢袁紹手下將士。紹欲殺之，布乃去投張揚，揚納之。時龐舒在長安城中，私藏呂布妻小，送還呂布。李傕、郭汜知之，遂斬龐舒，寫書與張揚，教殺呂布；布因棄張揚去投張邈。恰好張邈弟張超引陳宮來見張邈。宮說邈曰：「今天下分崩，英雄並起，君以千里之眾，而反受制於人，不亦鄙乎！今曹操征東，兗州空虛，而呂布乃當世勇士，若與之共取兗州，伯業可圖也。」張邈大喜，便令呂布襲破兗州，隨據濮陽。止有鄄城，東阿，范縣三處，被荀彧、程昱設計死守得全，其餘俱破。曹仁屢戰，皆不能勝，特此告急。,"While this was going on, a horseman came with news of misfortune: ""Lu Bu has invaded Yanzhou, now holding Puyang. The three counties left —-Juancheng, Fanxia, and Dongjun —-are under severe attacks!""When Li Jue and Guo Si, the two partisans of Dong Zhuo, succeeded in their attack on the capital, Lu Bu had fled to Yuan Shu. However, Yuan Shu looked askance at him for his instability and refused to receive him. Then Lu Bu went to try Yuan Shao, who was a brother of Yuan Shu. Yuan Shao accepted the warrior and made use of him in an attack upon Zhang Yan in Changshan. But Lu Bu's success filled him with pride, and his arrogant demeanor so annoyed the other commanders that Yuan Shao was on the point of putting him to death. To escape this Lu Bu had gone away to Zhang Yang, Governor of Shangdang, who accepted his services.About this time Pang Shu, who had been hiding and protecting Lu Bu's family in Changan since his disappearance, restored them to him. This deed angered Li Jue and Guo Si so that they put Pang Shu to death and wrote to Lu Bu's protector to serve him the same. To escape this Lu Bu once again had to flee and this time joined himself to Zhang Miao, the Governor of Chenliu.Lu Bu arrived just as Zhang Miao's brother, Zhang Chao, was introducing Chen Gong.Chen Gong said to Zhang Miao, ""The rupture of the empire has begun, and warlords are seizing what they can. It is strange that you, with all the advantages of population and provisions you enjoy, do not strike for independence. Cao Cao has gone on an expedition against the east, leaving his own territory defenseless. Lu Bu is one of the warriors of the day. If you and he together attacked and got Yanzhou, you could then proceed to the dominion.""Zhang Miao was pleased and resolved to try. He ordered an attack, and soon Lu Bu was in possession of Yanzhou and its neighborhood, all but three small counties of Juancheng, Fanxia, and Dongjun, which were vigorously and desperately defended by Xun Yu and Cheng Yu in concert. Cao Cao's cousin, Cao Ren, had fought many battles but was repeatedly defeated, and the messenger with the evil tidings had come from him asking prompt help."
操聞報大驚曰：「兗州有失，使吾無家可歸矣，不可不亟圖之！」郭嘉曰：「主公正好賣個人情與劉備，退軍去復兗州。」操然之，即時答書與劉備，拔寨退兵。,"Cao Cao was greatly disturbed by this and said, ""If my own region be lost, I have no home to return to! I must do something at once.""""The best thing would be to become friends with Liu Bei at any cost and return to Yanzhou,"" said Guo Jia.Then Cao Cao wrote to Liu Bei, gave the letter to the waiting messenger and broke camp."
且說來使回徐州，入城見陶謙，呈上書札，言曹兵已退。謙大喜，差人請孔融，田楷，雲長，子龍等赴城大會。飲宴既畢，謙延玄德於上座，拱手對眾曰：「老夫年邁，二子不才，不堪國家重任。劉公乃帝室之胄，德廣才高，可領徐州。老夫情願乞閒養病。」玄德曰：「孔文舉令備來救徐州，為義也；今無端據而有之，天下將以備為無義人矣。」糜竺曰：「今漢室陵遲，海宇顛覆，樹功立業，正在此時。徐州殷富，戶口百萬，劉使君領此，不可辭也。」玄德曰：「此事決不敢應命。」陳登曰：「陶府君多病，不能視事，明公勿辭。」玄德曰：「袁公路四世三公，海內所歸，近在壽春，何不以州讓之？」孔融曰：「袁公路塚中枯骨，何足挂齒！今日之事，天與不取，悔不可追。」,"The news that the enemy had left was very gratifying to Tao Qian, who then invited his various defenders into Xuzhou City and prepared banquets and feasts in token of his gratitude.At one of these, when the feasting was over, he proceeded with his wish of retirement in favor of Liu Bei. Placing Liu Bei in the seat of highest honor, Tao Qian bowed before him and then addressed the assembly, ""I am old and feeble, and my two sons lack the ability to hold so important an office as this. The noble Liu Bei is a descendant of the imperial house. He is of lofty virtue and great talent. Let him then take over the rule of this region, and only too willingly I shall retire to have leisure to nurse my health.""Liu Bei replied, ""I came at the request of Governor Kong Rong, because it was the right thing to do. Xuzhou is saved; but if I take it, surely the world will say I am a wicked man.""Mi Zhu said, ""You may not refuse. The House of Han is falling, their realm is crumbling, and now is the time for doughty deeds and signal services. This is a fertile region, well populated and rich, and you are the man to rule over it.""""But I cannot accept,"" said Liu Bei.""Imperial Protector Tao Qian is a great sufferer,"" said Chen Deng, ""and cannot see to matters. You may not decline, Sir.""Said Liu Bei, ""Yuan Shu belongs to a family of rulers, who have held the highest offices of state four times in three generations. The multitude people respects him. Why not invite him to this task?""""Because Yuan Shu is a drying skeleton in a dark tomb: Not worth talking about. This opportunity is a gift from Heaven, and you will never cease to regret its loss,"" said Kong Rong."
玄德堅執不肯。陶謙泣下曰：「君若捨我而去，我死不瞑目矣！」雲長曰：「既承陶公相讓，兄且權領州事。」張飛曰：「又不是我強要他的州郡；他好意相讓，何必苦苦推辭？」玄德曰：「汝等欲陷我於不義耶？」陶謙推讓再三，玄德只是不受。陶謙曰：「如玄德必不肯從，此間近邑，名小沛，足可屯軍。請玄德暫駐軍此邑，以保徐州，何如？」眾皆勸玄德留小沛，玄德從之。陶謙勞軍已畢，趙雲辭去，玄德執手揮淚而別。孔融、田楷亦各相別，引軍自回。玄德與關、張引本部軍來至小沛，修葺城垣，撫諭居民。,"But still Liu Bei obstinately refused. Tao Qian besought him with tears, saying, ""I shall die if you leave me, and there will be none to close my eyes.""""Brother, you should accept the offer thus made,"" said Guan Yu.""Why so much fuss?"" said Zhang Fei. ""We have not taken the place. It is he who wishes to give it to you.""""You all persuade me to do what is wrong,"" said Liu Bei.Seeing he could not persuade Liu Bei, Tao Qian then said, ""As you are set in determination, perhaps you will consent to encamp at Xiaopei. It is only a little town, but thence you can keep watch and ward over the region.""They all with one voice prayed Liu Bei to consent, so he gave in. The feast of victory being now ended, the time came to say farewell. When Zhao Zilong took his leave, Liu Bei held his hands alternately while dashing away the falling tears. Kong Rong and Tian Kai went home to their own places.When Liu Bei and his brothers took up their abode in Xiaopei, they first repaired the defenses, and then they put out proclamations in order to calm the inhabitants."
