chinese,english
圍場已罷，宴於許田。宴畢，駕回許都。眾人各自歸歇。雲長問玄德曰：「操賊欺君罔上，我欲殺之，為國除害，兄何止我？」玄德曰：「『投鼠忌器』。操與帝相離只一馬頭，其心腹之人，週迴擁侍；吾弟若逞一時之怒，輕有舉動，倘事不成，有傷天子，罪反坐我等矣。」雲長曰：「今日不殺此賊，後必為禍。」玄德曰：「且宜秘之，不可輕言。」,"The hunt finished with banqueting; and when the entertainments were over, they returned to the capital, all glad of some repose after the expedition.Guan Yu was still angry of the Prime Minister's breach of decorum.One day Guan Yu said to Liu Bei, ""Brother, why did you prevent me from killing that rebel and so ridding the world of a scoundrel? He insults the Emperor and ignores everybody else.""""When you throw stones at a rat, beware of the vase,"" quoted Liu Bei. ""Cao Cao was only a horse's head away from Our Lord, and in the midst of a crowd of his partisans. In that momentary burst of anger, if you had struck and failed, and harm had come to the Emperor, what an awful crime would have been laid to us!""""If we do not rid the world of him today, a worse evil will come of it,"" said Guan Yu.""But be discreet, my brother. Such matters cannot be lightly discussed."""
卻說獻帝回宮，泣謂伏皇后曰：「朕自即位以來，奸雄並起；先受董卓之殃，後遭傕、汜之亂。常人未受之苦，吾與汝當之。後得曹操，以為社稷之臣；不意專國弄權，擅作威福。朕每見之，背若芒刺。今日在圍場上，身迎呼賀，無禮已極！早晚必有異謀，吾夫婦不知死所也！」伏皇后曰：「滿朝公卿，俱食漢祿，竟無一人能救國難乎？」,"The Emperor sadly returned to his palace. With tears in his eyes, he related what had occurred in the hunt to his consort, Empress Fu.""Alas for me!"" said he. ""From the first days of my accession, one vicious minister has succeeded another. I was the victim of Dong Zhuo's evil machinations. Then followed the rebellion of Li Jue and Guo Si. You and I had to bear sorrows such as no others have borne. Then came this Cao Cao as one who would maintain the imperial dignity, but he has seized upon all real authority and does as he wishes. He works continually for his own glorification, and I never see him but my back pricks. These last few days in the hunting field, he went in front of me and acknowledged the cheers of the crowd. He is so extremely rude that I feel sure he has sinister designs against me. Alas, my wife, we know not when our end may come!""""In a whole court full of nobles, who have eaten the bread of Han, is there not one who will save his country?"" said she."
言未畢，忽一人自外而入曰：「帝、后休憂：吾舉一人，可除國害。」帝視之，乃伏皇后之父伏完也。帝掩淚問曰：「皇丈亦知操賊之專橫乎？」完曰：「許田射鹿之事，誰不見之？但滿朝之中，非操宗族，則其門下。若非國戚，誰肯盡忠討賊？老臣無權，難行此事。車騎將軍國舅董承可託也。」帝曰：「董國舅多赴國難，朕躬素知；可宣入內，共議大事。」完曰：「陛下左右皆操賊心腹，倘事機泄漏，為禍不淺。」帝曰：「然則奈何？」完曰：「臣有一計，陛下可製衣一領，取玉帶一條，密賜董承；卻於帶襯內縫一密詔以賜之，令到家見詔，可以晝夜畫策；神鬼不覺矣。」,"Thus spoke the Empress, and at the same moment there stepped in a man who said, ""Grieve not, O Imperial Pair! I can find a savior for the country.""It was none other than the father of the Empress, Fu Wan.""Have you heard of Cao Cao's wanton and perverse behavior?"" said the Emperor, drying his eyes.""You mean the deer shooting? Who did not see that, indeed? But the whole court is full of his clan or his creatures. With the exception of the relatives of your Consort, there is not one loyal enough to deal with a rebel. I have no authority and can do nothing, but there is General Dong Cheng, the State Uncle, who could do it.""""Could Uncle Dong Cheng come in to consult about this? I know he has had much experience of state troubles.""Fu Wan replied, ""Everyone of your attendants is a partisan of Cao Cao, and this sort of thing must be kept most profoundly secret or the consequence will be most serious.""""Then what can be done?"" said the Emperor.""The only plan I can think of is to send gifts of a robe and a jade girdle to Dong Cheng, and in the lining of the girdle hide a secret edict authorizing him to take certain steps. When he gets home and has read the edict, he can elaborate plans as quickly as possible, and neither the spirits above nor the demons below will know anything about them."""
帝然之，伏完辭出。帝乃自作一密詔，咬破指尖，以血寫之，暗令伏皇后縫於玉帶紫錦襯內，卻自穿錦袍，自繫此帶，令內史宣董承入。承見帝禮畢，帝曰：「朕夜來與后說霸河之苦，念國舅大功，故特宣入慰勞。」承頓首謝。帝引承出殿，到太廟，轉上功臣閣內。帝焚香禮畢，引承觀畫像。中間畫漢高祖容像。帝曰：「吾高祖皇帝起身何地？如何創業？」承大驚曰：「陛下戲臣耳。聖祖之事，何為不知？高皇帝起自泗上亭長，提三尺劍，斬蛇起義，縱橫四海，三載亡秦，五年滅楚，遂有天下，立萬世之基業。,"The Emperor approved, and Fu Wan went out. The Emperor then with his own hand drew up a decree, writing it with blood drawn by biting his finger. He gave the document to Empress Fu to sew into the purple lining of the girdle. When all was done, he put on the robe and girded it with the girdle. Next he bade one of the attendants summon State Uncle Dong Cheng to the Palace.Dong Cheng came; and after the ceremonies were finished, the Emperor said, ""A few nights ago I was talking with the Empress of the terrible days of the rebellion, and we thought of your good services then, therefore we have called you in to reward you.""The minister bowed his head in thanks. Then the Emperor led Dong Cheng out of the Reception Hall to the Temple of Ancestors, and they went to the gallery of Worthy Ministers, where the Emperor burned incense and performed the usual ceremonies. After this they went to see the portraits, and among them was one of the founder of the dynasty, Liu Bang the Supreme Ancestor.""Whence sprang our great ancestor, and how did he begin his great achievement?"" said the Emperor.""Your Majesty is pleased to joke with thy servant,"" said Dong Cheng, rather startled at the question. ""Who does not know the deeds of the Sacred Ancestor? He began life as a minor official in Sishang. There gripping his sword, he slew a white serpent, the beginning of his struggle for the right. Speedily he mastered the empire: In three years had destroyed Qin and, in five, also Chu. Thus he set up a dynasty that shall endure forever!"""
帝曰：「祖宗如此英雄，子孫如此懦弱，豈不可歎！」因指左右二輔之像曰：「此二人非留侯張良、酇侯蕭何耶？」承曰：「然也。高祖開基創業，實賴二人之力。」帝回顧左右較遠，乃密謂承曰：「卿亦當如此二人立於朕側。」承曰：「臣無寸功，何以當此？」帝曰：「朕想卿西都救駕之功，未嘗少忘，無可為賜。」因指所著袍帶曰：「卿當衣朕此袍，繫朕此帶，常如在朕左右也。」承頓首謝。帝解袍帶賜承，密語曰：「卿歸可細視之，勿負朕意。」,"""Such heroic forefathers! Such weakling descendants! How sad it is!"" said the Emperor.Pointing to the portraits right and left, he continued, ""Are not these two Zhang Liang, Lord of Liu, and Xiao He, Lord of Cuo?""""Certainly. The Supreme Ancestor was greatly assisted by these two.""The Emperor glanced right and left. His attendants were rather far away. Then he whispered to Dong Cheng, ""You, like these two, must stand by me.""""My poor services are of no worth. I do not compare with those men,"" said the Uncle.""I remember that you saved me at the western capital, Changan. I have never forgotten, and I could never reward you properly.""Then pointing to his own robe, the Emperor continued, ""You must wear this robe of mine, girded with my own girdle, and it will be as though you are always near your Emperor.""Dong Cheng bowed his gratitude while the Emperor, taking off the robe, presented it to his faithful minister. At the same time he whispered, ""Examine it closely when you get home, and help your Emperor carry out his intention."""
承會意，穿袍繫帶，辭帝下閣。早有人報知曹操曰：「帝與董承登功臣閣說話。」操即入朝來看。董承出閣，纔過宮門，恰遇操來；急無躲避處，只得立於路側施禮。操問曰：「國舅何來？」承曰：「適蒙天子宣召，賜以錦袍玉帶。」操問曰：「何故見賜？」承曰：「因念某舊日西都救駕之功，故有此賜。」操曰：「解帶我看。」承心知衣帶中必有密詔，恐操看破，遲延不解。操叱左右：「急解下來！」看了半晌，笑曰：「果然是條好玉帶？再脫下錦袍來借看。」,"Dong Cheng understood. He put on the robe and the girdle, took leave and left the chamber.The news of the audience for Dong Cheng had been taken to the Prime Minister, who at once went to the Palace and arrived as Dong Cheng was passing out at the Donghua Gate. They met face to face, and Dong Cheng could in nowise avoid him. Dong Cheng went to the side of the road and made his obeisance.""Where are you from, State Uncle?"" asked Cao Cao.""His Majesty summoned me into the Palace and has given me this robe and beautiful girdle.""""Why did he give you these?""""He had not forgotten that I saved his life in the old days.""""Take it off and let me see it.""Dong Cheng who knew that a secret decree was hidden away somewhere in the garments was afraid Cao Cao would notice a breach somewhere in the material, so he hesitated and did not obey. But Cao Cao called his guards, and they took off the girdle. Then Cao Cao looked it over carefully.""It certainly is a very handsome girdle,"" said he. ""Now take off the robe and let me look at that."""
承心中畏懼，不敢不從，遂脫袍獻上。操親自以手提起，對日影中細細詳看。看畢，自己穿在身上，繫了玉帶，回顧左右曰：「長短如何？」左右稱美。操謂承曰：「國舅即以此袍帶轉賜與吾，何如？」承告曰：「君恩所賜，不敢轉贈；容某別製奉獻。」操曰：「國舅受此衣帶，莫非其中有謀乎？」承驚曰：「某焉敢？丞相如要，便當留下。」操曰：「公受君賜，吾何相奪？聊為戲耳。」遂脫袍帶還承。,"Dong Cheng's heart was melting with fear, but he dared not disobey. So he handed over the robe. Cao Cao took it and held it up against the sun with his own hand and minutely examined every part of it.When he had done this, he put it on, girded it with the girdle and turning to his attendants said, ""How is it for length?""""Beautiful!"" they chorused.Turning to Dong Cheng, he said, ""Will you give these to me?""""My Prince's presents to me I dare not give to another. Let me give you another robe in its stead,"" said Dong Cheng.""Is there not some intrigue connected with these presents? I am sure there is,"" said Cao Cao.""How could I dare?"" said Dong Cheng, trembling. ""If you are so set upon it, then I must give it up.""""How could I take away what our Prince has given you? It was all a joke,"" said the Prime Minister.Cao Cao returned both robe and girdle, and their owner made the best of his way home."
承辭操歸家，至夜獨坐書院中，將袍仔細反覆看了，並無一物。承思曰：「天子賜我袍帶，命我細觀，必非無意；今不見其蹤跡，何也？」隨又取玉帶檢看，乃白玉玲瓏，碾成小龍穿花，背用紫綿為襯，縫綴端整，亦並無一物。承心疑，放於桌上，反覆尋之。良久，倦甚。正欲伏几而寢，忽然燈花落於帶上，燒著背襯。承驚拭之，已燒破一處，微露素絹，隱見血跡。急取刀拆開視之，乃天子手書血字密詔也。詔曰：,"When night came and he was alone in his library, he took out the robe and looked over every inch of it most carefully. He found nothing.""He gave me a robe and a girdle and bade me look at them carefully. That means there is something to be looked for but I can find no trace of it. What does it mean?"" he soliloquized.Then he lifted the girdle and examined that. The jade plates were carved into the semblance of small dragons interlaced among flowers. The lining was of purple silk. All was sewn together most carefully and neatly, and he could find nothing out of the common. He was puzzled. He laid the belt on the table. Presently he picked it up and looked at it again. He spent long hours over it but in vain. He leaned over on the small table, his head resting on his hands and was almost asleep, when a candle snuff fell down upon the girdle and burned a hole in the lining. He hastily shook it off, but the mischief was done: A small hole had been burned in the silken lining, and through this there appeared something white with blood red marks. He hastily ripped it open and drew out the decree written by the hand of the Emperor himself in characters of blood. It read:"
朕聞人倫之大，父子為先；尊卑之殊，君臣為重。近日操賊弄權，欺壓君父；結連黨伍，敗壞朝綱；敕賞封罰，不由朕主。朕夙夜憂思，恐天下將危。卿乃國之大臣，朕之至戚，當念高帝創業之艱難，糾合忠義兩全之烈士，殄滅奸黨，復安社稷，祖宗幸甚！破指洒血，書詔付卿，再四慎之，勿負朕意！建安四年春三月詔。,"""Of human relationships, that between parents and children stands first. Of the various social ties that between prince and minister stands highest. Today Cao Cao, the wicked, is a real tyrant, treating even his Prince with indignity. With the support of his faction and his army, he has destroyed the principles of government. By conferring rewards and inflicting punishments, he has reduced the Emperor to a nonentity. I have grieved over this day and night. I have feared the empire would be ruined.""You are a high minister of state and my own relative. You must recall the difficulties of the Great Founder's early days and draw together the loyal and right-minded to destroy this evil faction and restore the prerogatives of the Throne. Such a deed would be indeed an extreme joy to the spirits of my ancestors.""This decree, written in blood drawn from my own veins, is confided to a noble who is to be most careful not to fail in executing his Emperor's design.""Given in the era of Rebuilt Tranquillity, fourth year and the third month of spring."" (AD 199)"
董承覽畢，涕淚交流，一夜寢不能寐。晨起，復至書院中，將詔再三觀看，無計可施。乃放詔於几上，沈思滅操之計。忖量未定，隱几而臥。忽侍郎王子服至。門吏知子服與董承交厚，不敢攔阻，竟入書院。見承伏不醒，袖底壓著素絹，微露「朕」字。子服疑之，默取看畢，藏於袖中，呼承曰：「國舅好自在！虧你如何睡得著！」,"So ran the decree, and Dong Cheng read it with streaming eyes. There was no sleep for him that night. Early in the morning he returned to his library and reread it. No plan suggested itself. He laid the decree down on the table and sought in the depths of his mind for some scheme to destroy Cao Cao, but could not decide upon any. And he fell asleep leaning over his table.It happened that Minister Wang Zifu, with whom Dong Cheng was on terms of great intimacy, came to visit him and, as usual, walked into the house unannounced and went straight to the library. His host did not wake, and Wang Zifu noticed, hardly hidden by his sleeve, the Emperor's writing.Wondering what this might be, Wang Zifu drew it out, read it, and put it in his own sleeve.Then he called out loud, ""Uncle Dong Cheng, are you not well? Why are you asleep at this time of day?"""
承驚覺，不見詔書，魂不附體，手腳慌亂。子服曰：「汝欲殺曹公！吾當出首。」承泣告曰：「若兄如此，漢室休矣！」子服曰：「吾戲耳。吾祖宗世食漢祿，豈無忠心？願助兄一臂之力，共誅國賊。」承曰：「兄有此心，國之大幸。」子服曰：「當於密室同立義狀，各捨三族，以報漢君。」承大喜，取白絹一幅，先書名畫字。子服亦即書名畫字。書畢，子服曰：「將軍吳子蘭，與吾至厚，可與同謀。」承曰：「滿朝大臣，惟有長水校尉种輯、議郎吳碩是吾心腹，必能與我同事。」,"Dong Cheng started up and at once missed the decree. He was aghast; he almost fell to the ground.""So you want to make away with Cao Cao? I shall have to tell him,"" said Wang Zifu.""Then, brother, that is the end of the Hans,"" said his host, with tears.""I was joking,"" said Wang Zifu. ""My forefathers also served the Hans and ate of their bounty. Am I devoid of loyalty? I would help you, brother, as far as lies in my power.""""It is well for the country that you think like this,"" said Dong Cheng.""But we ought to have a more private place than this to talk over such plans and pledge ourselves to sacrifice all in the cause of Han.""Dong Cheng began to feel very satisfied. He produced a roll of white silk and wrote his own name at the top and signed it, and Wang Zifu followed suit.Then the visitor said, ""General Wu Zilan is one of my best friends. He ought to be allowed to come in.""Dong Cheng replied, ""Of all the officials of the court, Commander Chong Ji and Court Counselor Wu Shi are my best friends. Certainly they would back me up."""
正商議間，家僮入報种輯、吳碩來探。承曰：「此天助我也！」教子服暫避於屏後。承接二人入書院。坐定，茶畢。輯曰：「許田射獵之事，君亦懷恨乎？」承曰：「雖懷恨，無可奈何。」碩曰：「吾誓殺此賊，恨無助我者耳！」輯曰：「為國除害，雖死無怨。」王子服從屏後出曰：「汝二人欲殺曹丞相！我當出首，董國舅便是証見。」种輯怒曰：「忠臣不怕死，吾等死做漢鬼，強似你阿附國賊！」承笑曰：「吾等正為此事，欲見二公。王侍郎之言乃戲耳。」便於袖中取出詔來與二人看。二人讀詔，揮淚不止。承遂請書名。子服曰：「二公在此少待，吾去請吳子蘭來。」,"So the discussion proceeded. Presently a servant announced no other than these very two men Dong Cheng just mentioned.""This is providential,"" said Dong Cheng, and he told Wang Zifu to hide behind a screen.The two guests were led into the library, and after the exchange of the ordinary civilities and a cup of tea, Chong Ji referred to the incident at the hunt and the shooting of the stag.""Were you not angry at that?"" said Chong Ji.Dong Cheng answered, ""Though we be angry, what can we do?""Wu Shi struck in, saying, ""I would slay this fellow, I swear, but I cannot get anyone to back me up.""""One should perish for one's country; one should not mind,"" said Chong Ji.At this moment Wang Zifu appeared from behind the screen, saying, ""You two want to kill Cao Cao! I shall have to let him know this. And Uncle Dong Cheng is my witness.""""A loyal minister does not mind death. If we are killed, we will be Han ghosts, which is better than being sycophants of a traitor,"" said Chong Ji, angrily.Dong Cheng said, ""We were just saying we wanted to see you two on this matter. Wang Zifu is only joking.""Then he drew forth the decree and showed it to the two newcomers, who also wept as they read it. They were asked to add their names to the silk roll.Wang Zifu said, ""Wait here a few moments till I get Wu Zilan to come."""
