chinese,english
須臾席散，玄德自歸新野。至是年冬，聞曹操自柳城回，玄德甚歎表之不用其言。忽一日，劉表遣使至，請玄德赴荊州相會。玄德隨使而往，劉表接著，敘禮畢，請入後堂飲宴；因謂玄德曰：「近聞曹操提兵回許都，勢日強盛，必有吞併荊、襄之心，昔日悔不聽賢弟之言，失此好機會！」玄德曰：「今天下分裂，干戈日起，機會豈有盡乎？若能應之於後，未足為恨也。」表曰：「吾弟之言甚當。」相與對飲。,"Before long host and guest bade each other farewell, and Liu Bei went back to his own place at Xinye. That winter they heard that Cao Cao had returned from Liucheng, and Liu Bei sighed when he reflected that his friend had paid no heed to his advice.Unexpectedly a messenger came from the capital city with a request that Liu Bei would go thither to consult with the Imperial Protector. So he started at once with the messenger to Jingzhou City. He was received very kindly, and when the salutations were over, the two men went into the private quarters at the rear to dine.Presently Liu Biao said, ""Cao Cao has returned, and he is stronger than ever. I am afraid he means to absorb this region. I am sorry I did not follow your advice for I have missed an opportunity.""""In this period of disruption, with strife on every side, one cannot pretend that there will be no more opportunities. If you only take what that offers, there will be nothing to regret.""""What you say, brother, is quite to the point,"" replied Liu Biao.They drank on for a time."
酒酣，表忽潸然下淚。玄德問其故。表曰：「吾有心事，前者欲訴與賢弟，未得其便。」玄德曰：「兄長有何難決之事？倘有用弟之處，弟雖死不辭。」表曰：「前妻陳氏所生長子琦，為人雖賢，而柔懦不足立大事；後妻蔡氏所生少子琮，頗聰明。吾欲廢長立幼，恐礙於禮法；欲立長子，爭奈蔡氏族中，皆掌軍務，後必生亂：因此委決不下。」玄德曰：「自古廢長立幼，取亂之道。若憂蔡氏權重，可徐徐削之，不可溺愛而立少子也。」表默然。原來蔡夫人素疑玄德，凡遇玄德與表敘論，必來竊聽；是時正在屏風後，聞玄德此言，心甚恨之。,"Presently Liu Bei noticed that his host was weeping, and when he asked the cause of these tears, Liu Biao replied, ""It is that secret sorrow I spoke of to you before. I wished to tell you, but there was no opportunity that day.""""O brother, what difficulty have you, and can I assist you? I am entirely at your service.""""My first wife, of the Chen family, bore me a son Liu Qi, my eldest. He grew up virtuous but weakly and unfitted to succeed me in my office. Later I took a wife of the Cai family, who bore me a son named Liu Zong, fairly intelligent. If I pass over the elder in favor of the younger, there is the breach of the rule of primogeniture. But if I follow law and custom, there are the intrigues of the Cai family and clan to be reckoned with. Further, the army is in the hollow of their hands. There will be trouble, and I cannot decide what to do.""Liu Bei said, ""All experience proves that to set aside the elder for the younger is to take the way of confusion. If you fear the power of the Cai faction, then gradually reduce its power and influence, but do not let doting affection lead you into making the younger your heir.""Liu Biao pondered silent. But Lady Cai had had a suspicion why her lord had summoned Liu Bei and what was the subject of discussion, so she had determined to listen secretly. She was behind the screen when the matter was talked over, and she conceived deep resentment against Liu Bei for what he had said."
玄德自知語失，遂起身如廁。因見己身髀肉復生，亦不覺潸然流淚。少頃復入席。表見玄德有淚容，怪問之。玄德長歎曰：「備往常身不離鞍，髀肉皆散；今久不騎，髀裡肉生。日月蹉跎，老將至矣，而功業不建，是以悲耳！」表曰：「吾聞賢弟在許昌，與曹操青梅煮酒，共論英雄；賢弟盡舉當世名士，操皆不許，而獨曰：『天下英雄，惟使君與操耳。』以曹操之權力，猶不敢居吾弟之先，何慮功業不建乎？」玄德乘著酒興，失口答曰：「備若有基本，天下碌碌之輩，誠不足慮也。」表聞言默然。玄德自知失語，託醉而起，歸館舍安歇，後人有詩讚玄德曰：,"On his side, Liu Bei felt that his advice had fallen upon a forbidden subject, and he arose and walked across the room. As he did so he noticed that he was getting heavy and stiff, and a furtive tear stole down his cheek as he thought of the past. When he returned and sat down, his host noticed the traces of weeping and asked the cause of his sorrow.""In the past I was always in the saddle, and I was slender and lithe. Now it is so long since I rode that I am getting stout, and the days and months are slipping by —-wasted. I shall have old age on me in no time, and I have accomplished nothing. So I am sad.""""I have heard a story that when you were at Xuchang at the season of green plums, you and Cao Cao were discussing heroes. You mentioned this name and that to him as humans of parts, and he rejected everyone of them. Finally he said that you and he were the only two persons of real worth in the whole empire. If he with all his power and authority did not dare to place himself in front of you, I do not think you need grieve about having accomplished nothing.""At this flattering speech Liu Bei, as wine was getting the better of him and in a half maudlin manner, replied, ""If I only had a starting point, then I would not be afraid of anyone in a world full of fools.""His host said no more and the guest, feeling that he had slipped up in speech, rose as if drunk, took leave, and staggered out saying he must return to his lodging to recover.The episode has been celebrated in a poem:"
曹公屈指從頭數，天下英雄獨使君。髀肉復生猶感歎，爭教寰宇不三分？,"When with crooking fingers counting,Cao Cao reckoned up the forcefulHumans of real determination,Only two he found; and one wasLiu Bei. But by inactionHe had grown both fat and slothful;Yet the months and years in passingFretted him with nought accomplished."
卻說劉表聞玄德語，口雖不言，心懷不樂，別了玄德，退入內宅。蔡夫人曰：「適間我於屏後聽得劉備之言，甚輕覷人，足見其有吞併荊州之意。今若不除，必為後患。」表不答，但搖頭而已。蔡氏乃密召蔡瑁入，商議此事。瑁曰：「請先就館舍殺之，然後告知主公。」蔡氏然其言。瑁出，便連夜點軍。,"Though Liu Biao kept silence when he heard the words of Liu Bei, yet he felt the more uneasy. After the departure of his guest, he retired into the inner quarters where he met his wife.Lady Cai said, ""I happened to be behind the screen just now and so heard the words of Liu Bei. They betray scant regard for other people and mean that he would take your territory if he could. If you do not remove him, it will go ill with you.""Her husband made no reply, but only shook his head.Then Lady Cai took counsel with her kinsman Cai Mao, who said, ""Let me go to the guest-house and slay him forthwith, and we can report what we have done.""His sister consented and he went out, and that night told off a party of soldiers to do the foul deed."
卻說玄德在館舍中秉燭而坐，三更以後，方欲就寢。忽一人叩門而入，視之乃伊籍也。原來伊籍探知蔡瑁欲害玄德，特夤夜來報。當下伊籍將蔡瑁之謀，報知玄德，催促玄德速速起身。玄德曰：「未辭景升，如何便去？」籍曰：「公若辭，必遭蔡瑁之害矣。」,"Now Liu Bei sat in his lodging by the light of a single candle till about the third watch, when he prepared to retire to bed. He was startled by a knock at his door and in came Yi Ji, who had heard of the plot against his new master and had come in the darkness to warn him. He related the details of the plot and urged speedy departure.""I have not said farewell to my host. How can I go away?"" said Liu Bei.""If you go to bid him farewell, you will fall a victim to the Cai faction,"" said Yi Ji."
玄德乃謝別伊籍，急喚從者，一齊上馬。不待天明，星夜奔回新野。比及蔡瑁領軍到館舍時，玄德已去遠矣。瑁悔恨無及，乃寫詩一首於壁間，逕入見表曰：「劉備有反叛之意，題反詩於壁上，不辭而去矣。」表不信，親詣館舍觀之，果有詩四句。詩曰：,"So Liu Bei said a hasty good-bye to his friend, called up his escort, and they all mounted and rode away by the light of the stars toward Xinye. Soon after they had left the soldiers arrived at the guest-house, but their intended victim was already well on his way.Naturally the failure of the plot chagrined the treacherous Cai Mao, but he took the occasion to scribble some calumnious verses on one of the partitions.Then he went to see Liu Biao to whom he said, ""Liu Bei has treacherous intentions, as can be seen from some lines written on the wall. And his hurried departure is suspicious.""Liu Biao felt doubtful, but he went to the guest-house and there on the wall he read this poem:"
數年徒守困，空對舊山川。龍豈池中物，乘雷欲上天！,"Too long, far too long I have dreamed life away,Gazing at scenery day after day.A dragon can never be kept in a pond,He should ride on the thunder to heaven and beyond."
劉表見詩大怒，拔劍言曰：「誓殺此無義之徒！」行數步，猛省曰：「吾與玄德相處許多時，不曾見他作詩，此必外人離間之計也。」遂回步入館舍，用劍尖削去此詩，棄劍上馬。蔡瑁請曰：「軍士已點齊，可就往新野擒劉備。」表曰：「未可造次，容徐圖之。」,"Greatly angered by what he read, Liu Biao drew his sword and swore to slay the writer. But before he had gone many paces, his anger had already died down, and he said to himself, ""I have seen much of the man, but have never known him write verses. This is the handiwork of someone who wishes to sow discord between us.""So saying, he turned back and with the point of his sword scraped away the poem. Then, putting up his sword, he mounted and rode home.By and bye Cai Mao reminded him, saying, ""The soldiers are awaiting your orders to go to Xinye and arrest Liu Bei.""'There is no hurry,"" he replied."
蔡瑁見表遲疑不決，乃暗與蔡夫人商議，即日大會眾官於襄陽，就彼處謀之。次日，瑁稟表曰：「近年豐熟，合聚眾官於襄陽，以示撫慰之意。請主公一行。」表曰：「吾近日氣疾作，實不能行。可令二子為主待客。」瑁曰：「公子年幼，恐失於禮節。」表曰：「可往新野請玄德待客。」瑁暗喜正中其計，便差人請玄德赴襄陽。,"Cai Mao saw his brother-in-law's hesitation and again sought his sister.She said, ""Soon there is to be the great gathering at Xiangyang, and we can arrange something for that day.""Next day Cai Mao petitioned the Imperial Protector, saying, ""We have had several fruitful harvests recently. I pray you, Sir, attend the Full Harvest Festival at Xiangyang. It would be an encouragement to the people.""""I have been feeling my old trouble lately. I certainly cannot go,"" replied he, ""but my two sons can go to represent me and to receive the guests.""""They are full young,"" replied Cai Mao. ""They may make some mistakes.""""Then go to Xinye and request Liu Bei to receive the guests,"" said Liu Biao.Nothing could have pleased Cai Mao more, for this would bring Liu Bei within reach of his plot. Without loss of time he sent to Liu Bei requesting him to go to preside at the Festival."
卻說玄德奔回新野，自知失言取禍，未對眾人言之。忽使者至，請赴襄陽。孫乾曰：「昨見主公匆匆而回，意甚不樂。愚意度之，在荊州必有事故。今忽請赴會，不可輕往。」玄德方將前項事訴與諸人。雲長曰：「兄自疑心語失。劉荊州並無嗔責之意。外人之言，未可輕信。襄陽離此不遠，若不去，則荊州反生疑矣。」玄德曰：「雲長之言是也。」張飛曰：「筵無好筵，會無好會，不如休去。」趙雲曰：「某將馬步軍三百人同往，可保主公無事。」玄德曰：「如此甚好。」,"It has been said that Liu Bei made the best of his way home to Xinye. He felt that he had offended by that slip in speech, but determined to keep silence about it and attempt no explanation. So he discussed it with nobody. Then came the message asking him to preside at the Festival, and he needed counsel.Sun Qian said, ""You have seemed worried and preoccupied lately, and I think something untoward happened at Jingzhou. You should consider well before you accept this invitation.""Thereupon Liu Bei told his confidants the whole story.Guan Yu said, ""You yourself think your speech offended the Imperial Protector, but he said nothing to show displeasure. You need pay no attention to the babble of outsiders like Yi Ji. Xiangyang is quite near and, if you do not go, Liu Biao will begin to suspect something really is wrong.""""You speak well,"" said Liu Bei."
遂與趙雲即日赴襄陽。蔡瑁出郭迎接，意甚謙謹。隨後劉琦、劉琮二子，引一班文武官僚出迎。玄德見二公子俱在，並不疑忌。是日請玄德於館舍暫歇。趙雲引三百軍圍繞保護。雲披甲挂劍，行坐不離左右。劉琦告玄德曰：「父親氣疾作，不能行動，特請叔父待客，撫勸各處守牧之官。」玄德曰：「吾本不敢當此，既有兄命，不敢不從。」,"Said Zhang Fei, ""Banquets are no good; gatherings are no better. It is best not to go.""""Let me take three hundred horse and foot as escort: There will be no trouble then,"" said Zhao Zilong.""That is the best course,"" said Liu Bei.They soon set out for the gathering place, and Cai Mao met them at the boundary and was most affable and courteous. Soon arrived the Imperial Protector's sons at the head of a great company of officers, civil and military. Their appearance put Liu Bei more at ease. He was conducted to the guest-house, and Zhao Zilong posted his men so as to guard it completely, while he himself, armed, remained close to his chief.Liu Qi said to Liu Bei, ""My father is feeling unwell and could not come, wherefore he begs you, Uncle Liu Bei, to preside at the various ceremonies and give encouragement to the officers who administer the region.""""Really I am unfit for such responsibilities,"" said Liu Bei. ""But my brother's command must be obeyed."""
次日，人報九郡四十二州官員，俱已到齊。蔡瑁預請蒯越計議曰：「劉備世之梟雄，久留於此，後必為害；可就今日除之。」越曰：「恐失士民之望。」瑁曰：「吾已密領劉荊州言語在此。」越曰：「既如此，可預作準備。」瑁曰：「東門峴山大路，已使吾弟蔡和引軍守把；南門外己使蔡中守把；北門外已使蔡勳守把。止有西門不必守把──前有檀溪阻隔，雖數萬之眾，不易過也。」越曰：「吾見趙雲行坐不離玄德，恐難下手。」瑁曰：「吾伏五百軍在城內準備。」越曰：「可使文聘、王威二人另設一席於外廳，以侍武將。先請住趙雲，然後可行事。」,"Next day it was reported that the officials from forty-two counties of nine territories of Jingzhou had all arrived.Then Cai Mao said to Kuai Yue, ""This Liu Bei is the villain of the age and if left alive will certainly work harm to us. He must be got rid of now.""""I fear you would forfeit everybody's favor if you harmed him,"" replied Kuai Yue.""I have already secretly spoken in these terms to the Imperial Protector,"" said Cai Mao, ""and I have his word here.""""So it may be regarded as settled. Then we can prepare.""Cai Mao added, ""My brothers are ready. Cai He is posted on the road to the Xian Hills from the east gate; Cai Zhong and Cai Xun are on the north and south roads. No guard is needed on the west as the Tan Torrent is quite safeguard enough. Even with legions, Liu Bei could not get over that.""Kuai Yue replied, ""I notice that Zhao Zilong never leaves him. I feel sure he expects some attack.""""I have placed five hundred men in ambush in the city.""""We will tell Wen Ping and Wang Wei to invite all the military officers to a banquet at one of the pavilions outside the city, and Zhao Zilong will be among them. Then will be our opportunity."""
瑁從其言。當日殺牛宰馬，大張筵席。玄德乘的盧馬至州衙，命牽入後園擐繫。眾官皆至堂中。玄德主席，二公子兩邊分坐，其餘各依次而坐。趙雲帶劍立於玄德之側。文聘、王威入請趙雲赴席。雲推辭不去。玄德令雲就席，雲勉強應命而出。蔡瑁在外收拾得鐵桶相似，將玄德帶來三百軍，都遣歸館舍，只待半酣，號起下手。,"Cai Mao thought this a good device for getting Zhao Zilong out of the way.Now oxen and horses had been slaughtered and a grand banquet prepared. Liu Bei rode to the residence on the horse of ill omen, and when he arrived, the steed was led into the back part of the enclosure and tethered there. Soon the guests arrived, and Liu Bei took his place as master of the feast, with the two sons of the Imperial Protector, one on each side. The guests were all arranged in order of rank. Zhao Zilong stood near his lord sword in hand as a faithful henchman should do.Then Wen Ping and Wang Wei came to invite Zhao Zilong to the banquet they had prepared for the military officers. But he declined. However, Liu Bei told him to go, and, after some demur, he went. Then Cai Mao perfected his final arrangements, placing his people surrounding the place like a ring of iron. The three hundred guards that formed the escort of Liu Bei were sent away to the guest-house.All were ready and awaiting the signal."
酒至三巡，伊籍起把盞，至玄德前，以目視玄德，低聲謂曰：「請更衣。」玄德會意，即起如廁。伊籍把盞畢，疾入後園，接著玄德，附耳報曰：「蔡瑁設計害君，城外東、南、北三處，皆有軍馬守把。惟西門可走，公宜急逃！」玄德大驚，急解的盧馬，開後園門牽出，飛身上馬，不顧從者，匹馬望西門而走。門吏問之，玄德不答，加鞭而出。門吏當之不住，飛報蔡瑁。瑁即上馬，引五百軍隨後追趕。,"At the third course, Yi Ji took a goblet of wine in his hands and approached Liu Bei, at the same time giving him a meaningful look. Then in a low voice he said, ""Make an excuse to get away.""Liu Bei understood and presently rose and went to the inner chamber, and then he went to the backyard. There he found Yi Ji, who had gone thither after presenting the cup of wine. Yi Ji then told him, saying, ""Cai Mao plots to kill you, and all the roads have been guarded except that to the west. My lord, you must lose no time to depart.""Liu Bei was quite taken aback. However, he got hold of the Dilu horse, opened the door of the garden, and led it out. Then he took a flying leap into the saddle and galloped off without waiting for the escort. He made for the west gate. At the gate the wardens wanted to question him, but he only whipped up his steed and rode through. The guards at the gate ran off to report to Cai Mao, who quickly went in pursuit with five hundred soldiers."
卻說玄德撞出西門，行無數里，前有大溪，攔住去路。那檀溪闊數丈，水通襄江，其波甚緊。玄德到溪邊，見不可渡，勒馬再回，遙望城西塵頭大起，追兵將至。玄德曰：「今番死矣！」遂回馬到溪邊。回頭看時，追兵已近。玄德著慌，縱馬下溪。行不數步，馬前蹄忽陷，浸濕衣袍。玄德乃加鞭大呼曰：「的盧！的盧！今日妨吾！」言畢，那馬忽從水中湧身而起，一躍三丈，飛上西岸。,"As has been said Liu Bei burst out at the west gate. Before he had gone far, there rolled before him a river barring the way. It was the Tan Torrent, many score spans in width, which pours its waters into the River Xiang. Its current was very swift.Liu Bei reached the bank and saw the river was unfordable. So he turned his horse and rode back. Then, not far off, he saw a cloud of dust and knew that his pursuers were therein. He thought that it was all over. However, he turned again toward the swift river, and seeing the soldiers now quite near, plunged into the stream. A few paces, and he felt the horse's fore legs floundering in front, while the water rose over the skirt of his robe.Then he plied the whip furiously, crying, ""Dilu, Dilu, why betray me?""Whereupon the good steed suddenly reared up out of the water and, with one tremendous leap, was on the western bank."
玄德如從雲霧中起。後來蘇學士有古風一篇，單詠劉玄德躍馬檀溪事。詩曰：,"Liu Bei felt as if he had come out of the clouds. In after years the famous court official, Su Dongpo, wrote a poem on this leap over the Tan Torrent:"
