chinese,english
玄德幼時，與鄉中小兒戲於樹下，曰：「我為天子，當乘此車蓋。」叔父劉元起奇其言，曰：「此兒非常人也！」因見玄德家貧，常資給之。年十五歲，母使游學，嘗師事鄭玄、盧植；與公孫瓚等為友。及劉焉發榜招軍時，玄德年己二十八歲矣。當日見了榜文，慨然長歎。隨後一人厲聲言曰：「大丈夫不與國家出力，何故長歎？」,"As a child, Liu Bei played with the other village children beneath this tree, and he would climb up into it, saying, ""I am the Son of Heaven, and this is my chariot!"" His uncle, Liu Yuanqi, recognized that Liu Bei was no ordinary boy and saw to it that the family did not come to actual want.When Liu Bei was fifteen, his mother sent him traveling for his education. For a time he served Zheng Xuan and Lu Zhi as masters. And he became great friends with Gongsun Zan.Liu Bei was twenty-eight when the outbreak of the Yellow Scarves called for soldiers. The sight of the notice saddened him, and he sighed as he read it.Suddenly a rasping voice behind him cried, ""Sir, why sigh if you do nothing to help your country?"""
玄德回視其人：身長八尺，豹頭環眼，燕頷虎鬚，聲若巨雷，勢如奔馬。玄德見他形貌異常，問其姓名。其人曰：「某姓張，名飛，字翼德。世居涿郡，頗有莊田，賣酒屠豬，專好結交天下豪傑。適纔見公看榜而歎，故此相問。」玄德曰：「我本漢室宗親，姓劉，名備。今聞黃巾倡亂，有志欲破賊安民；恨力不能，故長歎耳。」飛曰：「吾頗有資財，當招募鄉勇，與公同舉大事，如何？」玄德甚喜，遂與同入村店中飲酒。,"Turning quickly he saw standing there a man about his own height, with a bullet head like a leopard's, large eyes, a swallow pointed chin, and whiskers like a tiger's . He spoke in a loud bass voice and looked as irresistible as a dashing horse. At once Liu Bei saw he was no ordinary man and asked who he was.""Zhang Fei is my name,"" replied the stranger. ""I live near here where I have a farm; and I am a wine seller and a butcher as well; and I like to become acquainted with worthy people. Your sighs as you read the notice drew me toward you.""Liu Bei replied, ""I am of the Imperial Family, Liu Bei is my name. And I wish I could destroy these Yellow Scarves and restore peace to the land, but alas! I am helpless.""""I have the means,"" said Zhang Fei. ""Suppose you and I raised some troops and tried what we could do.""This was happy news for Liu Bei, and the two betook themselves to the village inn to talk over the project."
正飲間，見一大漢，推著一輛車子，到店門首歇了；入店坐下，便喚酒保：「快斟酒來吃，我待趕入城去投軍。」玄德看其人：身長九尺，髯長二尺：面如重棗，脣若塗脂；丹鳳眼，臥蠶眉：相貌堂堂，威風凜凜。玄德就邀他同坐，叩其姓名。其人曰：「吾姓關，名羽，字壽長，後改雲長，河東解良人也。因本處勢豪，倚勢凌人，被吾殺了；逃難江湖，五六年矣。今聞此處招軍破賊，特來應募。」玄德遂以己志告之。雲長大喜。同到張飛莊上，共議大事。,"As they were drinking, a huge, tall fellow appeared pushing a hand-cart along the road. At the threshold he halted and entered the inn to rest awhile and he called for wine.""And be quick!"" added he. ""For I am in haste to get into the town and offer myself for the army.""Liu Bei looked over the newcomer, item by item, and he noted the man had a huge frame, a long beard, a vivid face like an apple, and deep red lips. He had eyes like a phoenix's and fine bushy eyebrows like silkworms. His whole appearance was dignified and awe-inspiring. Presently, Liu Bei crossed over, sat down beside him and asked his name.""I am Guan Yu,"" replied he. ""I am a native of the east side of the river, but I have been a fugitive on the waters for some five years, because I slew a ruffian who, since he was wealthy and powerful, was a bully. I have come to join the army here.""Then Liu Bei told Guan Yu his own intentions, and all three went away to Zhang Fei's farm where they could talk over the grand project."
飛曰：「吾莊後有一桃園，花開正盛；明日當於園中祭告天地，我三人結為兄弟，協力同心，然後可圖大事。」玄德、雲長、齊聲應曰：「如此甚好。」次日，於桃園中，備下烏牛白馬祭禮等項，三人焚香，再拜而說誓曰：「念劉備、關羽、張飛，雖然異姓，既結為兄弟，則同心協力，救困扶危；上報國家，下安黎庶；不求同年同月同日生，但願同年同月同日死。皇天后土，實鑒此心。背義忘恩，天人共戮。」誓畢，拜玄德為兄，關羽次之，張飛為弟。祭罷天地，復宰牛設酒，聚鄉中勇士，得三百餘人，就桃園中痛飲一醉。來日收拾軍器，但恨無馬匹可乘。,"Said Zhang Fei, ""The peach trees in the orchard behind the house are just in full flower. Tomorrow we will institute a sacrifice there and solemnly declare our intention before Heaven and Earth, and we three will swear brotherhood and unity of aims and sentiments: Thus will we enter upon our great task.""Both Liu Bei and Guan Yu gladly agreed.All three being of one mind, next day they prepared the sacrifices, a black ox, a white horse, and wine for libation. Beneath the smoke of the incense burning on the altar, they bowed their heads and recited this oath:""We three—-Liu Bei, Guan Yu, and Zhang Fei—-though of different families, swear brotherhood, and promise mutual help to one end. We will rescue each other in difficulty; we will aid each other in danger. We swear to serve the state and save the people. We ask not the same day of birth, but we seek to die together. May Heaven, the all-ruling, and Earth, the all-producing, read our hearts. If we turn aside from righteousness or forget kindliness, may Heaven and Human smite us!""They rose from their knees. The two others bowed before Liu Bei as their elder brother, and Zhang Fei was to be the youngest of the trio. This solemn ceremony performed, they slew other oxen and made a feast to which they invited the villagers. Three hundred joined them, and all feasted and drank deep in the Peach Garden.The next day weapons were mustered. But there were no horses to ride. This was a real grief."
正思慮間，人報「有兩個客人，引一夥伴儅，趕一群馬，投莊上來。」玄德曰：「此天佑我也！」三人出莊迎接。原來二客乃中山大商：一名張世平，一名蘇雙，每年往北販馬，近因寇發而回。玄德請二人到莊，置酒管待，訴說欲討賊安民之意。二客大喜，願將良馬五十匹相送；又贈金銀五百兩，鑌鐵一千斤，以資器用。玄德謝別二客，便命良匠打造雙股劍。雲長造青龍偃月刀，又名冷豔鋸，重八十二斤。張飛造丈八點鋼矛。各置全身鎧甲。共聚鄉勇五百餘人，來見鄒靖。鄒靖引見太守劉焉。三人參見畢，各通姓名。玄德說起宗派，劉焉大喜，遂認玄德為姪。,"But soon they were cheered by the arrival of two horse dealers with a drove of horses. ""Thus does Heaven help us!"" said Liu Bei.And the three brothers went forth to welcome the merchants. They were Zhang Shiping and Su Shuang from Zhongshan. They went northwards every year to buy horses. They were now on their way home because of the Yellow Scarves. The brothers invited them to the farm, where wine was served before them. Then Liu Bei told them of the plan to strive for tranquillity. Zhang Shiping and Su Shuang were glad and at once gave the brothers fifty good steeds, and beside, five hundred ounces of gold and silver and one thousand five hundred pounds of steel fit for the forging of weapons.The brothers expressed their gratitude, and the merchants took their leave. Then blacksmiths were summoned to forge weapons. For Liu Bei they made a pair of ancient swords; for Guan Yu they fashioned a long-handled, curve blade called Green-Dragon Saber, which weighed a full one hundred pounds; and for Zhang Fei they created a ten-foot spear called Serpent Halberd. Each too had a helmet and full armor.When weapons were ready, the troop, now five hundred strong, marched to Commander Zhou Jing, who presented them to Imperial Protector Liu Yan. When the ceremony of introduction was over, Liu Bei declared his ancestry, and Liu Yan at once accorded him the esteem due to a relation."
不數日，人報黃巾賊將程遠志統兵五萬來犯涿郡。劉焉令鄒靖引玄德等三人，統兵五百，前去破敵。玄德等欣然領軍前進，直至大興山下，與賊相見。賊眾皆披髮，以黃巾抹額。當下兩軍相對，玄德出馬，─左有雲長，右有翼德─，揚鞭大罵：「反國逆賊，何不早降！」,"Before many days it was announced that the rebellion had actually broken out, and a Yellow Scarves chieftain, Cheng Yuanzhi, had invaded the region with a body of fifty thousand rebels. Liu Yan bade Zhou Jing and the three brothers to go out to oppose them with the five hundred troops. Liu Bei joyfully undertook to lead the van and marched to the foot of the Daxing Hills where they saw the rebels. The rebels wore their hair flying about their shoulders, and their foreheads were bound with yellow scarves.When the two armies had been drawn up opposite each other, Liu Bei rode to the front, Guan Yu to his left, Zhang Fei to his right.Flourishing his whip, Liu Bei began to hurl reproaches at the rebels, crying, ""O malcontents! Why not dismount and be bound?"""
程遠志大怒，遣副將鄧茂出戰。張飛挺丈八蛇矛直出，手起處，刺中鄧茂心窩，翻身落馬。程遠志見折了鄧茂，拍馬舞刀，直取張飛。雲長舞動大刀，縱馬飛迎。程遠志見了，早吃一驚；措手不及，被雲長刀起處，揮為兩段。後人有詩讚二人曰：,"Their leader Cheng Yuanzhi, full of rage, sent out one general, Deng Mao, to begin the battle. At once rode forward Zhang Fei, his serpent halberd poised to strike. One thrust and Deng Mao rolled off his horse, pierced through the heart. At this Cheng Yuanzhi himself whipped up his steed and rode forth with sword raised ready to slay Zhang Fei. But Guan Yu swung up his ponderous green-dragon saber and rode at Cheng Yuanzhi. At the sight, fear seized upon Cheng Yuanzhi, and before he could defend himself, the great saber fell, cutting him in halves."
英雄發穎在今朝，一試矛兮一試刀。初出便將威力展，三分好把姓名標。,"Two heroes new to war's alarms, Ride boldly forth to try their arms.Their doughty deeds three kingdoms tell, And poets sing how these befell."
眾賊見程遠志被斬，皆倒戈而走。玄德揮軍追趕，投降者不計其數，大勝而回。劉焉親自迎接，賞勞軍士。次日，接得青州太守龔景牒文，言黃巾賊圍城將陷，乞賜救援。劉焉與玄德商議。玄德曰：「備願往救之。」劉焉令鄒靖將兵五千，同玄德，關，張，投青州來。賊眾見救軍至，分兵混戰。玄德兵寡不勝，退三十里下寨。玄德謂關、張曰、「賊眾我寡，必出奇兵，方可取勝。」乃分關公引一千軍伏山左，張飛引一千軍伏山右，鳴金為號，齊出接應。,"Their leader fallen, the rebels threw away their weapons and fled. The official soldiers dashed in among them. Many thousands surrendered and the victory was complete. Thus this part of the rebellion was broken up.On their return, Liu Yan personally met them and distributed rewards. But the next day, letters came from Imperial Protector Gong Jing of Qingzhou Region saying that the rebels were laying siege to the chief city and it was near falling. Help was needed quickly.""I will go,"" said Liu Bei as soon as he heard the news.And he set out at once with his own soldiers, reinforced by a body of five thousand under Zhou Jing. The rebels, seeing help coming, at once attacked most fiercely. The relieving force being comparatively small could not prevail and retired some ten miles, where they made a camp.""They are many and we but few,"" said Liu Bei to his brothers. ""We can only beat them by superior strategy.""So they prepared an ambush. Guan Yu and Zhang Fei, each with a goodly party, went behind the hills, right and left, and there hid. When the gongs beat they were to move out to support the main army."
次日，玄德與鄒靖，引軍鼓譟而進。賊眾迎戰，玄德引軍便退。賊眾乘勢追趕，方過山嶺，玄德軍中一齊鳴金，左右兩軍齊出，玄德麾軍回身復殺。三路夾攻，賊眾大潰。直趕至青州城下，太守龔景亦率民兵出城助戰。賊勢大敗，剿戮極多，遂解青州之圍。後人有詩讚玄德曰：,"These preparations made, the drums rolled noisily for Liu Bei to advance. The rebels also came forward. But Liu Bei suddenly retired. Thinking this was their chance, the rebels pressed forward and were led over the hills. Then suddenly the gongs sounded for the ambush. Guan Yu and Zhang Fei poured out from right and left as Liu Bei faced around to meet the rebels. Under three-side attack, the rebels lost heavily and fled to the walls of Qingzhou City. But Imperial Protector Gong Jing led out an armed body to attack them, and the rebels were entirely defeated and many slain. Qingzhou was no longer in danger."
運籌決算有神功，二虎還須遜一龍。初出便能垂偉績，自應分鼎在孤窮。,"Though fierce as tigers soldiers be, Battles are won by strategy.A hero comes; he gains renown, Already destined for a crown."
龔景犒軍畢，鄒靖欲回。玄德曰：「近聞中郎將盧植與賊首張角戰於廣宗，備昔曾師事盧植，欲往助之。」於是鄒靖引軍自回，玄德與關、張引本部五百人投廣宗來。至盧植軍中，入帳施禮，具道來意。盧植大喜，留在帳前聽調。,"After the celebrations in honor of victory were over, Commander Zhou Jing proposed to return to Youzhou.But Liu Bei said, ""We are informed that Imperial Commander Lu Zhi has been struggling with a horde of rebels led by Zhang Jue at Guangzong. Lu Zhi was once my teacher, and I want to go help him.""So Liu Bei and Zhou Jing separated, and the three brothers with their troops made their way to Guangzong. They found Lu Zhi's camp, were admitted to his presence, and declared the reason of their coming. The Commander received them with great joy, and they remained with him while he made his plans."
時張角賊眾十五萬，植兵五萬，相拒於廣宗，未見勝負。植謂玄德曰：「我今圍賊在此，賊弟張梁，張寶在潁川，與皇甫嵩、朱雋對壘。汝可引本部人馬，我更助汝一千官軍，前去潁川打探消息，約期剿捕。」玄德領命，引軍星夜投潁川來。時皇甫嵩、朱雋領軍拒賊，賊戰不利，退入長社，依草結營。嵩與雋計曰：「賊依草結營，當用火攻之。」遂令軍士，每人束草一把，暗地埋伏。其夜大風忽起。二更以後，一齊縱火，嵩與雋各引兵攻擊賊寨，火燄張天，賊眾驚慌，馬不及鞍，人不及甲，四散奔走。殺到天明，張梁、張寶引敗殘軍士，奪路而走。,"At that time Zhang Jue's one hundred fifty thousand troops and Lu Zhi's fifty thousand troops were facing each other. Neither had had any success.Lu Zhi said to Liu Bei, ""I am able to surround these rebels here. But the other two brothers, Zhang Ba and Zhang Lian, are strongly entrenched opposite Huangfu Song and Zhu Jun at Yingchuan. I will give you a thousand more troops, and with these you can go to find out what is happening, and we can then settle the moment for concerted attack.""So Liu Bei set off and marched as quickly as possible to Yingchuan. At that time the imperial troops were attacking with success, and the rebels had retired upon Changshe. They had encamped among the thick grass.Seeing this, Huangfu Song said to Zhu Jun, ""The rebels are camping in the field. We can attack them by fire.""So the Imperial Commanders bade every man cut a bundle of dry grass and laid an ambush. That night the wind blew a gale, and at the second watch they started a blaze. At the same time Huangfu Song and Zhu Jun's troops attacked the rebels and set their camp on fire. The flames rose to the very heaven. The rebels were thrown into great confusion. There was no time to saddle horses or don armor: They fled in all directions. The battle continued until dawn. Zhang Liang and Zhang Bao, with a group of flying rebels, found a way of escape."
忽見一彪軍馬，盡打紅旗，當頭來到，截往去路。為首閃出一將，身長七尺，細眼長髯；官拜騎都尉；沛國譙郡人也：姓曹，名操，字孟德。操父曹嵩，本姓夏侯氏；因為中常侍曹騰之養子，故冒姓曹。曹嵩生操，小字阿瞞，一名吉利。操幼時，好游獵，喜歌舞；有權謀，多機變。操有叔父，見操游蕩無度，嘗怒之，言於曹嵩。嵩責操。操忽心生一計：見叔父來，詐倒於地，作中風之狀。叔父驚告嵩，嵩急視之，操故無恙。嵩曰：「叔言汝中風，今己愈乎？」操曰：「兒自來無此病；因失愛於叔父，故見罔耳。」嵩信其言。後叔父但言操過，嵩並不聽。因此，操得恣意放蕩。,"But suddenly a troop of soldiers with crimson banners appeared to oppose them. Their leader was a man of medium stature with small eyes and a long beard. He was Cao Cao, a Beijuo man, holding the rank of Cavalry Commander. His father was Cao Song, but he was not really a Cao. Cao Song had been born to the Xiahou family, but he had been brought up by Eunuch Cao Teng and had taken this family name.As a young man Cao Cao had been fond of hunting and delighted in songs and dancing. He was resourceful and full of guile. An uncle, seeing the young fellow so unsteady, used to get angry with him and told his father of his misdeeds. His father remonstrated with him.But Cao Cao made equal to the occasion. One day, seeing his uncle coming, he fell to the ground in a pretended fit. The uncle alarmed ran to tell his father, who came, and there was the youth in most perfect health.""But your uncle said you were in a fit. Are you better?"" said his father.""I have never suffered from fits or any such illness,"" said Cao Cao. ""But I have lost my uncle's affection, and he has deceived you.""Thereafter, whatever the uncle might say of his faults, his father paid no heed. So the young man grew up licentious and uncontrolled."
