chinese,english
重刑而連其罪，則褊急之民不鬥，很剛之民不訟，怠惰之民不游，費資之民不作，巧諛惡心之民無變也。五民者不生於境內，則草必墾矣。,"If penalties are made heavy and relations are involved in the punishments, petty and irascible people will not quarrel, intractable and stubborn people will not litigate, slothful and lazy people will not idle, those who waste their substance will not thrive, and those of evil heart, given to flattery, will bring about no change. If these five kinds of people do not appear within the territory, then it is certain waste lands will be brought under cultivation."
使民無得擅徙，則誅愚亂農之民無所於食而必農。愚心躁欲之民壹意，則農民必靜。農靜，誅愚亂農之民欲農，則草必墾矣。,"If people are not allowed to change their abode unauthorisedly, then stupid and irregular farmers will have no means of subsistence and will certainly turn to agriculture. If the minds of stupid people, full of turbulent desires, have been concentrated, then it is certain farmers will be quiet; if the farmers are quiet and stupid people (turn to agriculture), then it is certain waste lands will be brought under cultivation."
均出餘子之使令，以世使之，又高其解舍，令有甬，官食槩，不可以辟役。而大官未可必得也，則餘子不游事人。餘子不游事人，則必農，農則草必墾矣。,"If orders are issued for the service of all younger sons, without exception, the service to last their lifetime, and no high palaces to be built for them, and if orders are given to the grain-measuring officials to weigh out their grain allowance evenly, and if on the one hand they are not used for menial services, but on the other hand they do not necessarily obtain high office, then the younger sons will not be idlers, and (this being so) they will certainly turn to agriculture; and if that is the case, then it is certain waste lands will be brought under cultivation."
國之大臣諸大夫，博聞辨慧游居之事，皆無得為；無得居游於百縣，則農民無所聞變見方。農民無所聞變見方，則知農無從離其故事，而愚農不知，不好學問。愚農不知，不好學問，則務疾農。知農不離其故事，則草必墾矣。,"If the Ministers of State and the Great Officers are not allowed to occupy themselves with extensive learning, brilliant discussions and idle living, and if they are not allowed to reside, or to travel about, in the various districts, then the farmers will have no opportunity to hear of changes or see different places. This being so, clever farmers will have no opportunity to discard old ways, and stupid farmers will not become clever, nor will they become fond of study. If stupid farmers do not become clever nor fond of study, they will apply themselves energetically to agriculture; and if clever farmers do not discard old ways, then it is certain waste lands will be brought under cultivation."
令軍市無有女子，而命其商；令人自給甲兵，使視軍興。又使軍市無得私輸糧者，則姦謀無所於伏。盜輸糧者不私稽。輕惰之民不游軍市，盜糧者無所售。送糧者不私，輕惰之民不游軍市，則農民不淫，國粟不勞，則草必墾矣。,"Women should not be permitted on the market-place of the army, but orders to be there should be given to merchants. Men should be commanded to provide themselves with cuirass and arms, to make the army appear in fine condition. Also if heed is given that there can be no private transport of grain on the army market-place, then there will be no opportunity to hatch corrupt schemes. If those who transport grain dishonestly, cannot, from selfish motives, be negligent, frivolous and lazy people will not loiter about the army market-place; and if those who steal grain have no opportunity of selling, and those who send grain can make no private profit, and if frivolous and lazy people do not loiter about the army market-place, then farmers will not be licentious, (if they are not licentious) the government's grain need not be resorted to, and (this being the case) it is certain waste lands will be brought under cultivation."
百縣之治一形，則迂者不飾，代者不敢更其制，過而廢者不能匿其舉。過舉不匿，則官無邪人。迂者不飾，代者不更，則官屬少而民不勞。官無邪則民不敖，民不敖，則業不敗。官屬少則徵不煩，民不勞則農多日。農多日，徵不煩，業不敗，則草必墾矣。,"If the administration of all the districts is of one pattern then (people) will be obedient; eccentric ones will not be able to be ostentatious, and successive officials will not dare to make changes; and if they act wrongly and abolish (the existing administration), it will be impossible to keep their actions hidden. If their mistaken actions do not remain hidden, then among the officials there will be no depraved men; and if eccentric people can not be ostentatious, and successive officials make no changes, then the official appurtenances will be few and the people will not be harassed. If the officials are not depraved, the people will not seek amusement, and if the people do not seek amusement, their occupations will not suffer; if official appurtenances are few, taxes will not be troublesome, and if the people are not harassed, farming will know days of plenty; if farming knows days of plenty, taxes are not troublesome and occupations do not suffer, then it is certain waste lands will be brought under cultivation."
重關市之賦，則農惡商，商有疑惰之心。農惡商，商疑惰，則草必墾矣。,"If the tolls at the barriers and on the market are made heavy, then the farmers will hate the merchants, and the merchants will be full of doubt and be unenterprising. If the farmers hate the merchants and the merchants are full of doubt and unenterprising, then it is certain waste lands will be brought under cultivation."
以商之口數使商，令之廝輿徒重者必當名，則農逸而商勞。則良田不荒，商勞則去來賫送之禮無通於百縣，則農民不饑，行不飾。農民不饑，行不飾，則公作必疾，而私作不荒，則農事必勝。農事必勝，則草必墾矣。,"If merchants are made to serve according to their full complement, and if their multitudes of servants and crowds of followers are obliged to be registered, then farmers will have leisure and merchants will be harassed; farmers having leisure, fertile land will not lie fallow; merchants being harassed, the custom of sending presents backwards and forwards will not pervade the various districts. (If fertile land does not lie fallow) farmers will not suffer from famines, (and if the custom of sending presents backwards and forwards does not pervade the various districts), there will be no ostentatious conduct. If farmers do not suffer from famines and there is no ostentatious conduct, then public activities will be pursued with energy, and in the sphere of private activities there will be no fallow fields. (This being so), then agricultural affairs will certainly excel, and this being the case, it is certain waste lands will be brought under cultivation."
令送糧無得取僦，無得反庸；車牛輿重設，必當名。然則往速徠疾，則業不敗農。業不敗農，則草必墾矣。,"If in transporting grain for official use, carters are prohibited from plying for hire and returning with private cargo, and if measures are taken to ensure the registration of carts, oxen, carriages and baggage waggons, the expedition backward and forward will thus be quick and then this occupation will not harm agriculture; agriculture not being harmed, it is certain waste lands will be brought under cultivation."
無得為罪人請於吏而饟食之，則姦民無主。姦民無主，則為姦不勉。為姦不勉，則姦民無樸。姦民無樸，則農民不敗。農民不敗，則草必墾矣。,"If it is not permitted to petition officials on behalf of wrongdoers, nor to provide them with food, then criminal people will have no patrons; having no patrons, crimes will not be encouraged; crimes not being encouraged, criminal people will have no hold; criminal people having no hold, farmers will not suffer, and if farmers do not suffer, it is certain waste lands will be brought under cultivation."
