chinese,english
一日，正和秦老坐著，只見外邊走進一個人來，頭帶瓦楞帽，身穿青布衣服。秦老迎接，敘禮坐下。這人姓翟，是諸暨縣一個頭役，又是買辦。因秦老的兒子秦大漢拜在他名下，叫他乾爺，所以常時下鄉來看親家。秦老慌忙叫兒子烹茶，殺雞、煮肉款留他；就要王冕相陪。彼此道過姓名。那翟買辦道：「只位王相公，可就是會畫沒骨花的麼？」秦老道：「便是了。親家，你怎得知道？」翟買辦道：「縣裏人那個不曉得。因前日本縣老爺吩咐：要畫二十四副花卉冊頁送上司，此事交在我身上。我聞有王相公的大名，故此一徑來尋親家。今日有緣，遇著王相公，是必費心大筆畫一畫。在下半個月後，下鄉來取。老爺少不得還有幾兩潤筆的銀子，一併送來。」秦老在傍，著實攛掇。王冕屈不過秦老的情，只得應諾了。回家用心用意，畫了二十四副花卉，都題了詩在上面。翟頭役稟過了本官，那知縣時仁，發出二十四兩銀子來。翟買辦扣剋了十二兩，只拿十二兩銀子送與王冕，將冊頁取去。時知縣又辦了幾樣禮物，送與危素，作候問之禮。,"One day Wang Mian was sitting in Old Qin's cottage when a man wearing a bailiff's cap and blue cloth gown came in. Old Qin welcomed him, and after an exchange of courtesies they sat down. This newcomer's name was Zhai. He was a county runner and also a bailiff, but since Old Qin's son was his godchild he often came to the village to visit their family. Old Qin hastily called his son to make tea, kill a chicken and cook some meat to entertain the bailiff, and asked Wang Mian to accompany them.When Bailiff Zhai heard Wang Mian's name, he asked, 「Is this Mr. Wang the flower painter?」「Yes,」 said Old Qin. 「How did you get to know of him?」「Is there anyone in the county who doesn't know him?」 retorted the bailiff. 「The other day the county magistrate commissioned me to get twenty-four paintings of flowers to send to a superior. Knowing Mr. Wang's great reputation, I've come straight here; and now I'm lucky enough to meet Mr. Wang himself.」 Then he turned to Wang Mian and said: 「I must trouble you to do some paintings. In two weeks I shall come to fetch them, bringing the payment from Magistrate Shi.」Old Qin pressed Wang Mian to consent and, to please the old man, he agreed.He went home and took infinite pains to paint twenty-four pictures of flowers, each with a poem appended. Bailiff Zhai reported his meeting with Wang Mian to the magistrate, who gave him twenty-four taels of silver. Of this sum Zhai appropriated half, giving twelve taels only to Wang Mian. He took the flower album away with him, and then the magistrate sent it with some other presents to Mr. Wei."
危素受了禮物，只把這本冊頁看了又看，愛玩不忍釋手。次日，備了一席酒，請時知縣來家致謝。當下寒暄已畢，酒過數巡，危素道：「前日承老父臺所惠冊頁花卉，還是古人的呢，還是現在人畫的？」時知縣不敢隱瞞，便道：「這就是門生治下一個鄉下農民，叫做王冕，年紀也不甚大。想是纔學畫幾筆，難入老師的法眼。」,"When Mr. Wei accepted the gifts, the album alone attracted his attention. He looked at the paintings again and again, liking them so much that he could scarcely take his eyes off them. The next day he invited Magistrate Shi to a feast to thank him. They exchanged greetings, and drank several cups of wine.「Yesterday I received your gift of a flower album,」 said Mr. Wei. 「Is it the work of an old master or of a contemporary?」Not daring to conceal the truth, the magistrate told him, 「It was painted by a peasant in one of the villages in my county. His name is Wang Mian, and he is quite young. I believe he has just learnt to paint; but his work is unworthy of your distinguished notice.」"
危素歎道：「我學生出門久了，故鄉有如此賢士，竟坐不知，可為慚愧。此兄不但才高，胸中見識，大是不同，將來名位不在你我之下。不知老父臺可以約他來此相會一會麼？」時知縣道：「這個何難，門生出去，即遣人相約。他聽見老師相愛，自然喜出望外了。」說罷，辭了危素，回到衙門，差翟買辦持個侍生帖子去約王冕。,"Mr. Wei sighed and said, 「I left home so long ago that, though my native place has produced so great a man, I did not know it. I am ashamed. He shows not only remarkable skill but exceptional insight, and in future his fame and rank will at least equal ours. I wonder if you would invite him to pay me a visit?」「What could be simpler?」 replied Magistrate Shi. 「When I leave I shall send a man to invite him. He will be only too pleased to come.」When Magistrate Shi had taken his leave of Mr. Wei, he returned to his yamen and ordered Bailiff Zhai to take an invitation card couched in most respectful terms to Wang Mian."
翟買辦飛奔下鄉，到秦老家，邀王冕過來，一五一十，向他說了。王冕笑道：「卻是起動頭翁，上覆縣主老爺，說王冕乃一介農夫，不敢求見。這尊帖也不敢領。」翟買辦變了臉道：「老爺將帖請人，誰敢不去！況這件事，原是我照顧你的；不然，老爺如何得知你會畫花？論理，見過老爺，還該重重的謝我一謝纔是！如何走到這裏，茶也不見你一杯，卻是推三阻四，不肯去見，是何道理？叫我如何去回覆得老爺！難道老爺一縣之主，叫不動一個百姓麼？」,"Zhai hurried down to the village to Old Qin's house, and sent for Wang Mian to step over. Then he told him what his business was.Wang Mian smiled and said, 「I must trouble you to inform the magistrate that Wang Mian is only a peasant and dare not accept such an invitation.」The bailiff's face fell. 「When the magistrate invites, who dare refuse?」 he demanded. 「Especially as it was I who did you this favour! If I hadn't recommended you, how would His Honour know you could paint? You ought by rights to be rewarding me! Instead, after coming all this way, I don't see so much as a cup of tea, and you fob me off with excuses. And why won't you go, pray? Do you mean to say a county magistrate can't summon a common man? What am I to say to the magistrate when I get back?」"
王冕道：「頭翁，你有所不知。假如我為了事，老爺拿票子傳我，我怎敢不去！如今將帖來請，原是不逼迫我的意思了；我不願去，老爺也可以相諒。」翟買辦道：「你這都說的是甚麼話！票子傳著倒要去，帖子請著倒不去？這不是不識抬舉了！」,"「It's not that, sir,」 said Wang Mian. 「If I receive a summons from the magistrate, how dare I refuse? But you have brought an invitation, which means I am under no compulsion. I don't want to go. His Honour must excuse me.」「That doesn't make sense!」 exclaimed the bailiff. 「Served with a summons, you go. Asked by invitation, you don't. You simply don't know what's good for you!」"
秦老勸道：「王相公，也罷；老爺拿帖子請你，自然是好意，你同親家去走一回罷。自古道：『滅門的知縣』，你和他拗些甚麼？」王冕道：「秦老爹！頭翁不知，你是聽見我說過的。不見那段干木、泄柳的故事麼？我是不願去的。」,"「Mr. Wang,」 put in Old Qin, 「if the magistrate sends an invitation, he must mean well. So why not go? The proverb says, 'Magistrates can ruin families.' Why ask for trouble?'「The bailiff doesn't understand, uncle,」 said Wang Mian, 「but haven't you heard me tell the stories of the two ancient sages who refused to see their rulers? No, I'm not going.」"
翟買辦道：「你這是難題目與我做，叫我拿甚麼話去回老爺？」秦老道：「這個果然也是兩難。若要去時，王相公又不肯；若要不去，親家又難回話。我如今倒有一法：親家回縣裏，不要說王相公不肯，只說他抱病在家，不能就來，一兩日間好了就到。」翟買辦道：「害病，就要取四鄰的甘結！」,"「You are making it very difficult for me,」 said the bailiff. 「What can I say to the magistrate when I go back?」「In fact, it is difficult for you both,」 said Old Qin. 「Mr. Wang doesn't want to go. But if he doesn't go, that'll be very embarrassing for Bailiff Zhai. Now I have a plan. When you go back to the yamen, bailiff, don't say that Mr. Wang refuses the invitation, but just that he is ill and can't go. He will go in a few days when he is better.」「If he were ill,」 objected the bailiff, 「I should have to get a signed statement to that effect from the neighbours.」"
彼此爭論了一番，秦老整治晚飯與他喫了；又暗叫了王冕出去問母親秤了三錢二分銀子，送與翟買辦做差錢，方纔應諾去了，回覆知縣。,"They argued for some time. Then Old Qin prepared supper for the bailiff, and while he was eating told Wang Mian secretly to ask his mother for a little silver as messenger's fee. Only then did Zhai consent to go back."
知縣心裏想道：「這小廝那裏害甚麼病！想是翟家這奴才，走下鄉狐假虎威，著實恐嚇了他一場。他從來不曾見過官府的人，害怕不敢來了。老師既把這個人託我，我若不把他就叫了來見老師，也惹得老師笑我做事疲軟。我不如竟自己下鄉去拜他。他看見賞他臉面，斷不是難為他的意思，自然大著膽見我；我就便帶了他來見老師，卻不是辦事勤敏？」,"When Magistrate Shi heard the bailiff's report, he thought, 「How can the fellow be ill? It's all the fault of this rascal Zhai. He goes down to the villages like a donkey in a lion's hide, and he must have scared this painter fellow out of his wits. Wang Mian has never seen an official before in his life. He's afraid to come. But my patron charged me personally to get this man, and if I fail to produce him, Mr. Wei will think me incompetent. I had better go to the village myself to call on him. When he sees what an honour I'm doing him, he'll realize nobody wants to make trouble for him and won't be afraid to see me. Then I'll take him to call on my patron, and my patron will appreciate the smart way I've handled it.」"
又想道：「一個堂堂縣令，屈尊去拜一個鄉民，惹得衙役們笑話。」又想到：「老師前日口氣，甚是敬他；老師敬他十分，我就該敬他一百分。況且屈尊敬賢，將來志書上少不得稱贊一篇。這是萬古千年不朽的勾當，有甚麼做不得！」當下定了主意。,"Then, however, it occurred to him that his subordinates might laugh at the idea of a county magistrate calling on a mere peasant. Yet Mr. Wei had spoken of Wang Mian with the greatest respect. 「If Mr. Wei respects him, I should respect him ten times as much,」 Magistrate Shi reflected. 「And if I stoop in order to show respect to talent, future compilers of the local chronicles will certainly devote a chapter to my praise. Then my name will be remembered for hundreds of years. Why shouldn't I do it?」 So he decided to go."
次早，傳齊轎夫，也不用全副執事，只帶八個紅黑帽夜役軍牢。翟買辦扶著轎子，一直下鄉來。鄉裏人聽見鑼響，一個個扶老攜幼，挨擠了看。轎子來到王冕門首，只見七八間草屋，一扇白板門緊緊關著。翟買辦搶上幾步，忙去敲門。敲了一會，裏面一個婆婆，拄著拐杖，出來說道：「不在家了。從清早晨牽牛出去飲水，尚未回來。」翟買辦道：「老爺親自在這裏傳你家兒子說話，怎的慢條斯理！快快說在那裏，我好去傳！」那婆婆道：「其實不在家了，不知在那裏。」說畢，關著門進去了。,"The next morning the magistrate called for his chairbearers. Taking only eight runners in red and black caps, and with Bailiff Zhai in attendance, he went straight down to the village. When the villagers heard the gongs, young and old flocked round to see the chair. Then the procession reached a cluster of huts. Wang Mian's door, of unvarnished wood, was firmly fastened. Bailiff Zhai hurried forward to knock at the door, and after some time an old woman came out, leaning on a stick.「He is not at home,」 she said in reply to Zhai's inquiry. 「Early this morning he took the buffalo out to water it, and he has not come back.」「The magistrate himself is here to speak with your son,」 said the bailiff. 「How can you be so offhand? Tell me quickly where he is, so that I can fetch him back.」「He is really not at home,」 answered the old woman. 「I don't know where he is.」 This said, she went in, closing the door behind her."
說話之間，知縣轎子已到。翟買辦跪在轎前稟道：「小的傳王冕，不在家裏，請老爺龍駕到公館裏略坐一坐，小的再去傳。」扶著轎子，過王冕屋後來。屋後橫七豎八，幾稜窄田埂，遠遠的一面大塘，塘邊都栽滿了榆樹、桑樹。塘邊那一望無際的幾頃田地，又有一座山，雖不甚大，卻青蔥樹木，堆滿山上。約有一里多路，彼此叫呼，還聽得見。知縣正走著，遠遠的有個牧童，倒騎水牯牛，從山嘴邊轉了過來。,"During this conversation the magistrate's chair had come up. Bailiff Zhai knelt before the chair and said, 「I asked for Wang Mian and found he is not at home. Won't Your Honour go to the local office to rest for a little, while I make further inquiries?」 Then he escorted the chair past the back of Wang Mian's cottage.Behind the cottage were a few strips of arable land and a big lake, its banks thickly grown with elms and mulberry trees. Then more fields could be seen, stretching to the horizon. There was a hill too, covered with fresh green trees, only a few hundred yards away. If you shouted, your voice would carry there. And round the foot of this hill, as the magistrate's chair advanced, came a little cowherd riding back to front on a water buffalo."
翟買辦趕將上去，問道：「秦小二漢，你看見你隔壁的王老大牽了牛在那裏飲水哩？」小二道：「王大叔麼？他在二十里路外王家集親家家喫酒去了。這牛就是他的，央及我替他趕了來家。」翟買辦如此這般稟了知縣。知縣變著臉道：「既然如此，不必進公館了！即回衙門去罷！」時知縣此時心中十分惱怒，本要立即差人拿了王冕來責懲一番；又想恐怕危老師說他暴躁，且忍口氣回去，慢慢向老師說明此人不中抬舉，再處置他也不遲。知縣去了。,"Hurrying over, Bailiff Zhai called, 「Little Qin! Did you see where Old Wang from next door went to water his buffalo?」 The small boy replied, 「Uncle Wang has gone to Wang Market, seven miles away. He went to a feast with a relative there. This is his buffalo that I'm bringing home for him.」 When Magistrate Shi heard this, he flushed angrily and said, 「In that case, I need not go to the local office. Let us go back to the yamen.」 Thoroughly annoyed, his first impulse was to tell his attendants to arrest Wang Mian and punish him. Afraid, however, that Mr. Wei would call him hotheaded, he decided to swallow his anger and go back to explain to his patron that Wang Mian did not deserve to be honoured. He could punish the fellow later. Having reached this decision, he left."
冕並不曾遠行，即時走了來家。秦老過來抱怨他道：「你方纔也太執意了。他是一縣之主，你怎的這樣怠慢他？」王冕道：「老爹請坐，我告訴你。時知縣倚著危素的勢，要在這裏酷虐小民，無所不為。這樣的人，我為甚麼要相與他？但他這一番回去，必定向危素說；危素老羞變怒，恐要和我計較起來。我如今辭別老爹，收拾行李，到別處去躲避幾時。只是母親在家，放心不下。」,"Wang Mian had not really gone far. He came back presently and was reproached by Old Qin, who said, 「You are too obstinate. He is the head of a county; how can you show such disrespect?」「Please sit down, uncle,」 said Wang Mian, 「and I will explain. This magistrate relies on Mr. Wei's authority to tyrannize over the common people here, and do all kinds of bad things. Why should I have anything to do with such a man? But now that he has gone back, he will certainly tell Mr. Wei; and if Mr. Wei becomes angry he may want to make trouble for me. So now I shall pack up my things, leave my mother, and go into hiding for a time. The only thing that worries me is leaving my mother here by herself.」"
母親道：「我兒，你歷年賣詩賣畫，我也積聚下三五十兩銀子，柴米不愁沒有。我雖年老，又無疾病，你自放心出去躲避些時不妨。你又不曾犯罪，難道官府來拿你的母親去不成？」秦老道：「這也說得有理。況你埋沒在這鄉村鎮上，雖有才學，誰人是識得你的；此番到大邦去處，或者走出些遇合來也不可知，你尊堂家下大小事故，一切都在我老漢身上，替你扶持便了。」王冕拜謝了秦老。秦老又走回家去，取了些酒肴來替王冕送行，喫了半夜酒回去。,"His mother said, 「Son, all these years, thanks to the poems and paintings you have sold, I have saved nearly fifty taels of silver. I don't have to worry about fuel and rice; and, old as I am, I'm hale and hearty. There's no reason why you shouldn't leave home and lie low for a time. You haven't committed any crime. The officers can't arrest your mother.」「She's right,」 agreed Old Qin. 「Besides, if you bury yourself in this village, who will recognize your talents? Go to some big place, and who knows but what you may meet with recognition. I'll keep an eye on everything here for you, and see that your mother is all right.」Wang Mian bowed his thanks to Old Qin, who went home to fetch food and wine for his friend. They feasted late into the night."
次日五更，王冕起來收拾行李，喫了早飯，恰好秦老也到。王冕拜辭了母親，又拜了秦老兩拜，母子灑淚分手。王冕穿上麻鞋，背上行李。秦老手提一個小白燈籠，直送出村口，灑淚而別。秦老手拿燈籠，站著看著他走，走的望不著了，方纔回去。,"The next day Wang Mian got up before dawn, packed his belongings, and had breakfast; and then Old Qin arrived. Wang Mian bowed to his mother and to Old Qin; then, in tears, son and mother bade each other farewell. Wang Mian was wearing hempen sandals and carrying his possessions on his back. Old Qin, holding a small white lantern in his hand, saw him to the end of the village and, shedding tears, bade him goodbye. Then he stood, lantern in hand, gazing after Wang Mian until he could see him no more."
王冕一路風餐露宿，九十里大站，七十里小站，一徑來到山東濟南府地方。這山東雖是近北省分，這會城卻也人物富庶，房舍稠密。王冕到了此處，盤費用盡了，只得租個小菴門面屋，賣卜測字，也畫兩張沒骨的花卉貼在那裏，賣與過往的人。每日問卜賣畫，倒也擠個不開。彈指間，過了半年光景。,"Braving the wind and dew, Wang Mian travelled day after day past large posting stations and small, till he came to the city of Jinan. Although Shandong is a northern province, its chief city was rich and populous, packed with buildings. By the time Wang Mian arrived here, his money was spent, and he had to rent a small front room in a temple and tell fortunes there. He also painted pictures of flowers, and posted up a couple to sell to passers-by. Every day he told fortunes and sold paintings, and customers flocked to him. In this way six months flew by."
濟南府裏有幾個俗財主，也愛王冕的畫，時常要買；又自己不來，遣幾個粗夯小廝，動不動大呼小叫，鬧的王冕不得安穩。王冕心不耐煩，就畫了一條大牛貼在那裏；又題幾句詩在上，含著譏刺。也怕從此有口舌，正思量搬移一個地方。,"Now there were some rich men in Jinan who took a fancy to Wang Mian's paintings and became regular customers. They did not come to buy themselves, but would send rough servants who shouted and wrangled and gave Wang Mian no peace. Finally, in exasperation, he painted a picture of a big ox and pasted it up in his shop, appending some satirical verses. After that he knew he could expect trouble, and planned to move to another town."
那日清早，纔坐在那裏，只見許多男女，啼啼哭哭，在街上過。也有挑著鍋的，也有籮擔內挑著孩子的，一個個面黃肌瘦，衣裳襤褸。過去一陣，又是一陣，把街上都塞滿了。也有坐在地上就化錢的。問其所以，都是黃河沿上的州縣，被河水決了。田廬房舍，盡行漂沒。這是些逃荒的百姓，官府又不管，只得四散覓食。,"One morning, as he was sitting in his room, his attention was attracted by a number of men and women, many of them in tears, passing down the street. Some were carrying pans, others had children in baskets suspended from a pole over their shoulders. Group after group passed, haggard, half-starved, their clothes in rags. They filled the streets, and some of them sat on the ground to beg. When Wang Mian asked where they were from, he found that they came from the villages by the Yellow River. Their fields and homes had been flooded, so now they were refugees; and since the government would do nothing for them, they were reduced to beggary."
