chinese,english
時孔融在坐，恐操殺衡，乃從容進曰：「禰衡罪同胥靡，不足發明王之夢。」操指衡而言曰：「令汝往荊州為使。如劉表來降，便用汝作公卿。」衡不肯往。操備馬三匹，令二人扶挾而行；卻教手下文武，整酒於東門外送之。荀彧曰：「如禰衡來，不可起身。」衡至。下馬入見，眾皆端坐。衡放聲大哭。荀彧問曰：「何為而哭？」衡曰：「行於死柩之中，如何不哭？」眾皆曰：「吾等是死屍，汝乃無頭狂鬼耳！」衡曰：「吾乃漢朝之臣，不作曹瞞之黨，安得無頭？」眾欲殺之。苟彧急止之曰：「量鼠雀之輩，何足汙刀！」衡曰：「吾乃鼠雀，尚有人性；汝等只可謂之蜾蟲！」眾恨而散。,"Now Kong Rong who had recommended Mi Heng for employment was among the guests, and he feared for the life of his friend. Wherefore he tried to calm the storm.""Mi Heng is only guilty of a misdemeanor,"" said Kong Rong. ""He is not a man likely to disturb your dreams like Fu Yue, Illustrious Sir.""Pointing to Mi Heng, the Prime Minister said, ""I will send you to Jingzhou as my messenger; and if Liu Biao surrenders to me, I will give you a post at court.""But Mi Heng was unwilling to go. So Cao Cao bade two of his men prepare three horses, and they set Mi Heng on the middle one and dragged him along the road between them.It is also related that a great number of officers of all ranks assembled at the East Gate to see the messenger start.Xun Yu said, ""When Mi Heng comes, we will not rise to salute him.""So when Mi Heng came, dismounted, and entered the waiting room, they all sat stiff and silent. Mi Heng uttered a loud cry.""What is that for?"" said Xun Yu.""Should not one cry out when one enters a coffin?"" said Mi Heng.""We may be corpses,"" shouted they altogether, ""but you are a wandering headless ghost.""""I am a minister of Han and not a partisan of Cao Cao's,"" cried Mi Heng. ""You cannot say I have no head.""They were angry enough to kill him, but Xun Yu checked them, saying, ""He is a paltry fellow. It is not worth soiling your blades with his blood.""""I am paltry, and yet I have the soul of a man, and you are mere worms,"" said Mi Heng. They went their ways, all very angry."
衡至荊州，見劉表畢，雖頌德，實譏諷。表不喜，令去江夏見黃祖。或問表曰：「禰衡戲謔主公，何不殺之？」表曰：「禰衡數辱曹操，操不殺者，恐失人望；故令作使於我，欲借我手殺之，使我受害賢之名也。吾今遣去見黃祖，使曹操知我有識。」眾皆稱善。,"Mi Heng went on his journey and presently reached Jingzhou, where he saw Liu Biao. After that, under pretense of extolling Liu Biao's virtue, he lampooned Liu Biao who was annoyed and sent him to Jiangxia to see Huang Zu.""Why did you not put the fellow to death for lampooning you?"" said one to Liu Biao.""You see he shamed Cao Cao, but Cao Cao did not kill him as Cao Cao feared to lose popular favor. So Cao Cao sent him to me, thinking to borrow my hand to slay him and so suffer the loss of my good name. I have sent him on to Huang Zu to let Cao Cao see that I understood."" Liu Biao's clever caution met with general praise."
時袁紹亦遣使至。表問眾謀士曰：「袁本初又遣使來，曹孟德又差禰衡在此，當從何便？」從事中郎將韓嵩進曰：「今兩雄相持，將軍若欲有為，乘此破敵可也。如其不然，將擇其善者而從之。今曹操善能用兵，賢俊多歸，其勢必先取袁紹，然後移兵向江東，恐將軍不能禦；莫若舉荊州以附操，操必重待將軍矣。」表曰：「汝且去許都，觀其動靜，再作商議。」嵩曰：「君臣各有定分。嵩今事將軍，雖赴湯蹈火，一唯所命。將軍若能上順天子，下從曹公，使嵩可也；如持疑未定，嵩到京師，天子賜嵩一官，則嵩為天子之臣，不得復為將軍死矣。」表曰：「汝且先往觀之。吾別有主意。」,"At that time a messenger from Yuan Shao was also there with certain proposals for an alliance, and it was necessary to decide which aide to espouse. All the advisers came together to consider the question.Then Commander Han Song said, ""As you have now two offers, you can please yourself and choose your own way to destroy your enemies; for if one refuses, you can follow the other. Now Cao Cao is an able general and has many capable officers in his train. It looks as though he may destroy Yuan Shao and then move his armies across the river. I fear, my lord, you would be unable then to withstand him. That being so, it would be wise to support Cao Cao, who will treat you with respect.""Liu Biao replied, ""You go to the capital and see how things tend. That will help me to decide.""Han Song said, ""The positions of master and servant are clearly defined. Now I am your man prepared to go all lengths for you and obey you to the last, whether in serving the Emperor or in following Cao Cao. But lest there should be any doubt you must remember that if the Emperor gives me any office, then I shall become his servant and shall not be ready to face death for you.""""You go and find out what you can. I have ideas in my mind."""
嵩辭表，到許都見操。操遂拜嵩為侍中，領零陵太守。荀彧曰：「韓嵩來觀動靜，未有微功，重加此職。禰衡又無音耗，丞相遣而不問，何也？」操曰：「禰衡辱吾太甚，故借劉表手殺之，何必再問？」遂遣韓嵩回荊州說劉表。嵩回見表，稱頌朝廷盛德，勸表遣子入侍。表大怒曰：「汝懷二心耶！」欲斬之。嵩大叫曰：「將軍負嵩，嵩不負將軍！」蒯良曰：「嵩未去之前，先有此言矣。」劉表遂赦之。,"So Han Song took his leave and went to the capital, where he saw Cao Cao. Cao Cao gave him rank and made him Governor of Lingling.Adviser Xun Yu remonstrated, saying, ""This man came to spy out how things were moving. He has done nothing to deserve reward, and yet you give him an office like this. There were no such suspicious rumors connected with poor Mi Heng, and yet you sent him off and would never test his power.""""Mi Heng shamed me too deeply before all the world. I am going to borrow Liu Biao's hand to remove him. And you need say no more,"" said Cao Cao.Then Cao Cao sent Han Song back to his former master to tell him what had happened. Han Song came and was full of praise for the virtues of the court and was keen on persuading Liu Biao to espouse that side.Then Liu Biao suddenly turned angry, charged him with treachery, put him in prison, and threatened him with death.""You turn your back on me,"" cried Han Song. ""I did not betray you.""Kuai Liang remarked, ""Han Song had foretold this possibility before he left. It is only what he expected.""Liu Biao, who was just and reasonable, went no further."
人報黃祖斬了禰衡，表問其故。對曰：「黃祖與禰衡共飲，皆醉。祖問衡曰：『君在許都有何人物？』衡曰：『大兒孔文舉，小兒楊德祖：除此二人，別無人物。』祖曰：『似我何如？』衡曰：『汝似廟中之神，雖受祭祀，恨無靈驗！』祖大怒曰：『汝以我為土木偶人耶！』遂斬之。衡至死罵不絕口。」劉表聞衡死，亦嗟呀不已，令葬於鸚鵡洲邊。後人有詩歎曰：,"Presently came the news that Mi Heng had been put to death by Huang Zu on account of a quarrel begun over the wine cups. Both being worse for liquor they had begun to discuss the worth of people.""You were in Xuchang,"" said Huang Zu. ""Who was there of worth?""""The big boy was Kong Rong and the little one Yang Xiu. There was no one else to count.""""What am I like?"" said Huang Zu.""You are like a god in a temple: You sit still and receive sacrifice, but the lack of intelligence is pitiful.""""Do you regard me as a mere image?"" cried Huang Zu, angrily.So Huang Zu put the impudent speaker to death. Even at the very point of death, Mi Heng never ceased his railing and abuse.""Alas!"" sighed Liu Biao when he heard Mi Heng's fate. Then Liu Biao had the victim honorably interred near Yingwu, on Parrot Island.And a later poet wrote of Mi Heng:"
黃祖才非長者儔，禰衡喪首此江頭。今來鸚鵡洲邊過，惟有無情碧水流。,"Huang Zu could brook no rival; at his wordMi Heng met death, beneath the cruel sword.His grave on Parrot Isle may yet be seen,The river flowing past it, coldly green."
卻說曹操知禰衡受害，笑曰：「腐儒舌劍，反自殺矣！」因不見劉表來降，便欲興兵問罪。荀彧諫曰：「袁紹未平，劉備未滅，而欲用兵江漢，是猶舍心腹而顧手足也。可先滅袁紹，後滅劉備，江漢可一掃而平矣。」操從之。,"Cao Cao heard of the young man's death with pleasure.""The putrid bookworm has just cut himself up with his own sharp tongue,"" said he.As there was no sign of Liu Biao coming to join him, Cao Cao began to think of coercion. Xun Yu dissuaded him from this course.Said he, ""Yuan Shao is not subjugated; Liu Bei is not destroyed. To attack Liu Biao would be to neglect the vital to care for the immaterial. Destroy the two chief enemies first, and the Han River is yours at one blow.""And Cao Cao took the advice."
且說董承自劉玄德去後，日夜與王子服等商議，無計可施。建安五年，元旦朝賀，見曹操驕橫愈甚，感憤成疾。帝知國舅染病，令隨朝太醫前去醫治。此醫乃洛陽人：姓吉，名太，字稱平，人皆呼為吉平，當時名醫也。平到董承府用藥調治，旦夕不離；常見董承長吁短歎，不敢動問。,"After the departure of Liu Bei, Dong Cheng and his fellow conspirators did nothing else day or night but try to evolve plans for the destruction of Cao Cao. But they could see no chance to attack. At the new year audience Cao Cao was odiously arrogant and overweening, and the chief conspirator's disgust was so intense that he fell ill.Hearing of the State Uncle's indisposition, the Emperor sent the Court Physician to see him. The Court Physician at this time was a native of Luoyang, named Ji Ping. A very famous physician, Ji Ping devoted himself wholly to the treatment of his court patient. Living in Dong Cheng's palace and seeing Dong Cheng at all times, Ji Ping soon found that some secret grief was sorely troubling him. But Ji Ping dared not ask questions."
時值元宵，吉平辭去，承留住，二人共飲。飲至更餘，承覺困倦，就和衣而睡。忽報王子服等四人至，承出接入。服曰：「大事諧矣！」承曰：「願聞其說。」服曰：「劉表結連袁紹，起兵五十萬，共分十路殺來。馬騰結連韓遂，起西涼軍七十二萬，從北殺來。曹操盡起許昌兵馬，分頭迎敵，城中空虛。若聚五家僮僕，可得千餘人。乘今夜府中大宴，慶賞元宵，將府圍住，突入殺之。不可失此機會！」,"One evening of the full moon festival, when the physician was just taking his leave, Dong Cheng kept him, and the two men had supper together. They eat talking for some time, and Dong Cheng by and by dropped off to sleep dressed as he was.Presently Wang Zifu and the others were announced. As they were coming in, Wang Zifu cried, ""Our business is settled!""""I should be glad to hear how,"" said Dong Cheng.""Liu Biao has joined Yuan Shao, and five hundred thousand troops in fifty legions are on their way here by different routes. More than this, Ma Teng and Han Sui are coming from the northwest with seven hundred thousand Xiliang troops. Cao Cao has moved every soldier outside Xuchang to meet the combined armies. There is a great banquet in his palace tonight. If we get together our young men and servants, we can muster more than a thousand, and we can surround the palace, while Cao Cao is at the banquet, and finish him off. We must not miss this."""
承大喜，隨即喚家奴各人收拾兵器，自己披挂綽鎗上馬，約會都在內門前相會，同時進兵。夜至二鼓，眾兵皆到。董承手提寶劍，徒步直入，見操設宴後堂，大叫：「操賊休走！」一劍剁去，隨手而倒。霎時覺來，乃南柯一夢，口中猶罵操賊不止。吉平向前叫曰：「汝欲害曹公乎？」承驚懼不能答。吉平曰：「國舅休慌。某雖醫人，未嘗忘漢。某連日見國舅嗟歎，不敢動問。恰纔夢中之言，已見真情。幸勿相瞞。倘有用某之處，雖滅九族，亦無後悔。」承掩面而哭曰：「只恐汝非真心！」,"Dong Cheng was more than delighted. He called his servants and armed them, put on his own armor and mounted his horse. The conspirators met, as they had arranged, just at the inner gate of the Prime Minister's palace. It was the first watch. The small army marched straight in, Dong Cheng leading with his treasured sword drawn. His intended victim was at table in one of the private rooms. Dong Cheng rushed in, crying, ""Cao Cao, you rebel, stay!"" and dashed at Cao Cao who fell at the first blow.And just then he woke up and found it was all a dream, but his mouth was still full of curses.""Do you really wish to destroy Cao Cao?"" said Ji Ping, going forward to his half awakened patient.This brought Dong Cheng to his senses. He stopped, terror stricken, and made no reply.""Do not be frightened, O Uncle,"" said the doctor. ""Although I am a physician, I am also a man, and I never forget my emperor. You have seemed sad for many days, but I have never ventured to ask the reason. Now you have shown it in your dream, and I know your real feelings. If I can be of any use, I will help. Nothing can daunt me.""Dong Cheng covered his face and wept.""I fear you may not be true to me,"" cried he."
平遂咬下一指為誓。承乃取出衣帶詔，令平視之；且曰：「今之謀望不成者，乃劉玄德、馬騰各自去了，無計可施，因此感而成疾。」平曰：「不消諸公用心。操賊性命，只在某手中。」承問其故。平曰：「操常患頭風，痛入骨髓；纔一舉發，便召某醫治。如早晚有召，只用一服毒藥，必然死矣，何必舉刀兵乎？」承曰：「若得如此，救漢朝社稷者，皆賴君也！」,"Ji Ping at once bit off a finger as a pledge of his faith. And then his host and patient brought forth the decree he had received in the girdle.""I am afraid our schemes will come to nought,"" said Dong Cheng. ""Liu Bei and Ma Teng are gone, and there is nothing we can do. That was the real reason I fell ill.""""It is not worth troubling you gentlemen with, for Cao Cao's life lies in these hands of mine,"" said Ji Ping.""How can that be?""""Because he is often ill with deep-seated pain in his head. When this comes on, he sends for me. When next he calls me, I only have to give him one dose and he will certainly die. We do not want any weapons.""""If only you could do it! You would be the savior of the dynasty. It depends upon you."""
時吉平辭歸。承心中暗喜，步入後堂，忽見家奴秦慶童同侍妾雲英在暗處私語。承大怒，喚左右捉下，欲殺之。夫人勸免其死，各人仗四十，將慶童鎖於冷房。慶童懷恨，夤夜將鐵鎖扭斷，跳墻而出，逕入曹操府中，告有機密事。操喚入密室問之。慶童云：「王子服，吳子蘭，种輯，吳碩，馬騰五人在家主府中商議機密，必然是謀丞相。家主將出白絹一段，不知寫著甚的。近日吉平咬指為誓，我也曾見。」,"Then Ji Ping went away leaving his late patient a happy man. Dong Cheng strolled into the garden and there he saw one of his servants, Qin Qington, whispering with one of the concubines, Yun Ying, in a dark corner. This annoyed him, and he called his attendants to seize them. He would have put them to death but for the intervention of his wife. At her request he spared their lives, but both were beaten forty canes, and the lad was thrown into a dungeon. Sulky at this treatment, Qin Qington broke out of the cell in the night, climbed over the wall, and went straight to Cao Cao's palace, where he betrayed the conspiracy.Cao Cao at once had him taken into a secret chamber and questioned him.Qin Qington gave the names of the conspirators, saying, ""Wang Zifu, Wu Zilan, Chong Ji, Wu Shi, Ma Teng, and my master have been meeting secretly. My master has a roll of white silk, with writing on it, but I do not know what it means. Yesterday, Ji Ping bit off one of his fingers as a pledge of fidelity. I saw that."""
