chinese,english
襄陽城西二十里，一帶高岡枕流水。高岡屈曲壓雲根，流水潺湲飛石髓。勢若困龍石上蟠，形如單鳳松陰裡。柴門半掩閉茅廬，中有高人臥不起。修竹交加列翠屏，四時籬落野花馨。床頭堆積皆黃卷，座上往來無白丁。叩戶蒼猿時獻果，守門老鶴夜聽經。囊裹名琴藏古錦，壁間寶劍映松文。廬中先生獨幽雅，閒來親自勤耕稼。專待春雷驚夢回，一聲長嘯安天下。,"Not far from XiangyangThere stands, clear cut against the sky,A lofty ridge, and at its footA gentle stream goes gliding by.The contour, curving up and down,Although by resting cloud it's marred,Arrests the eye; and here and thereThe flank by waterfalls is scarred.There, like a sleeping dragon coiled,Or phoenix hid among thick pines,You see, secure from prying eyes,A cot, reed-built on rustic lines.The rough-joined doors, pushed by the wind,Swing idly open and discloseThe greatest genius of the worldEnjoying still his calm repose.The air is full of woodland scents,Around are hedgerows trim and green,Close-growing intercrossed bamboosReplace the painted doorway screen.But look within and books you seeBy every couch, near every chair;And you may guess that common personsAre very seldom welcomed there.The hut seems far from human ken,So far one might expect to findWild forest denizens there, trainedTo serve in place of humankind.Without a hoary crane might standAs warden of the outer gate;Within a long-armed gibbon comeTo offer fruit upon a plate.But enter; there refinement reigns;Brocaded silk the lutes protect,And burnished weapons on the wallsThe green of pines outside reflect.For he who dwells within that hutIs talented beyond compare,Although he lives the simple lifeAnd harvest seems his only care.He waits until the thunderous callShall bid him wake, nor sleep again;Then will he forth and at his wordPeace over all the land shall reign."
玄德來到莊前下馬，親叩柴門，一童出問。玄德曰：「漢左將軍宜城亭侯領豫州牧皇叔劉備特來拜見先生。」童子曰：「我記不得許多名字。」玄德曰：「你只說劉備來訪。」童子曰：「先生今早已出。」玄德曰：「何處去了？」童子曰：「蹤跡不定，不知何處去了。」玄德曰：「幾時歸？」童子曰：「歸期亦不定，或三五日，或十數日。」,"Liu Bei soon arrived at the door of the retreat, dismounted, and knocked at the rough door of the cottage. A youth appeared and asked what he wanted.Liu Bei replied, ""I am Liu Bei, General of the Han Dynasty, Lord of Yicheng, Imperial Protector of Yuzhou, and Uncle of the Emperor. I am come to salute the Master.""""I cannot remember so many titles,"" said the lad.""Then simply say that Liu Bei has come to inquire after him.""""The Master left this morning early.""""Whither has he gone?""""His movements are very uncertain. I do not know whither he has gone.""""When will he return?""""That also is uncertain. Perhaps in three days, perhaps in ten."""
玄德惆悵不已。張飛曰：「既不見，自歸去罷了。」玄德曰：「且待片時。」雲長曰：「不如且歸，再使人來探聽。」玄德從其言，囑付童子：「如先生回，可言劉備拜訪。」遂上馬，行數里，勒馬回觀隆中景物，果然山不高而秀雅，水不深而澄清；地不廣而平坦，林不大而茂盛；猿鶴相親，松篁交翠，觀之不已。忽見一人，容貌軒昂，丰姿俊爽，頭戴逍遙巾，身穿皂布袍，杖藜從山僻小路而來。玄德曰：「此必臥龍先生也。」急下馬向前施禮，問曰：「先生非臥龍否？」其人曰：「將軍是誰？」玄德曰：「劉備也。」其人曰：「吾非孔明，乃孔明之友，博陵崔州平也。」玄德曰：「久聞大名，幸得相遇。乞即席地權坐，請教一言。」,"The disappointment was keen.""Let us go back, since we cannot see him,"" said Zhang Fei.""Wait a little time,"" said Liu Bei.""It would be better to return,"" said Guan Yu, ""then we might send to find out when this man had come back.""So Liu Bei agreed, first saying to the boy, ""When the Master returns, tell him that Liu Bei has been here.""They rode away for some miles. Presently Liu Bei stopped and looked back at the surroundings of the little cottage in the wood.The mountains were picturesque rather than grand, the water clear rather than profound, the plain was level rather than extensive, the woods luxuriant rather than thick. Gibbons ranged through the trees, and cranes waded in the shallow water. The pines and the bamboos vied with each other in verdure. It was a scene to linger upon.While Liu Bei stood regarding it, he saw a figure coming down a mountain path. The man's bearing was lofty. He was handsome and dignified. He wore a comfortable-looking bonnet on his head, and a black robe hung about his figure in easy folds. He used a staff to help him down the steep path.""Surely that is he!"" said Liu Bei.He dismounted and walked over to greet the stranger, whom he saluted deferentially, saying, ""Are you not Master Sleeping Dragon, Sir?""""Who are you, General?"" said the stranger.""I am Liu Bei.""""I am not Zhuge Liang, but I am a friend of his. My name is Cui Zhouping.""""Long have I known of you! I am very glad to see you,"" replied Liu Bei. ""And now I pray you be seated just where we are, and let me receive your instruction."""
二人對坐於林間石上，關、張侍立於側。州平曰：「將軍何故欲見孔明？」玄德曰：「方今天下大亂，四方雲擾，欲見孔明，求安邦定國之策耳。」州平笑曰：「公以定亂為主，雖是仁心，但自古以來，治亂無常。自高祖斬蛇起義，誅無道秦，是由亂而入治也；至哀、平之世二百年，太平日久，王莽纂逆，又由治而入亂；光武中興，重整基業，復由亂而入治；至今二百年，民安已久，故干戈又復四起。此正由治入亂之時，未可猝定也。將軍欲使孔明斡旋天地，補綴乾坤，恐不易為，徒費心力耳。豈不聞『順天者逸，逆天者勞』；『數之所在，理不得而奪之；命之所在，人不得而強之』乎？」,"The two men sat down in the wood on a stone, and the two brothers ranged themselves by Liu Bei's side.Cui Zhouping began, saying, ""General, for what reason do you wish to see Zhuge Liang?""Liu Bei replied, ""The empire is in confusion, and troubles gather everywhere. I want your friend to tell me how to restore order.""""You, Sir, wish to arrest the present disorder, although you are a kindly man and, from the oldest antiquity, the correction of disorder has demanded stern measures. On the day that Liu Bang first put his hand to the work and slew the wicked ruler of Qin, order began to replace disorder. Good government began with the Supreme Ancestor (BC 206), and endured two hundred years —-two centuries of tranquillity. Then came Wang Mang's rebellion, and disorder took the place of order. Anon, arose Liu Xiu, who restored the Han Dynasty, and order once more prevailed. We have had two centuries of order and tranquillity, and the time of trouble and battles is due. The restoration of peace will take time. It cannot be quickly accomplished. You, Sir, wish to get Zhuge Liang to regulate times and seasons, to repair the cosmos, but I fear the task is indeed difficult, and to attempt it would be a vain expenditure of mental energy. You know well that he who goes with the favor of Heaven travels an easy road; he who goes contrary meets difficulties. One cannot escape one's lot; one cannot evade fate."""
玄德曰：「先生所言，誠為高見。但備身為漢冑，合當匡扶漢室，何敢委之數與命？」州平曰：「山野之夫，不足與論天下事，適承明問，故妄言之。」玄德曰：「蒙先生見教，但不知孔明往何處去了？」州平曰：「吾亦欲訪之，正不知其何往。」玄德曰：「請先生同至敝縣，若何？」州平曰：「愚性頗樂閒散，無意功名久矣。容他日再見。」言訖，長揖而去。玄德與關、張上馬而行。張飛曰：「孔明又訪不著，卻遇此腐儒，閒談許久！」玄德曰：「此亦隱者之言也。」,"""Master,"" replied Liu Bei, ""your insight is indeed deep, and your words of wide meaning. But I am a scion of the House of Han and must help it. Dare I talk of the inevitable and trust to fate?""Cui Zhouping replied, ""A simple denizen of the mountain wilds is unfitted to discuss the affairs of empire. But you bade me speak and I have spoken —-perhaps somewhat madly.""""Master, I am grateful for your instruction. But know you whither Zhuge Liang has gone?""""I also came to see him, and I know not where he is,"" said Cui Zhouping.""If I asked you, Master, to accompany me to my poor bit of territory, would you come?""""I am too dilatory, too fond of leisure and ease, and no longer have any ambitions. But I will see you another time.""And with these words Cui Zhouping saluted and left. The three brothers also mounted and started homeward.Presently Zhang Fei said, ""We have not found Zhuge Liang, and we have had to listen to the wild ravings of this so-called scholar. There is the whole result of this journey.""""His words were those of a deep thinker,"" replied Liu Bei."
三人回至新野，過了數日，玄德使人探聽孔明。回報曰：「臥龍先生已回矣。」玄德便教備馬。張飛曰：「量一村夫，何必哥哥自去？可使人喚來便了。」玄德叱曰：「汝豈不聞孟子云：『欲見賢而不以其道，猶欲其入而閉之門也。』孔明當世大賢，豈可召乎？」遂上馬再往訪孔明。關、張亦乘馬相隨。,"Some days after the return to Xinye, Liu Bei sent to find out whether Zhuge Liang had returned, and the messenger came back saying that he had. Wherefore Liu Bei prepared for another visit.Again Zhang Fei showed his irritation by remarking, ""Why must you go hunting after this villager? Send and tell him to come.""""Silence!"" said Liu Bei, ""The Teacher Mencius said, 'To try to see the sage without going his way is like barring a door you wish to enter.' Zhuge Liang is the greatest sage of the day. How can I summon him?""So Liu Bei rode away to make his visit, his two brothers with him as before."
時值隆冬，天氣嚴寒，彤雲密布。行無數里，忽然朔風凜凜，瑞雪霏霏；山如玉簇，林似銀床。張飛曰：「天寒地凍，尚不用兵，豈宜遠見無益之人乎？不如回新野以避風雪。」玄德曰：「吾正欲使孔明知我慇懃之意。如弟輩怕冷，可先回去。」飛曰：「死且不怕，豈怕冷乎？但恐哥哥空勞神思。」玄德曰：「勿多言，只相隨同去。」將近茅廬，忽聞路旁酒店中有人作歌。玄德立馬聽之。其歌曰：,"It was winter and exceedingly cold. Floating clouds covered the whole sky. Before they had gone far, a bitter wind began to blow in their faces, and the snow began to fly. Soon the mountains were of jade and the trees of silver.""It is very cold and the earth is frozen hard, no fighting is possible now,"" said Zhang Fei. ""Yet we are going all this way to get advice which will be useless to us. Where is the sense of it? Let us rather get back to Xinye out of the cold.""Liu Bei replied, ""I am set upon proving my zeal to Zhuge Liang. But if you, my brother, do not like the cold, you can return.""""I do not fear death: Do you think I care for the cold? But I do care about wasting my brother's energies,"" said Zhang Fei.""Say no more,"" said Liu Bei, and they traveled on.When they drew near the little wood, they heard singing in a roadside inn and stopped to listen. This was the song:"
壯士功名尚未成，嗚呼久不遇陽春。君不見東海老叟辭荊榛，後車遂與文王親？八百諸侯不期會，白魚入舟涉孟津？牧野一戰血流杵，鷹揚偉烈冠武臣？又不見高陽酒徒起草中，長揖芒碭隆準公？高談王霸驚人耳，輟洗延坐欽英風？東下齊城七十二，天下無人能繼蹤？──二人非際聖天子，至今誰復識英雄？,"Although possessed of talent rare,This man has made no name;Alas! The day is breaking lateThat is to show his fame.O friends you know the Lu Wang's tale:The aged man constrained to leaveHis cottage by the sea,To follow in a prince's trainHis counselor to be.Eight hundred feudal chieftains metWho came with one accord;The happy omen, that white fish,That leapt the boat aboard;The gory field in distant wilds.Whence flowed a crimson tide,And him acknowledged chief in warWhose virtues none denied;That Zhang Liang, a Gaoyang rustic,Fond of wine, who left, his native placeAnd went to serve so faithfullyThe man of handsome face;And one who spoke of ruling chiefsIn tones so bold and free,But sitting at the festive boardWas full of courtesy;And one, that was he who laid in dustWalled cities near four scoreBut humans of doughty deeds like theseOn earth are seen no more.Now had these humans not found their lordWould they be known to fame?Yet having found, they served him wellAnd so achieved a name."
歌罷，又有一人擊卓而歌。其歌曰：,"The song ended, the singer's companion tapping the table sang:"
吾皇提劍清寰海，創業垂基四百載。桓、靈季業火德衰，奸臣賊子調鼎鼐。青蛇飛下御座傍，又見妖虹降玉堂。群盜四方如蟻聚，奸雄百輩皆鷹揚。吾儕長嘯空拍手，悶來村店飲村酒。獨善其身盡日安，何須千古名不朽？,"We had a famous founder,Who drew his shining sword,Cleansed all the land within the seasAnd made himself its lord.In time his son succeeded him,And so from son to sonThe lordship passed, held firm untilFour hundred years had run.Then dawned a day of weaklier sons,The fiery virtue failed,Then ministers betrayed their trust,Court intrigues vile prevailed.The omens came; a serpentCoiled on the dragon throne,While in the hall of audienceUnholy haloes shone.Now bandits swarm in all the landAnd noble strives with chief,The common people, sore perplexed,Can nowhere find relief.Let's drown our sorrows in the cup,Be happy while we may,Let those who wish run after fameThat is to last for aye."
二人歌罷，撫掌大笑。玄德曰：「臥龍其在此間乎？」遂下馬入店。見二人憑桌對飲，上首者白面長鬚，下首者清奇古貌。玄德揖而問曰：「二公誰是臥龍先生？」長鬚者曰：「公何人？欲尋臥龍何幹？」玄德曰：「某乃劉備也。欲訪先生，求濟世安民之術。」長鬚者曰：「吾等非臥龍，皆臥龍之友也。吾乃潁川石廣元，此位是汝南孟公威。」玄德喜曰：「備久聞二公大名，幸得邂逅。今有隨行馬匹在此，敢請二公同往臥龍莊上一談。」廣元曰：「吾等皆山野慵懶之徒，不省治國安民之事，不勞下問。明公請自上馬，尋訪臥龍。」,"The two men laughed loud and clapped their hands as the second singer ceased. Liu Bei thought full surely the longed for sage was there, so he dismounted and entered the inn. He saw the two merry-makers sitting opposite each other at a table. One was pale with a long beard; the other had a strikingly refined face.Liu Bei saluted them and said, ""Which of you is Master Sleeping Dragon?""""Who are you, Sir?"" asked the long-bearded one. ""What business have you with Sleeping Dragon?""""I am Liu Bei. I want to inquire of him on how to restore tranquillity to the world.""""Well, neither of us is your man, but we are friends of his. My name is Shi Guangyuan and my friend here is Meng Gongwei.""""I know you both by reputation,"" said Liu Bei gladly. ""I am indeed fortunate to meet you in this haphazard way. Will you not come to Sleeping Dragon's retreat and talk for a time? I have horses here for you.""""We idle folks of the wilds know nothing of tranquilizing states. Please do not trouble to ask. Pray mount again and continue searching Sleeping Dragon."""
玄德乃辭二人，上馬投臥龍岡來；到莊前下馬，扣門問童子曰：「先生今日在莊否？」童子曰：「現在堂上讀書。」玄德大喜，遂跟童子而入。至中門，只見門上大書一聯云：「淡泊以明志，寧靜而致遠。」玄德正看間，忽聞吟詠之聲，乃立於門側窺之，見草堂之上，一少年擁爐抱膝，歌曰：,"So he remounted and went his way. He reached the little cottage, dismounted, and tapped at the door. The same lad answered his knock, and he asked whether the Master had returned.""He is in his room reading,"" said the boy.Joyful indeed was Liu Bei as he followed the lad in. In front of the middle door he saw written this pair of scrolls:By purity inspire the inclination;By repose affect the distant.As Liu Bei was looking at this couplet, he heard someone singing in a subdued voice and stopped by the door to peep in. He saw a young man close to a charcoal brazier, hugging his knees while he sang:"
鳳翱翔於千仞兮，非梧不棲；士伏處於一方兮，非主不依。樂躬耕於隴畝兮，吾愛吾廬。聊寄傲於琴書兮，以待天時。,"""The phoenix dies high, O!And only will perch on a magnolia tree.The scholar is hidden, O!Till his lord appear he can patient be.He tills his fields, O!He is well-content and loves his home,He awaits his day, O!His books and his lute to leave and roam."
玄德待其歌罷，上草堂施禮曰：「備久慕先生，無緣拜會。昨因徐元直稱薦，敬至仙莊，不遇空回。今特冒風雪而來，得瞻道貌，實為萬幸！」那少年慌忙答禮曰：「將軍莫非劉豫州，欲見家兄否？」玄德驚訝曰：「先生又非臥龍耶？」少年曰：「某乃臥龍之弟諸葛均也。愚兄弟三人，長兄諸葛瑾，現在江東孫仲謀處為幕賓。孔明乃二家兄。」玄德曰：「臥龍今在家否？」均曰：「昨為崔州平相約，出外閒遊去矣。」玄德曰：「何處閒遊？」均曰：「或駕小舟，游於江湖之中；或訪僧道於山嶺之上；或尋朋友於村落之間；或樂琴棋於洞府之內；往來莫測，不知去所。」玄德曰：「劉備直如此緣分淺薄，兩番不遇大賢！」均曰：「小坐獻茶。」張飛曰：「那先生既不在，請哥哥上馬。」玄德曰：「我既到此間，如何無一語而回？」因問諸葛均曰：「聞令兄臥龍先生熟諳韜略，日看兵書，可得聞乎？」均曰：「不知。」張飛曰：「問他則甚！風雪甚緊，不如早歸。」玄德叱止之。均曰：「家兄不在，不敢久留車騎；容日卻來回禮。」玄德曰：「豈敢望先生枉駕。數日之後，備當再至。願借紙筆作一書，留達令兄，以表劉備慇懃之意。」均遂進文房四寶。玄德呵開凍筆，拂展雲箋，寫書曰：,"As the song ended Liu Bei advanced and saluted, saying, ""Master, long have I yearned for you, but have found it impossible to salute you. Lately Water Mirror spoke of you and I hastened to your dwelling, only to come away disappointed. This time I have braved the elements and come again and my reward is here. I see your face, and I am indeed fortunate.""The young man hastily returned the salute and said, ""General, you must be that Liu Bei of Yuzhou who wishes to see my brother.""""Then, Master, you are not Sleeping Dragon!"" said Liu Bei, starting back.""I am his younger brother, Zhuge Jun. He has another elder brother, Zhuge Jin, now with Sun Quan in the South Land as a counselor. Zhuge Liang is the second of our family.""""Is your brother at home?""""Only yesterday he arranged to go a jaunt with Cui Zhouping.""""Whither have they gone?""""Who can say? They may take a boat and sail away among the lakes, or go to gossip with the priests in some remote mountain temple, or wander off to visit a friend in some far away village, or be sitting in some cave with a lute or a chessboard. Their goings and comings are uncertain and nobody can guess at them.""""What very poor luck have I! Twice have I failed to meet the great sage.""""Pray sit a few moments, and let me offer you some tea.""""Brother, since the master is not here, I pray you remount and go,"" said Zhang Fei.""Since I am here, why not a little talk before we go home again?"" said Liu Bei.Then turning to his host he continued, ""Can you tell me if your worthy brother is skilled in strategy and studies works on war?""""I do not know.""Grumbled Zhang Fei, ""The wind and snow are getting worse. We ought to go back.""Liu Bei turned on him angrily and told him to stop.Zhuge Jun said, ""Since my brother is absent, I will not presume to detain you longer. I will return your call soon.""""Please do not take that trouble. In a few days I will come again.But if I could borrow paper and ink, I would leave a note to show your worthy brother that I am zealous and earnest.""Zhuge Jun produced the ""four treasures"" of the scholar, and Liu Bei, thawing out the frozen brush between his lips, spread the sheet of delicate note-paper and wrote:"
備久慕高名，兩次晉謁，不遇空回，惆悵何似！竊念備漢朝苗裔，濫叨名爵，伏觀朝廷陵替，綱紀崩摧，群雄亂國，惡黨欺君，備心膽俱裂。雖有匡濟之誠，實乏經綸之策。仰望先生仁慈忠義，慨然展呂望之大才，施子房之鴻略，天下幸甚！社稷甚幸！先此布達，再容齊戒勳沐，特拜尊顏，面傾鄙悃，統希鑒原。,"""Liu Bei has long admired your fame. He has visited your dwelling twice, but to his great regret he has gone empty away. He humbly remembers that he is a distant relative of the Emperor, that he has undeservedly enjoyed fame and rank. When he sees the proper government wrested aside and replaced by pretense, the foundation of the state crumbling away, hordes of braves creating confusion in the country, and an evil cabal behaving unseemly toward the rightful Prince, then his heart and gall are torn to shreds. Though he has a real desire to assist, yet is he deficient in the needful skill. Wherefore he turns to the Master, trusting in his kindness, graciousness, loyalty, and righteousness. Would the Master but use his talent, equal to that of Lu Wang, and perform great deeds like Zhang Liang, then would the empire be happy and the Throne would be secure.""This is written to tell you that, after purification of mind with fasting and of body with fragrant baths, Liu Bei will come again to prostrate himself in your honored presence and receive enlightenment."""
