chinese,english
天雨方住，見兩個人撞入後園，手提寶劍，突至亭前，左右攔擋不住。操視之，乃關、張二人也。原來二人從城外射箭方回，聽得玄德被許褚、張遼請將去了，慌忙來相府打聽；聞說在後園，只恐有失，故衝突而入。卻見玄德與操對坐飲酒。二人按劍而立。操問二人何來。雲長曰：「聽知丞相和兄飲酒，特來舞劍，以助一笑。」操笑曰：「此非鴻門會，安用項莊、項伯乎？」玄德亦笑。操命：「取酒與『二樊噲』壓驚。」關、張拜謝。,"The shower had passed, and there appeared two men rushing through the garden, both armed. In spite of the attendants, they forced their way to the pavilion where sat the two friends. They were Guan Yu and Zhang Fei.The two brothers had been outside the city at archery practice when Cao Cao's invitation had come so peremptorily. On their return they heard that two officers had arrived and led away Liu Bei to the Prime Minister. They hastened to his palace and were told their brother was with his host in the grounds, and they feared something had happened. So they rushed in.Now when they saw their brother quietly talking with Cao Cao and enjoying a cup of wine, they took up their usual places and meekly stood waiting.""Why did you come?"" said Cao Cao.""We heard that you, Sir, had invited our brother to a wine party, and we came to amuse you with a little sword play,"" said they.""This is not a Hongmen Banquet,"" replied Cao Cao. ""What use have we for Xiang Chang and Xiang Ba of old?""Liu Bei smiled. The host ordered wine to be served to the two ""Fan Kuais"" to allay their anxiety."
須臾席散，玄德辭操而歸。雲長曰：「險些驚殺我兩個！」玄德以落箸事說與關、張。張問是何意。玄德曰：「吾之學圃，正欲使操知我無大志；不意操竟指我為英雄，我故失驚落箸。又恐操生疑，故借懼雷以掩飾之耳。」關、張曰：「兄真高見！」,"Soon after, the three took their leave and returned homeward.""We were nearly frightened to death,"" said Guan Yu.The story of the dropped chopsticks was told. The two asked what their brother intended by his actions.""My learning gardening was to convince Cao Cao of my perfect simplicity and the absence of any ambition. But when he suddenly pointed to me as one of the heroes, I was startled, for I thought he had some suspicions. Happily the thunder at that moment supplied the excuse I wanted.""""Really you are very clever,"" said they."
操次日又請玄德。正飲間，人報滿寵去探聽袁紹而回。操召入問之。寵曰：「公孫瓚已被袁紹破了。」玄德急問曰：「願聞其詳。」,"Next day Cao Cao again invited Liu Bei and while the two were drinking, Man Chong, who had been dispatched to find out what Yuan Shao was doing, came to present his report.Man Chong said, ""Gongsun Zan has been completely defeated by Yuan Shao.""""Do you know the details? I should like to know how,"" interrupted Liu Bei."
寵曰：「瓚與紹戰不利，築城圍圈，圈上建樓高十丈，名曰易京樓；積粟三十萬以自守，戰士出入不息。或有被紹圍者，眾請救之。瓚曰：『若救一人，後之戰者只望人救，不肯死戰矣。』遂不肯救。因此袁紹兵來，多有降之者。瓚勢孤，使人持書赴許都求救，不意中途為紹軍所獲。瓚又遺書張燕，暗約舉火為號，裏應外合。下書人又被袁紹擒住，卻來城外放火誘敵。瓚自出戰，伏兵四起，軍馬折其大半。退守城中，被袁紹穿地直入瓚所居之樓下，放起火來。瓚無路走，先殺妻子，然後自縊，全家都被火焚了。今袁紹得了瓚軍，聲聲甚盛。紹弟袁術在淮南驕奢過度，不恤軍民，眾皆背反。術使人歸帝號於袁紹。紹欲取玉璽。術約親自送至。見今棄淮南欲歸河北。若二人協力，急難收復。乞丞相作急圖之。」,"""They were at war, and Gongsun Zan got the worst of it, so he acted on the defensive, building a high wall about his army and on that erecting a high tower, which he called the Yijing Tower. Therein he placed all his grain, one hundred thousand carts total, and took up his own quarters. His fighting troops passed in and out without ceasing, some going out to give battle, others returning to rest. One of them was surrounded and sent to ask Gongsun Zan to rescue him. Gongsun Zan said, 'If I rescue him, hereafter everyone will want to be helped and will not exert himself.' So Gongsun Zan did not go. This disgusted his soldiers, and many deserted to the enemy so that his army diminished. He sent letters to the capital to crave help, but the messenger was captured. He sent to Zhang Yan to arrange with him for a two-pronged joint attack, and those letters with the plans also fell into Yuan Shao's hands. The plans were adopted by Yuan Shao, who gave the signals agreed upon. Thus Gongsun Zan fell into an ambush, lost heavily, and retreated into the city. There he was besieged, and a subterranean passage was pierced into the tower where he lodged. The tower was set on fire, and Gongsun Zan could not escape. So he slew his wife and little ones and hanged himself. The flames destroyed the bodies of the whole family.""Yuan Shao has added the remnants of the vanquished army to his own and so become yet stronger. His brother Yuan Shu in the South of River Huai, however, has become so arrogant and cruel that the people have turned against him. Then Yuan Shu had sent to say he would yield the title of Emperor, which he had assumed, in favor of Yuan Shao. Yuan Shao demanded the Imperial Hereditary Seal also, and Yuan Shu promised to bring it in person. Now Yuan Shu has abandoned River Huai and is about to move to the North of Yellow River. If he succeeded, the two brothers will control adjoining regions and be dangerous."""
玄德聞公孫瓚已死，追念昔日薦己之恩，不勝傷感；又不知趙子龍如何下落，放心不下；因暗想曰：「我不就此時尋個脫身之計，更待何時？」遂起身對操曰：「術若投紹，必從徐州過。備請一軍就半路截擊，術可擒矣。」操笑曰：「來日奏帝，即便起兵。」,"It was a sad story, and Liu Bei remembered with sorrow that, in the days of success and prosperity, the dead chieftain, Gongsun Zan, had pushed his interest and shown him much kindness. Moreover he was anxious to know the fate of Zhao Zilong.In his heart he thought, ""What better chance am I likely to get of setting myself free?""So Liu Bei rose and said to Cao Cao, ""If Yuan Shu goes over to join his brother, he will surely pass through Xuzhou. I beg you to give me an army with which to smite him on the way. That will finish Yuan Shu.""""Memorialize the Emperor tomorrow, and I will give you an army,"" said Cao Cao."
次日，玄德面奏獻帝。操令玄德總督五萬人馬，又差朱靈、路昭二人同行。玄德辭帝，帝泣送之。玄德到寓，星夜收拾軍軍器鞍馬，挂了將軍印，催促便行。董承趕出十里長亭來送。玄德曰：「國舅忍耐，某次行必有以報命。」承曰：「公宜留意，勿負帝心。」二人分別。關，張在馬上問曰：「兄今番出征，何故如此慌速？」玄德曰：「吾乃籠中鳥，網中魚。此一行如魚入大海，鳥上青霽，不受籠網之羈絆也。」因命關，張催朱靈，路昭，軍馬速行。時郭嘉，程昱，考較錢糧方回，知曹操已遣玄德進兵徐州，慌入諫曰：「丞相何故令劉備督軍？」操曰：「欲截袁術耳。」程昱曰：「昔劉備為豫州牧時，某等請殺之，丞相不聽；今日又與之兵，此放龍入海，縱虎歸山也。後欲治之，其可得乎？」郭嘉曰：「丞相縱不殺備，亦不當使之去。古人云：『一日縱敵，萬世之患。』望丞相察之。」操然其言，遂令許褚將兵五百前往，務要追玄德轉來。許褚應諾而去。,"So next day Liu Bei went to an audience, and Cao Cao gave him command of fifty thousand horse and foot, and sent Generals Zhu Ling and Lu Zhao with him.At parting with Liu Bei, the Emperor shed tears.As soon as Liu Bei reached his lodging, he set about preparations for immediate departure, taking his seal as General and preparing his weapons. Dong Cheng went three miles away from the city to bid him farewell.""You must not mind my going. This journey will assuredly help on the scheme,"" said Liu Bei.""Keep your mind fixed on that,"" said Dong Cheng, ""and never forget what His Majesty requires of us.""They parted. Presently his brothers asked him why he was in such a hurry to get away.Liu Bei replied, ""I have been a bird in a cage, a fish in a net. This is like the fish regaining the open sea and the bird soaring into the blue sky. I suffered much from the confinement.""Then he ordered Zhu Ling and Lu Zhao to march the troops faster.Now Guo Jia and Cheng Yu had been absent inspecting stores and supplies when Liu Bei left. As soon as they heard of his expedition, they went in to see their master, asking him why he had let Liu Bei go in command of an army.""He is going to cut off Yuan Shu,"" replied Cao Cao.""Formerly, when he was Imperial Protector of Yuzhou, we recommended that he should be put to death, but you would not hear of it. Now you have given him an army. You have allowed the dragon to reach the sea, the tiger to return to the mountains. What control will you have in future?""So spoke Cheng Yu, and Guo Jia followed in the same strain, saying, ""Even if you would not put him to death, you need not have let him go. As the proverb says, 'Relax opposition for one day and age-long harm ensues.' You must admit the truth of this.""Cao Cao recognized that these were prudent counsels, so he sent Xu Chu with five hundred horsemen and imperative orders to bring Liu Bei back again."
卻說玄德正行之間，只見後面塵頭驟起，謂關，張曰：「此必曹兵追至也。」遂下了營寨，令關，張各執軍器，立於兩邊。許褚至，見嚴兵整甲，乃下馬入營見玄德。玄德曰：「公來此何幹？」褚曰：「奉丞相命，特請將軍回去，別有商議。」玄德曰：「『將在外，君命有所不受。』吾面過君，又蒙丞相鈞語，今別無他議，公可速回，為我稟覆丞相。」許褚尋思：「丞相與他一向交好，今番又不曾教我來廝殺，只得將他言語回覆，另候裁奪便了。」遂辭了玄德領兵而回；回見曹操，備述玄德之言。操猶豫未決。程昱，郭嘉曰：「備不肯回兵，可知心變。」操曰：「我有朱靈，路昭，二人在彼，料玄德未敢心變。況我既遣之，何可復悔？」遂不復追玄德。後人有詩讚玄德曰：,"Liu Bei was marching as rapidly as possible when he noticed a cloud of dust in the rear and remarked to his brothers, ""Surely they are pursuing us.""He halted and made a stockade, and ordered his brothers to be in readiness, one on each flank. Presently the messenger arrived and found himself in the midst of an army ready for battle. Xu Chu dismounted and entered the camp to speak with Liu Bei.""Sir, on what business have you come?"" asked Liu Bei.""The Prime Minister has sent me to request you to return as he has further matters to discuss with you.""""When a general has once taken the field, even the royal command is of no effect. I bade farewell to the Emperor, I received the Prime Minister's commands, and there can be nothing further to talk about. You may return forthwith and take that as my reply.""Xu Chu was undecided what action to take. He thought, ""The Prime Minister cherishes a friendship with Liu Bei, and I have no orders to kill. I can only return with this reply and ask further instructions.""So Xu Chu left. When he related what had occurred, Cao Cao still hesitated to take any action.""This refusal to return means enmity,"" said Cheng Yu and Guo Jia.""Still, two of my people are with him,"" said Cao Cao. ""He will not dare do anything unfriendly, I think. Beside, I sent him and I cannot go back on my own orders.""So Liu Bei was not pursued."
束兵秣馬去匆匆，心念天言衣帶中。撞破鐵籠逃虎豹，頓開金鎖走蛟龍。,"He took his arms, he fed his steed,And fared forth willingly,Intent to accomplish his King's behestDeep graven on his memory.At least he had broken out of his cage,He heard not the tiger's roar,He had shaken the shackles from his feet,As a dragon on high could soar."
卻說馬騰見玄德已去，邊報又急，亦回西涼州去了。玄德兵至徐州，刺史車冑出迎。公宴畢，孫乾，糜竺，等都來參見。玄德回家探視老小，一面差人探聽袁術。探子回報：「袁術奢侈太過，雷薄，陳蘭，皆投嵩山去了。術聲勢甚衰，乃作書讓帝號於袁紹，紹命人召術，術乃收拾人馬，宮禁御用之物，先到徐州來。」,"As soon as Ma Teng heard that Liu Bei had set forth, he reported that pressing business called him and marched back to his own region, Xiliang.When Liu Bei reached Xuzhou, the Deputy Imperial Protector, Che Zhou, came to meet him. When the official banquet was over, Sun Qian and Mi Zhu paid their visit to Che Zhou. Then Liu Bei proceeded to his residence to greet his family.Scouts were sent out to see what Yuan Shu was doing. They came back with the intelligence: ""Yuan Shu's arrogance had driven away his generals, Lei Bo and Chen Lan, who had returned to their mountain fastness in Mount Song. His forces thus reduced, he wrote resigning the imperial style he had assumed in favor of his brother Yuan Shao, who at once commanded his presence. Thereupon he packed up the Palace fittings he had made, got the remnants of his army in order, and marched west."""
玄德知袁術將至，乃引關，張，朱靈，路昭，五萬軍出，正迎著先鋒紀靈至。張飛更不打話，直取紀靈。鬥無十合，張飛大喝一聲，刺紀靈於馬下。敗軍奔走，袁術自引軍來鬥。玄德分兵三路，──朱靈，路昭在左，關，張在右，玄德自引兵居中，──與術相見，在門旗下責備曰：「汝反逆不道，吾今奉明詔前來討汝。汝當束手受降，免你罪犯。」袁術罵曰：「織席編屨小輩，安敢輕我！」麾兵趕來。玄德暫退，讓左右兩路軍殺出。殺得術軍尸橫遍野，血流成渠；士卒逃亡，不可勝計。又被嵩山雷薄，陳蘭，劫去錢糧草料。欲回壽春，又被群盜所襲，只得住於江亭。止有一千餘眾，皆老弱之輩。時當盛暑，糧食盡絕，只剩麥三十斛，分派軍士，家人無食，多有餓死者。,"When Yuan Shu neared Xuzhou, Liu Bei led out his force of fifty thousand soldiers and four generals —-Guan Yu, Zhang Fei, Zhu Ling, and Lu Zhao. Yuan Shu sent out Ji Ling to force a way through. But Zhang Fei opposed him and attacked without a parley. In the tenth bout Zhang Fei cut down Ji Ling. The defeated troops fled in all directions.Then Yuan Shu came up with his own army. Liu Bei placed Zhu Ling and Lu Zhao in command of the left wing, Guan Yu and Zhang Fei the right wing, and himself in the center, and so met Yuan Shu.As soon as the enemy came near, Liu Bei began to abuse him, crying, ""O rebellious one, and wicked, I have a command to destroy you! Yield, then, with good grace and so escape your punishment!""""Base weaver of mats and mean maker of straw sandals! How dare you make light of me?"" replied Yuan Shu, and he gave the signal for an attack.Liu Bei retired, and his generals from the flanks closed in. They smote the army of Yuan Shu till corpses littered the plain and blood flowed in streams. At the same time Yuan Shu's former generals, Lei Bo and Chen Lan from Mount Song, attacked the baggage train and completed the destruction. Yuan Shu tried to retreat to Shouchun, but Lei Bo and Chen Lan barred the road.Yuan Shu sought refuge in Jiangling, with one thousand troops left of all his army. And these were the weakly ones, able neither to fight nor flee. It was then the height of summer, and their food was nearly exhausted. The whole provision consisted of thirty carts of wheat. This was made over to the soldiers, and the members of his household went hungry. Many died of actual starvation."
術嫌飯粗，不能下咽，乃命庖人取蜜水止渴。庖人曰：「止有血水，安得蜜水？」術坐於床上，大叫一聲，倒於地下，吐血斗餘而死。時建安四年六月也。後人有詩曰：,"Yuan Shu could not swallow the coarse food that the soldiers lived on. One day he bade his cook bring him some honeyed water to quench his thirst.""There is no water, save that tainted with blood,"" replied the cook. ""Where can I get honeyed water?""This was the last straw. Yuan Shu sat up on his couch and rolled out on the floor with a loud cry. Blood gushed from his mouth and thus he died. It was the sixth month of the fourth year of Rebuilt Tranquillity (AD 199)."
漢末刀兵起四方，無端袁術太猖狂。不思累世為公相，便欲孤身做帝王。強暴枉誇傳國璽，驕奢妄說應天祥。渴思蜜水無由得，獨臥空床嘔血亡。,"The last days of Han approached and weapons clashed in every quarter,The misguided Yuan Shu, lost to all sense of honor,Forgetful of his forefathers, who had filled the state's highest offices,Madly aspired to become himself Emperor,Resting his outrageous claim on the possession of the Seal,And arrogantly boasting that thus he fulfilled the design of Heaven.Alas! Sick unto death he vainly begged for a little honeyed water;He died, alone."
袁術已死，姪袁胤將靈柩及妻子奔廬江來，被徐璆盡殺之。奪得玉璽，赴許都獻於曹操。曹操大喜，封徐璆為高陵太守，此玉璽歸操。,"Yuan Shu being dead, his nephew, Yuan Yin, taking his coffin and his wife and children, sought shelter in Lujiang. There the Magistrate, Xu Liu, slew all the survivors. Among the possessions Xu Liu found the Imperial Hereditary Seal, which he at once took to the capital and presented to Cao Cao, for which service he was made Governor of Gaoling. Since then the Imperial Hereditary Seal belonged to Cao Cao."
卻說玄德知袁術已喪，寫表申奏朝廷，書呈曹操，令朱靈，路昭，回許都，留下軍馬保守徐州，一面親自出城，招諭流散人民復業。,"When Liu Bei heard that Yuan Shu was dead, he prepared a report to the Throne, and sent it to Cao Cao. He sent the two generals deputed by Cao Cao, Zhu Ling and Lu Zhao, back to the capital, keeping the army to defend Xuzhou. He also personally went through the countryside commanding the people to resume their ordinary avocations."
且說朱靈、路昭回許都見曹操，說玄德留下軍馬。操怒，欲斬二人。荀彧曰：「權歸劉備，二人亦無奈何。」操乃赦之。彧又曰：「可寫書與車冑就內圖之。」,"Cao Cao was angry when his two officers returned without their man and was going to put them to death. Xun Yu reasoned with him.""The power was in Liu Bei's hands, and so these two had no alternative,"" said Xun Yu.So they were pardoned.""You should instruct Che Zhou, the Deputy Imperial Protector, to try to destroy him,"" said Xun Yu."
操從其計，暗使人來見車冑，傳曹操鈞旨。冑隨即請陳登商議此事。登曰：「此事極易：今劉備出城招民，不日將還；將軍丁命軍士伏於甕城邊，只作接他，待馬到來，一刀斬之；某在城上射住後軍，大事濟矣。」冑從之。陳登回見父陳珪，備言其事。珪命登先往報知玄德。登領父命，飛馬去報，正迎著關、張，報說如此如此。原來關、張先回，玄德在後。,"Accordingly he sent secret orders to Che Zhou, who took Chen Deng into his confidence and asked his advice.Chen Deng said, ""That is easy. Liu Bei is outside the city, and an ambush in the city gate to attack him on his return from the country will be final. I will attack the escort with arrows from the city walls.""Che Zhou agreed to try this.Then Chen Deng went to his father to tell him. Chen Gui bade him go and warn the intended victim. Chen Deng at once rode away to do so. Before long he met Guan Yu and Zhang Fei, to whom he told his story. Now Liu Bei was following some distance behind."
