chinese,english
公孟子謂子墨子曰：「知有賢於人，則可謂知乎？」子墨子曰：「愚之知有以賢於人，而愚豈可謂知矣哉？」,Gong Mengzi asked Mozi whether it is wisdom when one knows something better than some other person. Mozi answered: A fool may know something better than some other person. Yet can the fool be said to be wise?
公孟子曰：「三年之喪，學吾之慕父母。」子墨子曰：「夫嬰兒子之知，獨慕父母而已。父母不可得也，然號而不止，此亓故何也？即愚之至也。然則儒者之知，豈有以賢於嬰兒子哉？」,"Gong Mengzi said: ""I mourn for three years in imitation of the affection that my son shows to his parents."" Mozi said: But does the baby have an intelligence to love only its parents? Why, then, should it keep on crying when the parents are not to be had? It is really the extreme degree of foolishness. Thus, is the intelligence of the Confucianists any higher than that of the baby?"
子墨子曰問於儒者：「何故為樂？」曰：「樂以為樂也。」子墨子曰：「子未我應也。今我問曰：『何故為室？』曰：『冬避寒焉，夏避暑焉，室以為男女之別也。』則子告我為室之故矣。今我問曰：『何故為樂？』曰：『樂以為樂也。』是猶曰『何故為室』？曰『室以為室也』。」,"Mozi asked a Confucianist why the Confucianists pursued music. He replied, music is pursued for music's sake. Mozi said: You have not yet answered me. Suppose I asked, why build houses. And you answered, it is to keep off the cold in winter, and the heat in summer, and to separate men from women. Then you would have told me the reason for building houses. Now I am asking why pursue music. And you answer music is pursued for music's sake. This is comparable to: ""Why build houses?"" ""Houses are built for houses' sakes."""
子墨子謂程子曰：「儒之道足以喪天下者，四政焉。儒以天為不明，以鬼為不神，天鬼不說，此足以喪天下。又厚葬久喪，重為棺槨，多為衣衾，送死若徙，三年哭泣，扶後起，杖後行，耳無聞，目無見，此足以喪天下。又弦歌鼓舞，習為聲樂，此足以喪天下。又以命為有，貧富壽夭，治亂安危有極矣，不可損益也，為上者行之，必不聽治矣；為下者行之，必不從事矣，此足以喪天下。」程子曰：「甚矣！先生之毀儒也。」子墨子曰：「儒固無此若四政者，而我言之，則是毀也。今儒固有此四政者，而我言之，則非毀也，告聞也。」程子無辭而出。子墨子曰：「迷之！」反，後坐，進復曰：「鄉者先生之言有可聞者焉，若先生之言，則是不譽禹，不毀桀紂也。」子墨子曰：「不然，夫應孰辭，稱議而為之，敏也。厚攻則厚吾，薄攻則薄吾。應孰辭而稱議，是猶荷轅而擊蛾也。」,"Mozi said to Chengzi: In the teaching of the Confucianists there are four principles sufficient to ruin the empire: The Confucianists hold Heaven is unintelligent, and the ghosts are inanimate. Heaven and spirits are displeased. This is sufficient to ruin the world. Again they (practise) elaborate funerals and extended mourning. They use several inner and outer coffins, and many pieces of shrouds. The funeral procession looks like house-moving. Crying and weeping last three years. They cannot stand up without support and cannot walk without a cane. Their ears cannot hear and their eyes cannot see. This is sufficient to ruin the world. And they play the string instruments and dance and sing and practise songs and music. This is sufficient to ruin the empire. And, finally, they suppose there is fate and that poverty or wealth, old age or untimely death, order or chaos, security or danger, are all predetermined and cannot be altered. Applying this belief, those in authority, of course, will not attend to government and those below will not attend to work. Again, this is sufficient to ruin the world. Chengzi said: ""Sir, you are accusing the Confucianists of too much."" Mozi said: If the Confucianists hold nothing like these four principles and yet I say they do then it is false accusation. Now that the Confucianists do hold these four principles and I say so, then it is not accusation, but information. Chengzi had nothing more to say and went out. Mozi called him back. After being seated he continued: ""What you, sir, have just said is not without fault. For according to what you have said, there will be no praise of Yu or blame of Jie and Zhou."" Mozi replied: Not at all. You are only cleverly criticizing me according to traditional notions. When attack is heavy defence must be strong. When attack is light defence must be light. To criticize according to traditional notions is similar to trying to kill a moth with a thill."
子墨子與程子辯，稱於孔子。程子曰：「非儒，何故稱於孔子也？」子墨子曰：「是亦當而不可易者也。今鳥聞熱旱之憂則高，魚聞熱旱之憂則下，當此雖禹湯為之謀，必不能易矣。鳥魚可謂愚矣，禹湯猶云因焉。今翟曾無稱於孔子乎？」,"In a discussion with Chengzi, Mozi cited Confucius. Chengzi said, ""You condemn Confucianism - why is it that you cite Confucius?"" Mozi said: This has reference to what is right and cannot be altered. When the bird becomes aware of the danger of heat and of drought, it flies high. When the fish becomes aware of the danger of heat and of drought, it swims low. In such circumstances even the deliberations of Yu and Tang cannot differ from this. The bird and the fish may be said to be unintelligent. Yet, in some instances, even Yu and Tang would follow them. Should I never cite Confucius?"
有游於子墨子之門者，身體強良，思慮徇通，欲使隨而學。子墨子曰：「姑學乎，吾將仕子。」勸於善言而學。其年，而責仕於子墨子。子墨子曰：「不仕子，子亦聞夫魯語乎？魯有昆弟五人者，亓父死，亓長子嗜酒而不葬，亓四弟曰：『子與我葬，當為子沽酒。』勸於善言而葬。已葬，而責酒於其四弟。四弟曰：『吾末予子酒矣，子葬子父，我葬吾父，豈獨吾父哉？子不葬，則人將笑子，故勸子葬也。』今子為義，我亦為義，豈獨我義也哉？子不學，則人將笑子，故勸子於學。」,"A man visited Mozi's school. He was physically well built and mentally brilliant. Desiring to have him in his school, Mozi told him to come and study and that he would make him an official. Persuaded by such an attractive promise, he came to study. In a year, he demanded a position of Mozi. Mozi said: I have not made you an official. But have you not heard the story of Lu? There were five brothers in Lu whose father passed away. The eldest son loved wine and would not conduct the funeral. The four younger brothers said to him, ""You conduct the funeral for us, and we shall buy wine for you."" He was persuaded by such an attractive promise and buried (his father). After the burial he demanded wine of the four brothers. The four brothers told him, ""We will not give you any wine. You are to bury your father and we, ours. Is your father only ours? If you don't bury him people will laugh at you, therefore we urged you to bury him."" Now, you have done right and I have done right, is it only my righteousness? If you don't learn, people will laugh at you. Therefore I urged you to learn."
有游於子墨子之門者，子墨子曰：「盍學乎？」對曰：「吾族人無學者。」子墨子曰：「不然，夫好美者，豈曰吾族人莫之好，故不好哉？夫欲富貴者，豈曰我族人莫之欲，故不欲哉？好美、欲富貴者，不視人猶強為之。夫義，天下之大器也，何以視人必強為之？」,"A man visited Mozi's school. Mozi said: Why not come and study? Came the reply, ""None of my family is learned."" Mozi said: No matter. Does he who loves beauty say, none of my family loves it, therefore I will not? And does he who desires wealth and honour say, none of my family desires them, therefore I will not? Now, in the love of beauty and desire for wealth and honour, one goes ahead regardless of others. And righteousness is the greatest thing in the world. Why should one follow others in doing it?"
有游於子墨子之門者，謂子墨子曰：「先生以鬼神為明知，能為禍人哉福？為善者富之，為暴者禍之。今吾事先生久矣，而福不至，意者先生之言有不善乎？鬼神不明乎？我何故不得福也？」子墨子曰：「雖子不得福，吾言何遽不善？而鬼神何遽不明？子亦聞乎匿徒之刑之有刑乎？」對曰：「未之得聞也。」子墨子曰：「今有人於此，什子，子能什譽之，而一自譽乎？」對曰：「不能。」「有人於此，百子，子能終身譽亓善，而子無一乎？」對曰：「不能。」子墨子曰：「匿一人者猶有罪，今子所匿者若此亓多，將有厚罪者也，何福之求？」,"A man visited Mozi's school and said to Mozi: ""Sir, you teach that the ghosts and spirits are intelligent and can bring calamity or blessing to man. They will enrich the good and harm the evil. Now, I have served you for a long time. Yet no blessing has come. Can it be that your teaching is not entirely correct, and that the ghosts and spirits are not intelligent? Else why don't I obtain any blessing?"" Mozi said: Though you have not obtained any blessing, how does that invalidate my teaching and how does that make the ghosts and spirits unintelligent? He replied that he did not know. Mozi continued: Suppose there is a man ten times as virtuous as you are, can you praise him ten times while you praise yourself but once? He answered that he could not. Now suppose there is a man a hundred times as virtuous as you are, can you during your whole life praise him and not praise yourself even once? He answered that he could not. Mozi said: He who obscured the virtues of one person is guilty. Now, you have obscured the virtues of so many. You must be guilty of very much. Wherewith can you expect blessing?"
子墨子有疾，跌鼻進而問曰：先生以鬼神為明，能為禍福，為善者賞之，為不善者罰之。今先生聖人也，何故有疾？意者先生之言有不善乎？鬼神不明知乎？」子墨子曰：「雖使我有病，何遽不明？人之所得於病者多方，有得之寒暑，有得之勞苦，百門而閉一門焉，則盜何遽無從入？」,"Mozi was sick. Die Bi came and inquired: ""Sir, you have taught the ghosts and spirits are intelligent and are in control of calamity and blessing. They will reward the good and punish the evil. Now you are a sage. How can you become sick? Can it be that your teaching was not entirely correct, that the ghosts and spirits are after all unintelligent? Mozi said: Though I am sick how (does it follow that the ghosts and spirits) should be unintelligent? There are many ways by which a man can contract diseases. Some are affected by climate, some by fatigue. If there are a hundred gates and only one of them is closed, how is it that the burglar should not be able to get in?"
二三子有復於子墨子學射者，子墨子曰：「不可，夫知者必量亓力所能至而從事焉，國士戰且扶人，猶不可及也。今子非國士也，豈能成學又成射哉？」,Some of the pupils asked to learn archery with Mozi. Mozi said: Impossible. The wise should measure how far his energy can go and plan his career accordingly. Even a soldier cannot fight and help somebody at the same time. Now you are no soldiers. How can you be both accomplished scholars and accomplished archers?
二三子復於子墨子曰：「告子曰：『言義而行甚惡。』請棄之。」子墨子曰：「不可，稱我言以毀我行，愈於亡。有人於此，翟甚不仁，尊天、事鬼、愛人，甚不仁，猶愈於亡也。今告子言談甚辯，言仁義而不吾毀，告子毀，猶愈亡也。」,"Some of the pupils reported to Mozi that Gaozi proclaimed Mozi to be teaching righteousness but doing wickedness, and urged him to denounce Gaozi. Mozi said: That would not do. To praise my teaching and blame my conduct is yet better than indifference. Suppose there is some one who declares that Di is quite unmagnanimous, that he reverences Heaven, worships spirits, and loves men - this is yet better than indifference. Now, Gaozi was quite discriminating in his statements. He does not blame me for teaching magnanimity and righteousness. So, blame from Gaozi is yet better than indifference."
二三子復於子墨子曰：「告子勝為仁。」子墨子曰：「未必然也！告子為仁，譬猶跂以為長，隱以為廣，不可久也。」,Some of the pupils reported to Mozi that Gaozi was zealous in practising magnanimity. Mozi remarked: It may not really be so at all. Gaozi practises magnanimity in the same way as the man who stands on his tip toe to appear tall and spreads himself to appear broad. It cannot last long.
告子謂子墨子曰：「我治國為政。」子墨子曰：「政者，口言之，身必行之。今子口言之，而身不行，是子之身亂也。子不能治子之身，惡能治國政？子姑亡，子之身亂之矣！」,"Gaozi said to Mozi that he can administer the country and the government. Mozi said: To govern is to carry out what one teaches. Now you don't behave according to what you teach, this means that you yourself are in revolt. Being unable to govern one's self, how can one govern the country? Your self will set it in chaos."
