chinese,english
或問：「八荒之禮，禮也，樂也，孰是？」曰，「殷之以中國。」或曰：「孰為中國？」曰：「五政之所加，七賦之所養，中於天地者為中國。過此而往者，人也哉？」,"Someone asked: Among the all the world's li, whose li and music is correct?Yangzi said: Use the Central Kingdom's li to correct the others.The other said: Which is the Central Kingdom?Yangzi said: Where the Five Constants of governance obtain, that which is supported by the seven taxes, that which is at the center of Heaven and Earth is the Central Kingdom. As for those who live beyond these borders, can they even be considered men?"
聖人之治天下也，礙諸以禮樂，無則禽，異則貊。吾見諸子之小禮樂也，不見聖人之小禮樂也。孰有書不由筆，言不由舌？吾見天常為帝王之筆舌也。,"As for the sage's governance of all under Heaven, he uses li and music as the standard. If there were no li and music, then people would be the same as beasts. If li and music were different, then people would be like the barbarian tribes of the north. I have seen philosophers slight li and music, but I have not seen a sage slight li and music. Who has writings that are not produced by the brush, or words that are not produced by the tongue? I see Heaven's Constants as the brush and tongue of emperors and kings."
智也者，知也。夫智用不用，益不益，則不贅虧矣？,"Wisdom requires knowledge. Now with wisdom, if one puts to use what has previously not been used, and adds to what has previously not been added to, then there is neither an excess nor an insufficiency."
深知器械、舟車、宮室之為，則禮由已。,"If you deeply understand implements, boats, carts, and dwellings, then li comes naturally from yourself."
或問「大聲」。曰，「非雷非霆，隱隱耾々，久而愈盈，尸諸聖。」,"Someone asked about the greatest of sounds.Yangzi said: It is not thunder and lightning. Deep and deafening, growing fuller and overflowing the longer it lasts—this sound is entrusted to the sage!"
或問：「道有因無因乎？」曰：「可則因，否則革。」,"Someone asked: Is it the Dao to follow tradition or not?Yangzi said: If tradition is appropriate, then follow it. If not, then change it."
或問「無為」。曰：「奚為哉！在昔虞、夏，襲堯之爵，行堯之道，法度彰，禮樂著，垂拱而視天下民之阜也，無為矣。紹桀之後，纂紂之餘，法度廢，禮樂虧，安坐而視天下民之死，無為平？」,"Someone asked about wuwei.Yangzi said: Why must there be goal-directed action? In antiquity Shun and Yu inherited Yao's imperial title and practiced Yao's dao. Laws and standards of measurement were clear, li and music were established. They let their hands drop to their sides and watched all people under Heaven prosper—this was wuwei. But as for those who inherited the throne after Jie and Zhou, when laws were abandoned and ritual and music were lost, to sit quietly and watch the death of all people under Heaven—would this have been wuwei?"
或問：「太古塗民耳目，惟其見也聞也，見則難蔽，聞則難塞。」曰：「天之肇降生民，使其目見耳聞，是以視之禮，聽之樂。如視不禮，聽不樂，雖有民，焉得而塗諸。」,"Someone asked: In primordial past rulers covered the people's eyes and ears, yet the people still saw and heard. Because they saw, their eyes were difficult to cover. Because they heard, their ears were difficult to block up.Yangzi said: From the time Tian began to give birth to mankind, it made their eyes able to see and their ears able to hear. Thus, show them li and let them hear music.If you do not show them li and let them hear music, although you have control over people, how will you be able to educate them?"
或問「新敝」。曰：「新則襲之，敝則益損之。」,"Someone asked about the new and the worn out.Yangzi said: If it is new, then wear it. If it is worn out, then either improve it or get rid of it."
或問：「太古德懷不禮懷，嬰兒慕，駒犢從，焉以禮？」曰：「嬰、犢乎！嬰、犢母懷不父懷。母懷，愛也：父懷，敬也。獨母而不父，未若父母之懿也。」,Someone asked: Those who live in the primordial past cherished de and did not cherish li. Small children are emotionally attached to their mother; colts and calves follow their mother. When do they use li?Yangzi said: Children and cattle! Children and cattle cherish their mothers but do not cherish their fathers. Cherishing one's mother is love. Cherishing one's father is reverence. Cherishing only the mother and not the father is not as good as cherishing both mother and father.
狙詐之家曰：「狙詐之計，不戰而屈人兵，堯舜也。」曰：「不戰而屈人兵，堯舜也；沾項漸襟，堯舜乎。衒玉而賈石者，其狙詐乎？」或問：「狙詐與亡孰愈？」曰：「亡愈。」或曰：「子將六師則誰使？」曰：「禦得其道，則天下狙詐咸作使。禦失其道，則天下狙詐咸作敵。故有天下者，審其禦而已矣！」或問：「威震諸侯，須於征與狙詐之力也，如其亡？」曰：「威震諸侯，須於狙詐可也。未若威震諸侯，而不須狙詐也。」或曰：「無狙詐，將何以征乎？」曰：「縱不得不征，不有《司馬法》乎？何必狙詐乎！」,"The tacticians say: By planning tactics, one does not have to fight and can reduce the other's troops to submission. This was the way of Yao and Shun.Yangzi said: Not fighting and reducing the other's troops to submission, this was the way of Yao and Shun. But bloodied necks staining collars—could this have been the way of Yao and Shun? Bragging about jade but peddling stone—are these not your ""tactics?""The other asked: Using tactics or discarding them—which is better?Yangzi said: Discarding them is better.The other said: If you led the six armies, whom would you employ?Yangzi said: If you lead by following the Dao, then all the tacticians in the world will become your envoys; if you lead by departing from the Dao, then all the tacticians in the world will become your enemies. Thus, the ruler of all under Heaven investigates leadership, and that's all.The other asked: To threaten the feudal lords, you must attack! That is the strength of tactics. How can tactics be discarded?Yangzi said: ""To threaten the feudal lords, you must use tactics""—this may be so. But it is not as good as threatening the feudal lords without need of tactics.The other said: Without tactics, how can a general attack?Yangzi said: Even if he cannot but attack, does he not have the Sima fa? Why are tactics necessary?"
申、韓之術，不仁之至矣，若何牛羊之用人也？若牛羊用人，則狐貍、螻蚓不膢臘也與？或曰：「刀不利，筆不銛，而獨加諸砥，不亦可乎？」曰：「人砥，則秦尚矣！」,"The methods of Shen Buhai and Han Feizi were the ultimate of inhumaneness. How can one use people like cattle and sheep? If one uses them as cattle and sheep, then do foxes, crickets, and earthworms not become the recipients of the lou and winter sacrifices? The other said: If a knife or brush is not sharp, then you just put it to the grindstone. Is that not acceptable?Yangzi said: If putting people to the grindstone were acceptable, then the Qin were the best at it!"
或曰：「刑名非道邪？何自然也？」曰：「何必刑名，圍棋、擊劍、反目、眩形，亦皆自然也。由其大者作正道，由其小者作奸道。」,"Someone said: If the study of forms and names does not accord with the Dao, why is it so natural? Yangzi said: Why must it be forms and names? Chess, fencing, acrobatics, and magic are all ""natural."" Seeking the natural from the great is the correct dao; seeking it from the petty is the crooked dao."
或曰：「申、韓之法非法與？」曰：「法者，謂唐、虞、成周之法也。如申、韓！如申、韓！」,"Someone asked: Were the laws and institutions of Shen Buhai and Han Feizi not a model?Yangzi said: ""Model"" refers to the laws and institutions of Yao, Yu Shun, Cheng Tang, and the Duke of Zhou. How could it refer to Shen Buhai and Han Feizi?"
莊周、申、韓不乖寡聖人而漸諸篇，則顏氏之子、閔氏之孫其如臺。,"If Zhuang Zhou, Shen Buhai, and Han Feizi had not contradicted and made light of the sages, but rather had immersed themselves in their chapters, how would even Yan Yuan and Min Ziqian surpassed them?"
或曰：「莊周有取乎？」曰：「少欲。」「鄒衍有取乎？」曰：「自持。至周罔君臣之義，衍無知於天地之間，雖鄰不覿也。」,"Someone asked: Can anything be learned from Zhuang Zhou?Yangzi said: Make one's desires few.Can anything be learned from Zou Yan?Yangzi said: Self-control. As for Zhou lacking the yi of rulers and subjects, and Yan's ignorance of what lies between Heaven and Earth, even if I were their neighbor, I would not visit them."
