chinese,english
或問「命」。曰：「命者，天之命也，非人為也。人為不為命。」「請問人為。」曰：「可以存亡，可以死生，非命也。命不可避也。」或曰：「顏氏之子，冉氏之孫。」曰：「以其無避也。若立巖墻之下，動而征病，行而招死，命乎！命乎！」,"Someone asked about fate.Yangzi said: Fate is Tian's decree, it is not man's doing. What is effected by man is not fate.May I ask what you mean by ""effected by man?""Yangzi said: Situations in which one may either survive or perish, live or die, are not matters of fate. Fate is what cannot be avoided.The other said: What about Yan Yuan and Ran Geng?Yangzi said: Because of fate, they could not avoid an early death. But if you choose to stand under a wall that is about to collapse, where moving will summon disaster and any action will result in death, is that fate?"
吉人凶其吉，凶人吉其凶。,Fortunate people treat their good fortune as bad fortune. Unfortunate people treat their bad fortune as good fortune.
辰乎辰！曷來之遲，去之速也，君子兢諸。,Time! Time! How slowly it comes and how quickly it goes. The junzi races with it.
謣言敗俗，謣好敗則，姑息敗德。君子謹於言，慎於好，亟於時。,"Recklessly exaggerated speech destroys societal norms. Unrestrained desires destroy the law. Self-indulgence destroys de. The junzi is careful in speech, cautious in desire, and pressed by time."
吾不見震風之能動聾聵也。,I have not seen a thundering storm that was able to stir a deaf person.
或問「君子在治」。曰：「若鳳。」「在亂？」曰：「若鳳。」或人不諭。曰：「未之思矣！」曰：「治則見，亂則隱。鴻飛冥冥，弋人何篡焉。鷦明遴集，食其潔者矣！鳳鳥蹌蹌，匪堯之庭。」,"Someone asked: What is the junzi like in times of just government?Yangzi said: He is like the phoenix.What is he like in chaotic times?Yangzi said: He is like the phoenix.The other did not understand.Yangzi said: You have yet to think it through. If it is a time of just government, he appears. If it is a time of chaos, he hides. When the wild goose flies high and far, how can the archer hope to shoot him? The jiao ming carefully chooses a place to gather and eats only pure things. When the phoenix takes off, he flies to the hall of Yao."
亨龍潛升，其貞利乎？或曰：「龍何如可以貞利而亨。」曰：「時未可而潛，不亦貞乎？時可而升，不亦利乎？潛升在己，用之以時，不亦亨乎。」,"A successful dragon lays low or rises to view in accordance with his integrity and advantage.The other said: How does the dragon use his integrity and advantage and thereby succeed?Yangzi said: If the time is not right, he hides. Is this not integrity? If the time is right, he rises. Is this not seizing an advantage? If one is able both to hide and to rise, and act according to the times, is this not indeed success?"
或問「活身」。曰：「明哲。」或曰：「童蒙則活，何乃明哲乎？」曰：「君子所貴，亦越用明保慎其身也。如庸行翳路，沖沖而活，君子不貴也。」,"Someone asked about preserving one's life.Yangzi said: It is a matter of illuminated wisdom.The other said: If the young and unenlightened can preserve themselves, then how is it only a matter of illuminated wisdom?Yangzi said: The junzi only values using his wisdom to preserve his life. If it means blundering in panic down a darkened road like a fool and somehow preserving his life, the junzi would not value it."
楚兩龔之絜，其清矣乎！蜀莊沈冥。蜀莊之才之珍也，不作苟見，不治苟得，久幽而不改其操。雖隨、和何以加諸？舉茲以旃，不亦寶乎？吾珍莊也，居難為也。不慕由，即夷矣。何毚欲之有？,"The purity of Gong Sheng and Gong She from Chu were lofty indeed! Zhuang Zun of Shu lived in deep seclusion, and his talents were truly valuable. He neither acted for attention and respect, nor did he serve in government in order to obtain wealth and honor. He hid himself for a long time and did not deviate from his principles. Even if one had the pearls of the Sui or the He Shi Bi, how could these surpass the value of Zhuang's integrity. I raise him up as a banner—is he not indeed precious? I greatly admire Zhuang, his position was difficult to maintain. If he did not aspire to equal Xu You, then he aspired to equal Bo Yi. What greedy desires could he have had?"
或問：「堯將讓天下於許由，由恥。有諸？」曰：「好大者為之也。顧由無求於世而已矣！允喆堯儃舜之重，則不輕於由矣。好大累克，巢父灑耳，不亦宜乎？靈場之威，宜夜矣乎！」,"Someone asked: Yao was about to cede all under Heaven to Xu You, but Xu You was ashamed. Did this really happen?Yangzi said: That is how those who like to exaggerate would tell it. In fact, Xu You had no worldly desires at all. If one truly understood the seriousness with which Yao abdicated to Shun, then one would know that he would not have rashly abdicated to Xu You. Those who like to exaggerate have built up the story and gone beyond the truth of the matter. The story of Chaofu washing out his ears, isn't this also the same sort of exaggeration? To frighten people the way haunted places do, don't you need the dark of night?"
朱鳥翾翾，歸其肆矣。或曰：「奚取於朱鳥哉？」曰：「時來則來，時往則往，能來能往者，朱鳥之謂與？」,"The swallow flits around, coming and going without restraint. Someone said: What do you admire about the swallow?Yangzi said: When it is time to come, he comes. When it is time to go, he goes. One who is able to come and go—that describes a swallow, does it not?"
或問：「韓非作《說難》之書而卒死乎說難，敢問何反也？」曰：「說難蓋其所以死乎？」曰：「何也？」曰：「君子以禮動，以義止，合則進，否則退，確乎不憂其不合也。夫說人而憂其不合，則亦無所不至矣！」或曰：「說之不合，非憂邪？」曰：「說不由道，憂也；由道而不合，非憂也。」,"Someone said: Han Feizi wrote the Difficulty of Persuaders and ended up dying because of the difficulties of persuasion. Dare I ask why the situation turned back on him?Yangzi said: The Difficulty of Persuaders is probably what killed him.The other said: Why?Yangzi said: A junzi acts in accord with li and stops in accord with yi. If he conforms to the ruler's opinion he serves in government, otherwise he retires. He stands firm and does not worry that he does not conform. Now, if he is a persuader and worries about not conforming, then he will stop at nothing.The other said: Is it not worth worrying whether one's persuasion will fail to conform?Yangzi said: If one's persuasion does not follow the Dao, that is worth worrying about! But following the Dao and not conforming—this is nothing to worry about!"
或問「哲」。曰：「旁明厥思。」問「行」。曰：「旁通厥德。」,Someone asked about wisdom.Yangzi said: Make your thoughts completely clear.He asked about action.Yangzi said: Let your de pervade everywhere.
